SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
07/10/2024 00:00:17,N,272,0
07/10/2024 00:15:12,N,268.1,0
07/10/2024 00:30:11,N,262,0
07/10/2024 00:45:13,N,256.9,0
07/10/2024 01:00:19,N,251.5,0
07/10/2024 01:15:16,N,247.6,0
07/10/2024 01:30:11,N,241.9,0
07/10/2024 01:45:11,N,239,0
07/10/2024 02:00:17,N,236.7,0
07/10/2024 02:15:11,N,234.7,0
07/10/2024 02:30:10,N,231.3,0
07/10/2024 02:45:13,N,229.3,0
07/10/2024 03:00:14,N,226.9,0
07/10/2024 03:15:13,N,224.1,0
07/10/2024 03:30:11,N,222.4,0
07/10/2024 03:45:14,N,220.9,0
07/10/2024 04:00:14,N,219.8,0
07/10/2024 04:15:11,N,223,0
07/10/2024 04:30:13,N,221.5,0
07/10/2024 04:45:12,N,221.3,0
07/10/2024 05:00:14,N,222.6,0
07/10/2024 05:15:10,N,224.4,0
07/10/2024 05:30:10,N,226.3,0
07/10/2024 05:45:10,N,228,0
07/10/2024 06:00:19,N,229.9,0
07/10/2024 06:15:11,N,231.5,0
07/10/2024 06:30:10,N,230.4,0
07/10/2024 06:45:11,N,230.5,0
07/10/2024 07:00:19,N,235.5,0
07/10/2024 07:15:12,N,238.7,0
07/10/2024 07:30:11,N,241.5,0
07/10/2024 07:45:13,N,244.3,0
07/10/2024 08:00:20,N,248.6,0
07/10/2024 08:15:11,N,253.2,0
07/10/2024 08:30:12,N,257.7,0
07/10/2024 08:45:14,N,262.7,0
07/10/2024 09:00:16,N,270.2,0
07/10/2024 09:15:10,N,280.2,0
07/10/2024 09:30:11,N,288.6,0
07/10/2024 09:45:12,N,298,0
07/10/2024 10:00:14,N,304.8,0
07/10/2024 10:15:10,N,313.2,0
07/10/2024 10:30:12,N,319.8,0
07/10/2024 10:45:11,N,323.3,0
07/10/2024 11:00:15,N,331.1,0
07/10/2024 11:15:11,N,343,0
07/10/2024 11:30:11,N,352.1,0
07/10/2024 11:45:11,N,359.1,0
07/10/2024 12:00:16,N,368.3,0
07/10/2024 12:15:11,N,376.8,0
07/10/2024 12:30:11,N,383.9,0
07/10/2024 12:45:11,N,390.2,0
07/10/2024 13:00:14,N,394.9,0
07/10/2024 13:15:11,N,400.2,0
07/10/2024 13:30:10,N,406.1,0
07/10/2024 13:45:11,N,409.2,0
07/10/2024 14:00:18,N,409.9,0
07/10/2024 14:15:09,N,412.4,0
07/10/2024 14:30:11,N,417.4,0
07/10/2024 14:45:10,N,421.3,0
07/10/2024 15:00:14,N,424,0
07/10/2024 15:15:11,N,426.1,0
07/10/2024 15:30:13,N,426.9,0
07/10/2024 15:45:10,N,429.5,0
07/10/2024 16:00:14,N,426.2,0
07/10/2024 16:15:13,N,423.2,0
07/10/2024 16:30:13,N,418.8,0
07/10/2024 16:45:13,N,407.8,0
07/10/2024 17:00:17,N,405.3,0
07/10/2024 17:15:12,N,400,0
07/10/2024 17:30:11,N,402.4,0
07/10/2024 17:45:11,N,399,0
07/10/2024 18:00:18,N,402.4,0
07/10/2024 18:15:11,N,398.4,0
07/10/2024 18:30:10,N,400.2,0
07/10/2024 18:45:13,N,395.5,0
07/10/2024 19:00:14,N,389.8,0
07/10/2024 19:15:11,N,384.3,0
07/10/2024 19:30:12,N,382,0
07/10/2024 19:45:12,N,376.8,0
07/10/2024 20:00:18,N,369.5,0
07/10/2024 20:15:11,N,366,0
07/10/2024 20:30:11,N,360.7,0
07/10/2024 20:45:12,N,354.3,0
07/10/2024 21:00:16,N,352.8,0
07/10/2024 21:15:11,N,348.4,0
07/10/2024 21:30:10,N,343.8,0
07/10/2024 21:45:12,N,337.2,0
07/10/2024 22:00:17,N,332.3,0
07/10/2024 22:15:11,N,325.1,0
07/10/2024 22:30:11,N,318.8,0
07/10/2024 22:45:11,N,312,0
07/10/2024 23:00:15,N,305.6,0
07/10/2024 23:15:12,N,293.7,0
07/10/2024 23:30:10,N,285.7,0
07/10/2024 23:45:13,N,280.5,0
