"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"06/07/2022 00:00:21","N","2662.5","0"
"06/07/2022 00:15:17","N","2601.2","0"
"06/07/2022 00:30:15","N","2539.1","0"
"06/07/2022 00:45:17","N","2488.5","0"
"06/07/2022 01:00:21","N","2435","0"
"06/07/2022 01:15:15","N","2390.2","0"
"06/07/2022 01:30:15","N","2337.6","0"
"06/07/2022 01:45:15","N","2293.2","0"
"06/07/2022 02:00:20","N","2256.8","0"
"06/07/2022 02:15:15","N","2217.9","0"
"06/07/2022 02:30:15","N","2193.9","0"
"06/07/2022 02:45:15","N","2160.9","0"
"06/07/2022 03:00:20","N","2134","0"
"06/07/2022 03:15:16","N","2117.3","0"
"06/07/2022 03:30:16","N","2099.6","0"
"06/07/2022 03:45:16","N","2074.1","0"
"06/07/2022 04:00:21","N","2066.9","0"
"06/07/2022 04:15:16","N","2057.6","0"
"06/07/2022 04:30:16","N","2050","0"
"06/07/2022 04:45:14","N","2043.8","0"
"06/07/2022 05:00:20","N","2036.7","0"
"06/07/2022 05:15:15","N","2051.7","0"
"06/07/2022 05:30:16","N","2057.1","0"
"06/07/2022 05:45:15","N","2071.3","0"
"06/07/2022 06:00:19","N","2085.5","0"
"06/07/2022 06:15:16","N","2100.3","0"
"06/07/2022 06:30:15","N","2103.7","0"
"06/07/2022 06:45:14","N","2117.3","0"
"06/07/2022 07:00:21","N","2128.1","0"
"06/07/2022 07:15:16","N","2166.7","0"
"06/07/2022 07:30:15","N","2181.4","0"
"06/07/2022 07:45:15","N","2194.1","0"
"06/07/2022 08:00:22","N","2214.6","0"
"06/07/2022 08:15:15","N","2264.4","0"
"06/07/2022 08:30:14","N","2286.2","0"
"06/07/2022 08:45:15","N","2320.3","0"
"06/07/2022 09:00:19","N","2350.1","0"
"06/07/2022 09:15:15","N","2401","0"
"06/07/2022 09:30:15","N","2429.6","0"
"06/07/2022 09:45:16","N","2461.1","0"
"06/07/2022 10:00:19","N","2490.2","0"
"06/07/2022 10:15:15","N","2534.8","0"
"06/07/2022 10:30:16","N","2578.2","0"
"06/07/2022 10:45:15","N","2624.9","0"
"06/07/2022 11:00:21","N","2666.6","0"
"06/07/2022 11:15:15","N","2693.4","0"
"06/07/2022 11:30:16","N","2758.7","0"
"06/07/2022 11:45:15","N","2831.7","0"
"06/07/2022 12:00:22","N","2894.7","0"
"06/07/2022 12:15:14","N","2945.5","0"
"06/07/2022 12:30:15","N","3012.8","0"
"06/07/2022 12:45:16","N","3074","0"
"06/07/2022 13:00:23","N","3132.2","0"
"06/07/2022 13:15:15","N","3179.5","0"
"06/07/2022 13:30:15","N","3236.3","0"
"06/07/2022 13:45:16","N","3286.6","0"
"06/07/2022 14:00:19","N","3334.5","0"
"06/07/2022 14:15:15","N","3366.8","0"
"06/07/2022 14:30:15","N","3412.7","0"
"06/07/2022 14:45:16","N","3465","0"
"06/07/2022 15:00:19","N","3487.3","0"
"06/07/2022 15:15:15","N","3521.6","0"
"06/07/2022 15:30:15","N","3562.5","0"
"06/07/2022 15:45:14","N","3589.5","0"
"06/07/2022 16:00:19","N","3629.4","0"
"06/07/2022 16:15:15","N","3668.6","0"
"06/07/2022 16:30:15","N","3704.6","0"
"06/07/2022 16:45:16","N","3728.7","0"
"06/07/2022 17:00:20","N","3743.8","0"
"06/07/2022 17:15:16","N","3759.5","0"
"06/07/2022 17:30:17","N","3769.6","0"
"06/07/2022 17:45:15","N","3770.3","0"
"06/07/2022 18:00:20","N","3763.2","0"
"06/07/2022 18:15:16","N","3749.7","0"
"06/07/2022 18:30:18","N","3731.5","0"
"06/07/2022 18:45:15","N","3713.2","0"
"06/07/2022 19:00:22","N","3687.5","0"
"06/07/2022 19:15:17","N","3658.7","0"
"06/07/2022 19:30:16","N","3621.2","0"
"06/07/2022 19:45:17","N","3586.1","0"
"06/07/2022 20:00:21","N","3526.1","0"
"06/07/2022 20:15:16","N","3488.4","0"
"06/07/2022 20:30:16","N","3449.5","0"
"06/07/2022 20:45:15","N","3429.5","0"
"06/07/2022 21:00:19","N","3413.2","0"
"06/07/2022 21:15:16","N","3376.2","0"
"06/07/2022 21:30:15","N","3335.4","0"
"06/07/2022 21:45:15","N","3271.4","0"
"06/07/2022 22:00:21","N","3202.6","0"
"06/07/2022 22:15:17","N","3132.4","0"
"06/07/2022 22:30:15","N","3071.7","0"
"06/07/2022 22:45:16","N","2995.1","0"
"06/07/2022 23:00:21","N","2923.4","0"
"06/07/2022 23:15:14","N","2845.2","0"
"06/07/2022 23:30:15","N","2771","0"
"06/07/2022 23:45:16","N","2701.7","0"
