"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"06/17/2022 00:00:21","N","738.45414696","1341.23088671","553.49985741","16556.010751","16624.37427449","0",".34416753","131.78976585",".089767","17274.8925"
"06/17/2022 00:15:17","N","751.57041369","1329.66983105","416.73557518","16472.80535233","16575.82745087","0",".34639923","131.78970785",".08970899","17203.11914"
"06/17/2022 00:30:16","N","751.19547234","1329.21783282","416.79430626","16357.30692362","16462.44017672","0",".34596257","131.78965385",".08965499","17091.89966"
"06/17/2022 00:45:16","N","748.31867763","1330.18240773","416.85349425","16400.60686171","16476.11105406","0",".34585971","131.78972885",".08973","17065.13552"
"06/17/2022 01:00:18","N","517.9393116","1206.82728983","417.0987954","16305.37206077","16385.60437774","0",".34548687","131.78967485",".089676","16830.23739"
"06/17/2022 01:15:15","N","381.34350453","1176.15653158","281.04923485","16271.30864","16313.50344324","0",".3449669","131.78956685",".08956799","16687.85965"
"06/17/2022 01:30:16","N","330.68834267","1174.7547114","296.23507164","16271.71510672","16282.58801341","0",".34449379","131.78957385",".089575","16578.16032"
"06/17/2022 01:45:15","N","275.46416216","1174.34194447","266.31341026","16114.36318755","16115.83959269","0",".3441099","131.78968785",".089689","16411.70552"
"06/17/2022 02:00:22","N","314.53177434","1186.98289038","265.9497628","15879.14536643","15882.01674771","0",".34426406","138.03954785",".08954899","16159.24922"
"06/17/2022 02:15:16","N","286.5401064","1185.01808096","265.63793419","15843.26891863","15869.3933798","0",".34404285","138.03954685",".08954799","16151.87484"
"06/17/2022 02:30:16","N","271.19977866","1184.68542839","265.35103844","15775.42149889","15846.00403559","0",".84394945","138.03964885",".08964999","16048.89988"
"06/17/2022 02:45:14","N","271.91777525","1184.68839813","265.32903526","15598.12006759","15683.0059967","0",".84389951","138.03967685",".08967799","15865.92176"
"06/17/2022 03:00:18","N","287.89377509","1184.87783028","265.22962425","15445.09111905","15556.11978363","0",".34401588","137.53955785",".08955899","15751.26333"
"06/17/2022 03:15:16","N","347.06441508","1184.32601238","265.18494652","15058.01709663","15166.70987522","0",".34457373","137.53962885",".08963","15401.11103"
"06/17/2022 03:30:16","N","365.49221049","1185.42949749","265.41630028","14703.18065762","14773.46198105","0","2.63456904","137.53956985",".08957099","15021.47229"
"06/17/2022 03:45:15","N","366.11864548","1186.69777514","265.65430687","14203.4837681","14206.47549021","0","2.63423737","137.53945585",".08945699","14553.46022"
"06/17/2022 04:00:19","N","465.11429673","1192.93293597","265.85877464","13788.87807631","13790.43521475","0",".34564698","131.78957485",".08957599","14180.33708"
"06/17/2022 04:15:14","N","513.78218632","1166.72222449","300.88678978","13300.27842533","13303.55479204","0",".3458208","131.78931885",".08931999","13763.08166"
"06/17/2022 04:30:15","N","514.03227549","1166.97231365","301.194468","12947.04898893","12950.00152313","0",".34593335","131.78949385",".089495","13403.08013"
"06/17/2022 04:45:15","N","513.89711791","1166.83715607","299.4576516","12765.5297718","12767.98582601","0",".34610234","131.78957485",".08957599","13251.68462"
"06/17/2022 05:00:18","N","530.64139157","1239.22380186","296.71550987","12401.40871024","12403.12402081","0",".3459848","131.78949185",".08949299","12895.69516"
"06/17/2022 05:15:13","N","620.95688706","1276.78691698","500.96807335","12237.94010746","12241.7209922","0",".34597816","131.78932985",".089331","12778.30734"
"06/17/2022 05:30:14","N","560.51199999","1216.34202991","515.06701","11847.8441472","11850.88664388","0",".34623077","131.78935185",".089353","12415.86059"
"06/17/2022 05:45:14","N","913.34224587","1675.08511759","548.66565941","11489.79348742","11492.31883895","0",".34584283","131.78924385",".08924499","12143.02494"
"06/17/2022 06:00:19","N","1073.60059413","1693.8822947","548.67944457","11389.76748907","11391.6050893","0","1.34589185","129.73945866",".08946","12452.46098"
"06/17/2022 06:15:14","N","1078.73035889","1664.10806776","548.95170067","11040.31564807","11041.41000437","0",".34589383","129.73934466",".08934599","12140.13756"
"06/17/2022 06:30:14","N","1078.66456403","1663.96185909","548.9673867","10817.28260183","10819.80594825","0",".34597778","129.73936866",".08936999","11910.02884"
"06/17/2022 06:45:14","N","1090.086672","1675.51427045","549.28519557","10493.45024549","10494.62812197","0",".34620842","129.73959466",".089596","11599.50498"
"06/17/2022 07:00:19","N","1178.32117884","1821.99813168","566.68913231","10182.96630001","10184.66241931","0",".44602205","134.53948485",".089486","11356.97615"
"06/17/2022 07:15:15","N","1593.30485247","2236.77386855","566.17266015","9638.61278665","9640.19911372","0",".64593703","137.28936085",".089362","11190.3732"
"06/17/2022 07:30:15","N","2334.54342715","2984.05925623","626.08556298","9010.8143602","9011.417903","0",".64589115","137.28924085",".08924199","11259.15627"
"06/17/2022 07:45:15","N","3249.89141204","3899.85105063","626.13909082","8144.45487141","8144.64887833","0",".44586021","134.53919185",".089193","11340.38185"
