"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL  WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"07/22/2023 00:00:31","N","21359.20924378","25058.28111765","13052.67852517","742.48927709","742.48927709","0","280.31158466","945","280","22387.34194"
"07/22/2023 00:15:19","N","21086.06823349","25053.9370434","13049.40703698","707.45287129","707.45287129","0","277.71423638","945","280","22056.83912"
"07/22/2023 00:30:17","N","21115.0280304","25068.67498896","13045.19438668","640.95087963","640.95087963","0","280.31076274","945","280","22018.60972"
"07/22/2023 00:45:17","N","21082.47238923","25070.86908075","13045.15877648","572.72782127","572.72782127","0","280.31059656","945","280","21849.62466"
"07/22/2023 01:00:27","N","20739.35869428","24625.89784186","13046.67286035","506.13499227","506.13499227","0","280.20973396","895","280","21627.46792"
"07/22/2023 01:15:16","N","20542.64131165","24507.91531489","13052.56980249","505.29770588","505.29770588","0","280.20945358","895","280","21252.77427"
"07/22/2023 01:30:16","N","20530.25449372","24518.52989313","13051.94059106","549.33874544","549.33874544","0","280.20912742","895","280","21319.88044"
"07/22/2023 01:45:16","N","20305.46186066","24524.1366131","13049.57456323","569.32421141","569.32421141","0","278.23956871","895","280","21134.16758"
"07/22/2023 02:00:29","N","20158.02095414","24515.60099909","13049.89446374","584.14942961","584.14942961","0","280.20793533","895","280","21025.54467"
"07/22/2023 02:15:14","N","20078.86384583","24518.4340069","13048.49761315","578.73978139","578.73978139","0","280.20793914","895","280","20926.67191"
"07/22/2023 02:30:16","N","20112.81162644","24547.83508417","13049.61260339","586.67887374","586.67887374","0","280.2080574","895","280","20960.26811"
"07/22/2023 02:45:17","N","20118.26986313","24592.09578058","13091.03116723","553.03520929","553.03520929","0","280.20807266","895","280","20912.22228"
