SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
09/20/2024 00:00:12,N,288.4,0
09/20/2024 00:15:11,N,283.3,0
09/20/2024 00:30:13,N,277.6,0
09/20/2024 00:45:11,N,273.8,0
09/20/2024 01:00:12,N,268.2,0
09/20/2024 01:15:11,N,263.4,0
09/20/2024 01:30:12,N,258.2,0
09/20/2024 01:45:11,N,255.8,0
09/20/2024 02:00:14,N,252.3,0
09/20/2024 02:15:11,N,248.4,0
09/20/2024 02:30:10,N,245.1,0
09/20/2024 02:45:08,N,242.4,0
09/20/2024 03:00:11,N,241.3,0
09/20/2024 03:15:09,N,239,0
09/20/2024 03:30:09,N,237.2,0
09/20/2024 03:45:11,N,233.2,0
09/20/2024 04:00:11,N,231.3,0
09/20/2024 04:15:08,N,232.9,0
09/20/2024 04:30:11,N,231.4,0
09/20/2024 04:45:08,N,233.5,0
09/20/2024 05:00:11,N,235.9,0
09/20/2024 05:15:08,N,241.9,0
09/20/2024 05:30:08,N,240.2,0
09/20/2024 05:45:10,N,241.4,0
09/20/2024 06:00:11,N,243.3,0
09/20/2024 06:15:08,N,250.7,0
09/20/2024 06:30:09,N,252.3,0
09/20/2024 06:45:08,N,253,0
09/20/2024 07:00:12,N,256.4,0
09/20/2024 07:15:10,N,255.9,0
09/20/2024 07:30:08,N,255.5,0
09/20/2024 07:45:09,N,256.5,0
09/20/2024 08:00:11,N,262.6,0
09/20/2024 08:15:07,N,267.6,0
09/20/2024 08:30:10,N,272.2,0
09/20/2024 08:45:09,N,276.1,0
09/20/2024 09:00:11,N,282.5,0
09/20/2024 09:15:10,N,288.3,0
09/20/2024 09:30:08,N,294.2,0
09/20/2024 09:45:10,N,304.2,0
09/20/2024 10:00:11,N,314,0
09/20/2024 10:15:09,N,321.6,0
09/20/2024 10:30:10,N,332,0
09/20/2024 10:45:10,N,338.3,0
09/20/2024 11:00:11,N,351.3,0
09/20/2024 11:15:10,N,353.8,0
09/20/2024 11:30:10,N,362.9,0
09/20/2024 11:45:10,N,373.8,0
09/20/2024 12:00:12,N,382,0
09/20/2024 12:15:10,N,389.5,0
09/20/2024 12:30:11,N,395.3,0
09/20/2024 12:45:11,N,401.3,0
09/20/2024 13:00:13,N,407.3,0
09/20/2024 13:15:10,N,413.1,0
09/20/2024 13:30:11,N,422.5,0
09/20/2024 13:45:10,N,425.9,0
09/20/2024 14:00:12,N,429.3,0
09/20/2024 14:15:10,N,435.6,0
09/20/2024 14:30:10,N,440.9,0
09/20/2024 14:45:10,N,440.9,0
09/20/2024 15:00:14,N,443.4,0
09/20/2024 15:15:10,N,445.6,0
09/20/2024 15:30:12,N,448.8,0
09/20/2024 15:45:11,N,447.4,0
09/20/2024 16:00:15,N,445.3,0
09/20/2024 16:15:11,N,443.5,0
09/20/2024 16:30:12,N,446.2,0
09/20/2024 16:45:11,N,445.2,0
09/20/2024 17:00:13,N,443.5,0
09/20/2024 17:15:10,N,444.1,0
09/20/2024 17:30:11,N,439.8,0
09/20/2024 17:45:11,N,436,0
09/20/2024 18:00:13,N,430.7,0
09/20/2024 18:15:12,N,427,0
09/20/2024 18:30:11,N,422.5,0
09/20/2024 18:45:10,N,419.7,0
09/20/2024 19:00:13,N,412.5,0
09/20/2024 19:15:11,N,404.9,0
09/20/2024 19:30:11,N,402.8,0
09/20/2024 19:45:11,N,397.6,0
09/20/2024 20:00:12,N,392,0
09/20/2024 20:15:12,N,386.1,0
09/20/2024 20:30:10,N,379.4,0
09/20/2024 20:45:10,N,374.3,0
09/20/2024 21:00:12,N,367.4,0
09/20/2024 21:15:11,N,360.1,0
09/20/2024 21:30:10,N,353.9,0
09/20/2024 21:45:10,N,348.2,0
09/20/2024 22:00:14,N,339.5,0
09/20/2024 22:15:10,N,334.2,0
09/20/2024 22:30:11,N,329,0
09/20/2024 22:45:11,N,322.3,0
09/20/2024 23:00:12,N,316.5,0
09/20/2024 23:15:10,N,309.1,0
09/20/2024 23:30:09,N,301.4,0
09/20/2024 23:45:10,N,297.3,0
