SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
06/19/2024 00:00:29,N,875.3300147,2282.95417942,461.80546014,17989.74018597,19357.83706295,.1,54.42626965,533.92600739,0,18906.44377
06/19/2024 00:15:14,N,873.69396114,2290.64663996,461.54589288,18028.70934891,19384.43788361,.1,34.22492658,533.37500119,0,18845.253
06/19/2024 00:30:15,N,873.28387832,2290.23549093,461.2888128,18040.54930341,19435.93921172,.1,34.82146209,533.37300229,0,18873.00267
06/19/2024 00:45:15,N,896.91227996,2291.86403192,462.11748711,18073.75638651,19308.72138476,.1,89.24486569,533.37100338,0,19054.21642
06/19/2024 01:00:21,N,902.52288794,2419.84396948,462.29541985,18197.48931002,19235.2655065,.1,10.29626899,428.11000245,0,19023.11769
06/19/2024 01:15:13,N,906.03888967,2413.36277975,462.16660516,18124.78942632,18972.40005254,.1,5.5393778,427.36500406,0,19130.38777
06/19/2024 01:30:12,N,879.18606056,2412.90196289,462.13677422,18270.68439888,18933.60325455,.1,5.6931822,427.37400293,0,19052.91888
06/19/2024 01:45:11,N,904.18061053,2422.80436911,463.14206902,18329.12321448,18941.07293486,.1,5.09498276,427.37400293,0,19183.96075
06/19/2024 02:00:15,N,923.96704888,2643.98002066,540.51481072,18432.47171425,18744.08848786,.1,10.20247208,276.77400445,0,19241.45544
06/19/2024 02:15:12,N,886.84326624,2644.16512312,540.51387994,18321.49493503,18529.90800952,.1,2.01967857,276.77000284,0,19172.60364
06/19/2024 02:30:11,N,894.12009155,2694.44837214,543.07746331,18120.6886568,18291.15965747,.1,17.18964358,276.7710061,0,19001.96522
06/19/2024 02:45:10,N,897.71283698,2697.74660124,544.52335564,17938.95945763,18023.55126595,.1,17.43559304,277.26400342,0,18761.82038
06/19/2024 03:00:19,N,897.6704595,2655.2305714,544.48543755,17318.11450242,17381.89199686,.1,1.81010298,281.21500447,0,18210.29523
06/19/2024 03:15:10,N,865.1138823,2732.93226828,622.58445184,16679.49004054,16685.11888575,.1,4.31335825,281.21600392,0,17523.88474
06/19/2024 03:30:11,N,924.01140356,2731.85310377,622.35791222,16396.2370963,16401.02194166,.1,4.01432029,281.21700337,0,17260.74347
06/19/2024 03:45:13,N,926.55269336,2733.80091394,622.83980767,16160.15013861,16164.77676177,.1,4.8247982,280.97100663,0,17094.79475
06/19/2024 04:00:18,N,949.09473991,2784.41633476,625.81962029,15755.92754471,15759.9344722,.1,.03352612,276.67100548,0,16719.46486
06/19/2024 04:15:10,N,942.1832869,2783.7031237,626.11335198,15311.18177044,15314.60112011,.1,.23413736,276.67300438,0,16240.40663
06/19/2024 04:30:16,N,1014.91534709,2784.25262798,636.03843133,15014.05965006,15018.06542932,.1,.22526663,276.67100548,0,15999.80066
06/19/2024 04:45:11,N,1115.45127534,3013.64519514,806.12906853,14450.28020834,14455.18287634,.1,.02358457,276.67100548,0,15532.15464
06/19/2024 05:00:13,N,1350.07687211,2701.06019796,806.2975866,13872.04189556,13875.73697918,.1,.06377107,616.77200365,0,15082.09843
06/19/2024 05:15:09,N,1352.7458291,2672.24085821,807.18059747,13342.78103148,13347.74873244,.1,.13177057,616.775002,0,14608.69505
06/19/2024 05:30:09,N,1351.59103918,2672.82301201,807.38990228,12593.03075695,12598.69819164,254.04698333,.02199511,616.77100419,0,13881.91079
06/19/2024 05:45:08,N,1315.86591434,2672.35276283,807.27352349,11905.08119702,11910.15274548,.1,.52273362,616.77200365,0,13189.56195
06/19/2024 06:00:17,N,1311.87082481,3087.18823446,807.54497735,11226.04780697,11230.2854588,.1,.02190741,295.47000563,0,12540.54252
06/19/2024 06:15:08,N,1314.62494468,3087.05494513,809.23114983,11026.52533179,11030.73733359,.1,.02767864,295.47200453,0,12335.94102
06/19/2024 06:30:08,N,1312.86836862,3086.12108864,807.94365899,10875.86515516,10881.21420949,.1,.1175126,295.47300398,0,12176.17654
06/19/2024 06:45:08,N,1330.84949982,3098.02928084,807.76783982,10669.39101728,10673.84126982,.1,.01855141,295.47300398,0,11983.56756
06/19/2024 07:00:14,N,1527.17541597,3203.02496331,808.21623279,10201.7351703,10207.04402726,.1,4.42724838,317.07300496,0,11662.80258
06/19/2024 07:15:08,N,1939.79960412,3681.30520886,863.3822274,9793.81576254,9798.62102225,31.69999847,4.16034345,317.07000279,0,11701.513
06/19/2024 07:30:09,N,2559.64548043,4301.57355908,886.92841576,9355.02587026,9358.25259012,.1,.89392019,317.06800389,0,11875.82286
06/19/2024 07:45:10,N,3075.3628629,4817.2981437,867.6839547,9086.09455099,9090.19112005,.1,.89886888,317.07000279,0,12152.63218
06/19/2024 08:00:15,N,3539.36079,5090.94337701,886.72942589,9094.58949452,9098.51347523,.1,6.34098343,458.69100689,0,12628.4261
