"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL  WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"08/18/2022 00:00:16","N","9186.39253358","12624.0187829","5774.80705261","2644.29405212","2644.29405212",".05","3096.48271485","3215.49755573","2369","15021.42379"
"08/18/2022 00:15:11","N","9083.84112625","12185.90296392","5589.93625879","2561.7192943","2561.7192943",".05","3167.8359313","3211.56072711","2369","14790.98357"
"08/18/2022 00:30:10","N","9158.33788495","12141.40443019","5565.66056823","2498.69788289","2498.69788289",".05","3167.70073033","3215.92785358","2369","14883.23115"
"08/18/2022 00:45:11","N","8911.82358627","12155.79029254","5568.07738637","2543.05530476","2543.05530476",".05","3165.67765909","3215.70245265","2369","14636.72175"
"08/18/2022 01:00:16","N","8877.15654735","11947.86452631","5525.52409648","2391.69668936","2391.69668936",".05","3164.08321582","3320.13845348","2369","14392.03173"
"08/18/2022 01:15:11","N","8813.77878313","11945.84314875","5521.54517221","2255.70404911","2255.70404911",".05","3189.44408988","3315.67006969","2369","14366.54068"
"08/18/2022 01:30:10","N","8674.41441278","11259.55064921","5402.35812234","2113.56561851","2113.5656166",".05","3191.45789711","3320.84719371","2369","13957.54069"
"08/18/2022 01:45:11","N","8880.68372421","11290.19527964","5408.7155075","2028.27404475","2028.27404475",".05","3190.71934818","3321.65725231","2369","14075.66032"
"08/18/2022 02:00:16","N","8880.82859115","11317.35132341","5407.31549835","2030.51272702","2030.51272702",".05","3161.41015971","3219.89599704","2369","14078.37563"
"08/18/2022 02:15:13","N","9114.82084445","11315.66437845","5406.22610187","2061.40025162","2061.40025162",".05","3189.30029956","3220.47815036","2369","14267.32694"
"08/18/2022 02:30:11","N","9086.1161354","11317.28906278","5403.23381042","2001.8949716","2001.8949716",".05","3187.62374401","3215.09845066","2369","14228.26719"
"08/18/2022 02:45:11","N","9150.98417501","11322.19101743","5410.78724431","1888.10690355","1888.10690355",".05","3188.07964754","3215.32629489","2369","14113.92219"
"08/18/2022 03:00:17","N","9138.62751846","11314.48743157","5405.65211486","1824.43902802","1824.43902802",".05","3110.28104608","3140.30845069","2369","14033.15419"
"08/18/2022 03:15:11","N","9202.35453491","11314.05981259","5405.92395019","1689.55980129","1689.55980129",".24999998","3110.082284","3139.77689552","2369","13960.31754"
"08/18/2022 03:30:12","N","9178.17646865","11311.94161896","5405.83381652","1619.39920216","1619.39920216",".05","3111.55213341","3140.73874855","2369","13878.00084"
"08/18/2022 03:45:12","N","9068.46194343","11310.24446778","5405.34522819","1649.2993806","1649.29937869",".05","3112.01742108","3140.89066505","2369","13804.5551"
"08/18/2022 04:00:14","N","9264.56293468","11391.43961887","5405.43928813","1604.61218488","1604.61218297",".05","3093.88871209","3120.61689376","2369","13816.82701"
"08/18/2022 04:15:09","N","9380.04042654","11405.83089761","5367.47474813","1618.23894507","1618.23894316",".05","3092.55933707","3120.46503829","2369","13959.87073"
"08/18/2022 04:30:12","N","9514.19162826","11455.95478992","5366.20707321","1479.44894824","1479.4499461",".05","3093.34171814","3120.92072677","2369","13996.59758"
"08/18/2022 04:45:11","N","9491.83591156","11455.50357418","5365.21552658","1375.02255237","1375.02355046",".05","3092.9978859","3120.36378097","2369","13902.74678"
"08/18/2022 05:00:14","N","9318.66497497","11485.75242047","5393.24367904","1326.36458742","1326.36558742",".05","3092.58499145","3115.81940841","2369","13763.68649"
"08/18/2022 05:15:11","N","9504.27058105","11525.19472317","5359.10707092","1260.03919795","1260.03919795",".05","3094.06426474","3120.99665451","2369","13750.41388"
"08/18/2022 05:30:10","N","9411.79529647","11466.05475716","5358.39721298","1169.05581691","1169.05581691",".05","3093.41107147","3120.92072677","2369","13682.51377"
"08/18/2022 05:45:11","N","9673.63469295","11439.74113755","5382.19866847","1045.41990983","1045.41990983",".05","3095.03800253","3120.94599533","2369","13819.70004"
"08/18/2022 06:00:22","N","9742.35007553","11318.36165027","5384.24369812","944.98804591","944.98804591",".05","3094.95891951","3221.50288009","2369","13781.38061"
"08/18/2022 06:15:15","N","10198.69184188","11400.23626594","5524.46850872","860.11941444","860.11941444",".05","3096.40712842","3223.30036544","2371","14072.50023"
"08/18/2022 06:30:15","N","10214.45009307","11461.29379348","5567.09719085","813.41587471","813.41587471",".05","3094.64073601","3221.09785079","2369","14133.49916"
"08/18/2022 06:45:15","N","10294.9900978","11452.78652172","5566.72886466","838.2395751","838.2395751",".05","3096.1975964","3223.30036544","2371","14170.10871"
"08/18/2022 07:00:18","N","9834.99425137","11472.35855711","5462.54368209","828.72738456","828.72738456",".05","3104.62238056","3181.47761154","2369","13924.79613"
