"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"09/08/2022 00:00:13","N","1034.71690561","1545.98146293","563.68113182","5176.98960722","5173.70587349","176.67999267","19.11646071","84.22646084",".41646185","6223.45212"
"09/08/2022 00:15:10","N","1033.01317979","1566.17345092","564.92649315","4865.56348218","4865.56348218","166.13999938","9.89999961","83.80999898","0","5934.79568"
"09/08/2022 00:30:10","N","1034.69830705","1572.16768596","567.15397118","4673.37139819","4673.33462809","163.03999328","0","83.80999898","0","5732.86282"
"09/08/2022 00:45:10","N","1034.83883955","1573.21422813","567.38837669","4409.44627051","4409.44627051","167.61999511","0","83.80999898","0","5467.88792"
"09/08/2022 01:00:14","N","1036.19853975","1575.60791156","567.60102318","4111.16718728","4111.16718728","169.44999694","0","83.40999937","0","5152.79548"
"09/08/2022 01:15:10","N","1037.15385343","1576.86916396","567.56614159","3875.97636523","3874.1446643","169.30999755","0","83.40999937","0","4938.7232"
"09/08/2022 01:30:10","N","1037.84525301","1576.31768939","567.02613304","3705.09729589","3705.09729589","166.33000183","0","83.40999937","0","4774.83491"
"09/08/2022 01:45:10","N","1036.66789629","1573.05586002","566.46897362","3508.56865194","3507.8936533","167.70999145","8.39999961","83.40999937","0","4578.43085"
"09/08/2022 02:00:15","N","1040.38440706","1678.62724635","567.74061058","3250.52790548","3250.52790548","169.36000061","0","83.40999937","0","4311.04967"
"09/08/2022 02:15:10","N","1040.3966818","1675.24871299","566.36432884","2976.88389584","2976.88389584","162.45999908","0","83.40999937","0","4029.23211"
"09/08/2022 02:30:10","N","1040.09331323","1675.09475848","566.6755471","2744.92624156","2744.92624061","158.26999282","0","83.40999937","0","3792.96153"
"09/08/2022 02:45:10","N","1040.15790083","1677.74308631","567.90287254","2498.63886246","2498.61870656","149.09000015","0","83.40999937","0","3545.42394"
"09/08/2022 03:00:14","N","1042.8398781","1731.27806423","568.06977318","2367.0421144","2362.45633378","142.40999984","0","83.50999975","0","3443.71276"
"09/08/2022 03:15:10","N","1041.49473859","1729.96661613","568.08152245","2218.579652","2215.82365208","129.66999816","0","83.50999975","0","3308.12705"
"09/08/2022 03:30:10","N","1041.7341776","1731.71716354","568.81232689","2109.58096973","2109.56430004","129.18999862","2.68946576","83.50999975","0","3165.58567"
"09/08/2022 03:45:11","N","1042.01793481","1731.8397269","568.72162865","2052.66520933","2052.66520933","121.97999572","0","83.50999975","0","3089.56118"
"09/08/2022 04:00:13","N","1043.1101246","1665.64882419","568.55649803","1952.98634541","1952.98634541","97.41999816","0","83.50999975","0","2993.3183"
"09/08/2022 04:15:10","N","1057.04384328","1746.5012469","641.2339196","1792.17807009","1792.10732844","70.40999794","0","83.50999975","0","2841.61657"
"09/08/2022 04:30:12","N","1056.81958963","1743.74541995","640.76208733","1632.48008993","1632.48008993","52.65999984","8.5","83.50999975","0","2694.01064"
"09/08/2022 04:45:10","N","1055.9627886","1746.02612922","641.11090324","1517.01377364","1517.01377364","59.62999725","0","83.50999975","0","2565.2463"
"09/08/2022 05:00:15","N","1066.09942819","1700.83118388","640.70031975","1469.45204516","1469.4548414","76.90017959","7.42500019","81.33499956","0","2531.77771"
"09/08/2022 05:15:10","N","1087.70151521","1693.97092769","641.0797448","1393.17227398","1393.15355234","83.47960738","0","83.80999898","0","2469.58156"
"09/08/2022 05:30:10","N","1112.44622995","1693.59270999","640.6740136","1317.72818258","1317.72818258","102.27726526","0","83.80999898","0","2435.99442"
