SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
06/21/2024 00:00:18,N,278.2,0
06/21/2024 00:15:14,N,270.9,0
06/21/2024 00:30:12,N,265.2,0
06/21/2024 00:45:14,N,262.1,0
06/21/2024 01:00:19,N,254.7,0
06/21/2024 01:15:14,N,252.5,0
06/21/2024 01:30:13,N,248.7,0
06/21/2024 01:45:11,N,244.8,0
06/21/2024 02:00:15,N,241.3,0
06/21/2024 02:15:11,N,239.3,0
06/21/2024 02:30:11,N,235,0
06/21/2024 02:45:11,N,232.7,0
06/21/2024 03:00:15,N,230.3,0
06/21/2024 03:15:10,N,230.3,0
06/21/2024 03:30:11,N,227.8,0
06/21/2024 03:45:13,N,231.1,0
06/21/2024 04:00:16,N,225,0
06/21/2024 04:15:09,N,225,0
06/21/2024 04:30:14,N,222.8,0
06/21/2024 04:45:08,N,224.6,0
06/21/2024 05:00:12,N,225.8,0
06/21/2024 05:15:09,N,226.9,0
06/21/2024 05:30:08,N,226.4,0
06/21/2024 05:45:08,N,230,0
06/21/2024 06:00:12,N,229.6,0
06/21/2024 06:15:08,N,230.6,0
06/21/2024 06:30:08,N,231.8,0
06/21/2024 06:45:08,N,233.7,0
06/21/2024 07:00:15,N,235.8,0
06/21/2024 07:15:07,N,238.5,0
06/21/2024 07:30:07,N,244.8,0
06/21/2024 07:45:08,N,250.5,0
06/21/2024 08:00:11,N,254.2,0
06/21/2024 08:15:09,N,259.8,0
06/21/2024 08:30:08,N,266.3,0
06/21/2024 08:45:08,N,274.6,0
06/21/2024 09:00:13,N,278.2,0
06/21/2024 09:15:11,N,284.3,0
06/21/2024 09:30:10,N,290.9,0
06/21/2024 09:45:12,N,296.9,0
06/21/2024 10:00:14,N,306.3,0
06/21/2024 10:15:10,N,312.5,0
06/21/2024 10:30:10,N,321,0
06/21/2024 10:45:09,N,327.4,0
06/21/2024 11:00:14,N,333.2,0
06/21/2024 11:15:09,N,341.4,0
06/21/2024 11:30:11,N,344.9,0
06/21/2024 11:45:09,N,351.9,0
06/21/2024 12:00:14,N,357.7,0
06/21/2024 12:15:12,N,363.5,0
06/21/2024 12:30:10,N,371.8,0
06/21/2024 12:45:11,N,377.1,0
06/21/2024 13:00:19,N,380.1,0
06/21/2024 13:15:10,N,383,0
06/21/2024 13:30:10,N,390.3,0
06/21/2024 13:45:10,N,392.5,0
06/21/2024 14:00:16,N,393.6,0
06/21/2024 14:15:10,N,399.8,0
06/21/2024 14:30:11,N,403.4,0
06/21/2024 14:45:14,N,405.2,0
06/21/2024 15:00:15,N,407,0
06/21/2024 15:15:11,N,408.7,0
06/21/2024 15:30:13,N,409.8,0
06/21/2024 15:45:11,N,413.3,0
06/21/2024 16:00:15,N,410.9,0
06/21/2024 16:15:11,N,412.5,0
06/21/2024 16:30:13,N,410.6,0
06/21/2024 16:45:09,N,409.1,0
06/21/2024 17:00:17,N,409.7,0
06/21/2024 17:15:11,N,409.4,0
06/21/2024 17:30:12,N,409.1,0
06/21/2024 17:45:11,N,406.7,0
06/21/2024 18:00:17,N,400.8,0
06/21/2024 18:15:11,N,399.8,0
06/21/2024 18:30:11,N,398.4,0
06/21/2024 18:45:11,N,395.2,0
06/21/2024 19:00:17,N,391.3,0
06/21/2024 19:15:11,N,386.3,0
06/21/2024 19:30:11,N,384.2,0
06/21/2024 19:45:11,N,376.1,0
06/21/2024 20:00:18,N,370.1,0
06/21/2024 20:15:11,N,364.6,0
06/21/2024 20:30:10,N,360.9,0
06/21/2024 20:45:10,N,356.5,0
06/21/2024 21:00:16,N,354,0
06/21/2024 21:15:10,N,350.7,0
06/21/2024 21:30:11,N,344,0
06/21/2024 21:45:11,N,336.8,0
06/21/2024 22:00:16,N,331,0
06/21/2024 22:15:11,N,325.6,0
06/21/2024 22:30:11,N,319.9,0
06/21/2024 22:45:11,N,312.7,0
06/21/2024 23:00:15,N,308.5,0
06/21/2024 23:15:11,N,298.9,0
06/21/2024 23:30:11,N,292.7,0
06/21/2024 23:45:11,N,285.5,0
