SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL  WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
07/08/2024 00:00:16,N,7891.91264577,12133.75558471,5896.609375,108.46504211,108.46504211,0,599.21685695,878.62884187,591.14584207,8316.25239
07/08/2024 00:15:11,N,7990.74696231,11869.54520511,5704.50936889,107.29074859,107.29074859,0,591.00270913,882.2275896,584.64458942,8649.79014
07/08/2024 00:30:11,N,7641.34807243,11866.49027204,5704.40937805,102.55148315,102.55148315,0,615.91959553,878.25365263,580.58465391,8433.3602
07/08/2024 00:45:11,N,7616.57018581,11871.53263425,5705.40936279,81.95476531,81.95476531,0,591.09496343,881.87660849,584.2936083,8367.48155
07/08/2024 01:00:16,N,7603.84057616,11880.37699604,5704.40937805,44.05125808,44.05125808,0,591.82543909,883.22981369,585.64681351,8290.52956
07/08/2024 01:15:10,N,7585.3331609,11880.98422288,5700.29606628,0,0,0,580.84663128,870.96638488,573.3833847,8186.02633
07/08/2024 01:30:10,N,7737.73142538,11881.70268678,5703.19607543,0,0,0,578.4940288,869.39293646,571.80993628,8290.30533
07/08/2024 01:45:10,N,7590.21089086,11878.75624656,5704.90937805,0,0,0,624.20943859,884.99285456,587.40985438,8222.78794
07/08/2024 02:00:16,N,7398.30719763,11852.17697811,5705.40936279,0,0,0,597.66919755,905.13567447,587.85267353,8168.6387
07/08/2024 02:15:10,N,7284.69171529,11854.11792469,5696.85954284,0,0,0,618.24212944,874.04738235,580.7643814,7948.92815
07/08/2024 02:30:10,N,7050.68396461,11863.28510713,5688.28141784,0,0,0,598.31639361,874.58187198,581.29887104,7775.36905
07/08/2024 02:45:10,N,6686.6667207,11862.17249393,5685.06813049,0,0,0,615.4721105,870.22597885,576.9429779,7376.87549
07/08/2024 03:00:14,N,6788.61856524,11994.58130898,5683.56811523,0,0,0,583.55104017,759.71607112,572.63306999,7430.76309
07/08/2024 03:15:10,N,6931.6237794,11995.37184,5685.78141784,0,0,0,563.44342279,745.08723831,558.00423717,7509.7308
07/08/2024 03:30:10,N,6884.05723485,11994.46385526,5680.72650146,0,0,0,575.69674193,739.86596035,552.78295922,7510.71976
07/08/2024 03:45:11,N,7125.41913833,11998.49681329,5752.06813049,0,0,0,507.02926445,685.31256198,504.22956085,7716.93917
07/08/2024 04:00:13,N,7296.79390132,12002.48656225,5756.56811523,0,0,0,511.04591763,682.07640552,505.69340419,7758.49992
