SCED Time Stamp,Repeated Hour Flag,SUM LSL OUTPUT SCHEDULE,SUM HSL OUTPUT SCHEDULE,SUM OUTPUTSCHEDULE
07/08/2024 00:00:16,N,330,1719.72300529,62.6
07/08/2024 00:15:11,N,330,1719.73000144,62.6
07/08/2024 00:30:11,N,330,1719.62699699,62.6
07/08/2024 00:45:11,N,330,1719.62599754,62.6
07/08/2024 01:00:16,N,330,1609.520998,124.9
07/08/2024 01:15:10,N,330,1609.5229969,124.9
07/08/2024 01:30:10,N,330,1609.42799949,124.9
07/08/2024 01:45:10,N,330,1609.32400321,124.9
07/08/2024 02:00:16,N,330,1609.22200202,62
07/08/2024 02:15:10,N,330,1609.12399864,62
07/08/2024 02:30:10,N,330,1609.02599906,62
07/08/2024 02:45:10,N,330,1608.82499885,62
07/08/2024 03:00:14,N,330,1608.73400306,150.1
07/08/2024 03:15:10,N,330,1608.520998,150.1
07/08/2024 03:30:10,N,330,1608.22100639,150.1
07/08/2024 03:45:11,N,330,1603.8220005,150.1
07/08/2024 04:00:13,N,330,1579.72599983,66.6
07/08/2024 04:15:11,N,330,1551.63599872,66.6
07/08/2024 04:30:13,N,330,1542.42700004,54.6
07/08/2024 04:45:10,N,330,1542.42899894,54.6
07/08/2024 05:00:15,N,330,1542.42799949,50.6
07/08/2024 05:15:10,N,330,1542.43200111,50.6
07/08/2024 05:30:10,N,330,1542.43000221,50.6
07/08/2024 05:45:11,N,330,1542.42500114,50.6
07/08/2024 06:00:13,N,330,1542.42099952,50
07/08/2024 06:15:10,N,330,1542.4169979,50
07/08/2024 06:30:10,N,330,1542.42700004,50
07/08/2024 06:45:10,N,330,1542.42400169,50
07/08/2024 07:00:13,N,330,1542.74451313,143.34374999
07/08/2024 07:15:11,N,330,1543.16246253,143.77522867
07/08/2024 07:30:11,N,330,1543.62821012,144.22085908
07/08/2024 07:45:11,N,330,1547.00387853,145.03018418
07/08/2024 08:00:15,N,330,1578.18202185,178.20778737
07/08/2024 08:15:11,N,330,1580.19216692,179.22784622
07/08/2024 08:30:11,N,330,1580.95680928,179.99752006
07/08/2024 08:45:11,N,330,1581.39632058,180.43830866
07/08/2024 09:00:15,N,330,1604.11681485,55.65131475
07/08/2024 09:15:10,N,330,1605.19788718,56.72805234
07/08/2024 09:30:10,N,330,1605.55527472,57.09782446
07/08/2024 09:45:11,N,330,1611.96324777,57.18737157
07/08/2024 10:00:16,N,330,1647.58022093,63.29815585
07/08/2024 10:15:12,N,330,1650.74472141,64.06870054
07/08/2024 10:30:11,N,330,1652.13596081,65.46805351
07/08/2024 10:45:10,N,330,1683.44567275,64.76940178
07/08/2024 11:00:16,N,330,1695.09658956,77.13005501
07/08/2024 11:15:11,N,330,1688.15364021,77.87800283
07/08/2024 11:30:11,N,330,1690.95053553,80.60001201
07/08/2024 11:45:11,N,330,1663.13791632,84.71474091
07/08/2024 12:00:16,N,330,1792.3903104,56.06365123
07/08/2024 12:15:11,N,330,1784.20355182,55.82829518
07/08/2024 12:30:12,N,330,1755.1788578,58.78472284
07/08/2024 12:45:12,N,330,1764.05071163,62.57110578
07/08/2024 13:00:14,N,330,1906.38256692,155.47240989
07/08/2024 13:15:12,N,330,1903.52171111,151.44515765
07/08/2024 13:30:10,N,330,1912.48399925,156.83327409
07/08/2024 13:45:12,N,330,1936.58233499,161.83277511
07/08/2024 14:00:20,N,2703.62768554,4325.73284721,2537.33580833
07/08/2024 14:15:12,N,2704.28686523,4332.79012775,2541.63165891
07/08/2024 14:30:11,N,2704.94628906,4334.98256111,2543.15862333
07/08/2024 14:45:12,N,2704.2869873,4334.18614196,2542.99904745
07/08/2024 15:00:14,N,2706.26501464,4238.05210494,2578.42350471
07/08/2024 15:15:11,N,2704.2869873,4229.7540884,2579.61551582
07/08/2024 15:30:12,N,2704.94628906,4220.46864557,2579.4625594
07/08/2024 15:45:11,N,2704.2869873,4220.31579017,2586.94020992
07/08/2024 16:00:14,N,2704.2869873,4196.54822587,2750.32048974
