SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
07/25/2024 00:00:17,N,274.7,0
07/25/2024 00:15:10,N,268.9,0
07/25/2024 00:30:11,N,263.3,0
07/25/2024 00:45:12,N,259.7,0
07/25/2024 01:00:20,N,253.4,0
07/25/2024 01:15:11,N,250.4,0
07/25/2024 01:30:11,N,245.5,0
07/25/2024 01:45:09,N,241.8,0
07/25/2024 02:00:16,N,238.7,0
07/25/2024 02:15:12,N,234.5,0
07/25/2024 02:30:10,N,231.3,0
07/25/2024 02:45:09,N,228.4,0
07/25/2024 03:00:15,N,226.9,0
07/25/2024 03:15:10,N,226.1,0
07/25/2024 03:30:10,N,224.9,0
07/25/2024 03:45:14,N,220.7,0
07/25/2024 04:00:14,N,219.6,0
07/25/2024 04:15:10,N,220.6,0
07/25/2024 04:30:13,N,220.7,0
07/25/2024 04:45:11,N,219.7,0
07/25/2024 05:00:14,N,222.7,0
07/25/2024 05:15:09,N,226.2,0
07/25/2024 05:30:10,N,228.5,0
07/25/2024 05:45:11,N,229.4,0
07/25/2024 06:00:17,N,230,0
07/25/2024 06:15:10,N,232.7,0
07/25/2024 06:30:12,N,232.5,0
07/25/2024 06:45:11,N,232.6,0
07/25/2024 07:00:15,N,236.3,0
07/25/2024 07:15:10,N,238.3,0
07/25/2024 07:30:12,N,242.7,0
07/25/2024 07:45:10,N,243.6,0
07/25/2024 08:00:15,N,246.9,0
07/25/2024 08:15:10,N,252.2,0
07/25/2024 08:30:10,N,257.3,0
07/25/2024 08:45:09,N,261.9,0
07/25/2024 09:00:14,N,262,0
07/25/2024 09:15:10,N,270.1,0
07/25/2024 09:30:10,N,277.7,0
07/25/2024 09:45:11,N,298.3,0
07/25/2024 10:00:15,N,305.8,0
07/25/2024 10:15:10,N,299.8,0
07/25/2024 10:30:07,N,308.1,0
07/25/2024 10:45:10,N,314.9,0
07/25/2024 11:00:12,N,319.9,0
07/25/2024 11:15:10,N,326.3,0
07/25/2024 11:30:08,N,333.1,0
07/25/2024 11:45:08,N,341.8,0
07/25/2024 12:00:09,N,346,0
07/25/2024 12:15:08,N,351.9,0
07/25/2024 12:30:08,N,359,0
07/25/2024 12:45:08,N,363,0
07/25/2024 13:00:12,N,365.7,0
07/25/2024 13:15:08,N,369.9,0
07/25/2024 13:30:09,N,374.7,0
07/25/2024 13:45:10,N,374.2,0
07/25/2024 14:00:15,N,375.6,0
07/25/2024 14:15:09,N,377.5,0
07/25/2024 14:30:10,N,378.8,0
07/25/2024 14:45:10,N,381.8,0
07/25/2024 15:00:13,N,383,0
07/25/2024 15:15:11,N,384.2,0
07/25/2024 15:30:09,N,386.2,0
07/25/2024 15:45:09,N,387.6,0
07/25/2024 16:00:15,N,389.8,0
07/25/2024 16:15:09,N,390,0
07/25/2024 16:30:12,N,389.6,0
07/25/2024 16:45:09,N,390.8,0
07/25/2024 17:00:16,N,389.4,0
07/25/2024 17:15:10,N,385.3,0
07/25/2024 17:30:10,N,386.2,0
07/25/2024 17:45:08,N,385.9,0
07/25/2024 18:00:12,N,383.1,0
07/25/2024 18:15:08,N,376.2,0
07/25/2024 18:30:08,N,378.6,0
07/25/2024 18:45:08,N,375.7,0
07/25/2024 19:00:11,N,368.4,0
07/25/2024 19:15:08,N,366.1,0
07/25/2024 19:30:08,N,363.4,0
07/25/2024 19:45:08,N,357.4,0
07/25/2024 20:00:13,N,351.5,0
07/25/2024 20:15:08,N,347.5,0
07/25/2024 20:30:08,N,342.9,0
07/25/2024 20:45:10,N,341,0
07/25/2024 21:00:16,N,337.5,0
07/25/2024 21:15:09,N,332.9,0
07/25/2024 21:30:09,N,328,0
07/25/2024 21:45:10,N,322.2,0
07/25/2024 22:00:20,N,314.4,0
07/25/2024 22:15:10,N,307.9,0
07/25/2024 22:30:11,N,303.7,0
07/25/2024 22:45:10,N,293.4,0
07/25/2024 23:00:14,N,289.1,0
07/25/2024 23:15:12,N,281.8,0
07/25/2024 23:30:10,N,275.4,0
07/25/2024 23:45:11,N,269.1,0
