"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"07/02/2022 00:00:20","N","2839.4","0"
"07/02/2022 00:15:13","N","2778.7","0"
"07/02/2022 00:30:13","N","2722.4","0"
"07/02/2022 00:45:13","N","2667.5","0"
"07/02/2022 01:00:18","N","2612","0"
"07/02/2022 01:15:12","N","2550.1","0"
"07/02/2022 01:30:12","N","2512.8","0"
"07/02/2022 01:45:13","N","2469.8","0"
"07/02/2022 02:00:17","N","2416.7","0"
"07/02/2022 02:15:13","N","2382","0"
"07/02/2022 02:30:12","N","2346.3","0"
"07/02/2022 02:45:13","N","2314.9","0"
"07/02/2022 03:00:16","N","2281","0"
"07/02/2022 03:15:14","N","2254.1","0"
"07/02/2022 03:30:12","N","2226.3","0"
"07/02/2022 03:45:14","N","2195.2","0"
"07/02/2022 04:00:19","N","2168.8","0"
"07/02/2022 04:15:10","N","2141.9","0"
"07/02/2022 04:30:10","N","2120.1","0"
"07/02/2022 04:45:10","N","2101.6","0"
"07/02/2022 05:00:13","N","2082.3","0"
"07/02/2022 05:15:10","N","2081","0"
"07/02/2022 05:30:10","N","2069","0"
"07/02/2022 05:45:09","N","2056.1","0"
"07/02/2022 06:00:13","N","2046.1","0"
"07/02/2022 06:15:11","N","2041.7","0"
"07/02/2022 06:30:12","N","2019","0"
"07/02/2022 06:45:11","N","2014.9","0"
"07/02/2022 07:00:14","N","2029.2","0"
"07/02/2022 07:15:11","N","2062.1","0"
"07/02/2022 07:30:09","N","2103.4","0"
"07/02/2022 07:45:10","N","2152.7","0"
"07/02/2022 08:00:15","N","2212.9","0"
"07/02/2022 08:15:10","N","2291.1","0"
"07/02/2022 08:30:10","N","2360","0"
"07/02/2022 08:45:10","N","2437.9","0"
"07/02/2022 09:00:14","N","2515.1","0"
"07/02/2022 09:15:13","N","2608.8","0"
"07/02/2022 09:30:13","N","2679.2","0"
"07/02/2022 09:45:13","N","2762.9","0"
"07/02/2022 10:00:16","N","2844","0"
"07/02/2022 10:15:13","N","2936.7","0"
"07/02/2022 10:30:12","N","3020.3","0"
"07/02/2022 10:45:12","N","3100.3","0"
"07/02/2022 11:00:18","N","3183.1","0"
"07/02/2022 11:15:13","N","3260.4","0"
"07/02/2022 11:30:12","N","3342.7","0"
"07/02/2022 11:45:13","N","3416.2","0"
"07/02/2022 12:00:17","N","3481","0"
"07/02/2022 12:15:12","N","3544.6","0"
"07/02/2022 12:30:12","N","3597.1","0"
"07/02/2022 12:45:12","N","3659.4","0"
"07/02/2022 13:00:19","N","3710.5","0"
"07/02/2022 13:15:14","N","3754.7","0"
"07/02/2022 13:30:13","N","3794.4","0"
"07/02/2022 13:45:14","N","3834.4","0"
"07/02/2022 14:00:16","N","3874.1","0"
"07/02/2022 14:15:15","N","3907.4","0"
"07/02/2022 14:30:14","N","3942.1","0"
"07/02/2022 14:45:14","N","3971.1","0"
"07/02/2022 15:00:16","N","4009.3","0"
"07/02/2022 15:15:14","N","4033.1","0"
"07/02/2022 15:30:13","N","4061.4","0"
"07/02/2022 15:45:14","N","4082.4","0"
"07/02/2022 16:00:18","N","4104.6","0"
"07/02/2022 16:15:15","N","4111.2","0"
"07/02/2022 16:30:16","N","4121.6","0"
"07/02/2022 16:45:14","N","4131.7","0"
"07/02/2022 17:00:20","N","4130.5","0"
"07/02/2022 17:15:16","N","4135.6","0"
"07/02/2022 17:30:15","N","4120.2","0"
"07/02/2022 17:45:14","N","4114.6","0"
"07/02/2022 18:00:21","N","4068.9","0"
"07/02/2022 18:15:15","N","4035.3","0"
"07/02/2022 18:30:15","N","4005.5","0"
"07/02/2022 18:45:15","N","3953.4","0"
"07/02/2022 19:00:20","N","3899.8","0"
"07/02/2022 19:15:15","N","3844.2","0"
"07/02/2022 19:30:15","N","3792.5","0"
"07/02/2022 19:45:14","N","3737.3","0"
"07/02/2022 20:00:21","N","3662.8","0"
"07/02/2022 20:15:14","N","3613.5","0"
"07/02/2022 20:30:15","N","3560.1","0"
"07/02/2022 20:45:15","N","3526.3","0"
"07/02/2022 21:00:20","N","3499.4","0"
"07/02/2022 21:15:15","N","3460","0"
"07/02/2022 21:30:16","N","3415.3","0"
"07/02/2022 21:45:14","N","3362.8","0"
"07/02/2022 22:00:17","N","3315","0"
"07/02/2022 22:15:13","N","3255.1","0"
"07/02/2022 22:30:14","N","3198","0"
"07/02/2022 22:45:14","N","3138.8","0"
"07/02/2022 23:00:17","N","3081.5","0"
"07/02/2022 23:15:12","N","3013.6","0"
"07/02/2022 23:30:13","N","2952.1","0"
"07/02/2022 23:45:13","N","2885.7","0"
