"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"07/26/2021 00:00:17","N","2628.6","0"
"07/26/2021 00:15:10","N","2563.7","0"
"07/26/2021 00:30:10","N","2506.1","0"
"07/26/2021 00:45:10","N","2442","0"
"07/26/2021 01:00:15","N","2386.4","0"
"07/26/2021 01:15:10","N","2347.2","0"
"07/26/2021 01:30:10","N","2295","0"
"07/26/2021 01:45:10","N","2253.9","0"
"07/26/2021 02:00:14","N","2213.5","0"
"07/26/2021 02:15:10","N","2181.8","0"
"07/26/2021 02:30:10","N","2143.1","0"
"07/26/2021 02:45:10","N","2115.9","0"
"07/26/2021 03:00:16","N","2093.9","0"
"07/26/2021 03:15:11","N","2074.6","0"
"07/26/2021 03:30:10","N","2046.2","0"
"07/26/2021 03:45:12","N","2026.2","0"
"07/26/2021 04:00:14","N","2012.1","0"
"07/26/2021 04:15:11","N","2001.8","0"
"07/26/2021 04:30:12","N","1990.9","0"
"07/26/2021 04:45:11","N","1987.1","0"
"07/26/2021 05:00:15","N","1983.3","0"
"07/26/2021 05:15:10","N","2005.7","0"
"07/26/2021 05:30:10","N","2003.8","0"
"07/26/2021 05:45:10","N","2015.1","0"
"07/26/2021 06:00:14","N","2024.5","0"
"07/26/2021 06:15:07","N","2054.2","0"
"07/26/2021 06:30:07","N","2059.8","0"
"07/26/2021 06:45:07","N","2057.9","0"
"07/26/2021 07:00:12","N","2055.3","0"
"07/26/2021 07:15:06","N","2084.9","0"
"07/26/2021 07:30:08","N","2104.7","0"
"07/26/2021 07:45:07","N","2138.3","0"
"07/26/2021 08:00:12","N","2177.1","0"
"07/26/2021 08:15:07","N","2230.8","0"
"07/26/2021 08:30:07","N","2274.1","0"
"07/26/2021 08:45:06","N","2333.7","0"
"07/26/2021 09:00:09","N","2388.8","0"
"07/26/2021 09:15:06","N","2443.8","0"
"07/26/2021 09:30:08","N","2496.2","0"
"07/26/2021 09:45:08","N","2551.9","0"
"07/26/2021 10:00:10","N","2624.6","0"
"07/26/2021 10:15:07","N","2708.5","0"
"07/26/2021 10:30:10","N","2794.8","0"
"07/26/2021 10:45:09","N","2892.3","0"
"07/26/2021 11:00:14","N","2970.1","0"
"07/26/2021 11:15:09","N","3053.6","0"
"07/26/2021 11:30:10","N","3138.5","0"
"07/26/2021 11:45:10","N","3223.5","0"
"07/26/2021 12:00:14","N","3300.6","0"
"07/26/2021 12:15:11","N","3376.4","0"
"07/26/2021 12:30:10","N","3455.1","0"
"07/26/2021 12:45:11","N","3549.3","0"
"07/26/2021 13:00:16","N","3623.9","0"
"07/26/2021 13:15:11","N","3686.5","0"
"07/26/2021 13:30:10","N","3754.9","0"
"07/26/2021 13:45:11","N","3806.1","0"
"07/26/2021 14:00:16","N","3852.8","0"
"07/26/2021 14:15:11","N","3907","0"
"07/26/2021 14:30:25","N","3955.9","0"
"07/26/2021 14:45:11","N","3978","0"
"07/26/2021 15:00:14","N","4009.1","0"
"07/26/2021 15:15:09","N","4047.7","0"
"07/26/2021 15:30:11","N","4070.6","0"
"07/26/2021 15:45:10","N","4099.5","0"
"07/26/2021 16:00:14","N","4109.5","0"
"07/26/2021 16:15:09","N","4089.5","0"
"07/26/2021 16:30:09","N","4118.3","0"
"07/26/2021 16:45:10","N","4119","0"
"07/26/2021 17:00:14","N","4133.9","0"
"07/26/2021 17:15:10","N","4129.1","0"
"07/26/2021 17:30:10","N","4142.1","0"
"07/26/2021 17:45:10","N","4145.7","0"
"07/26/2021 18:00:14","N","4137.3","0"
"07/26/2021 18:15:11","N","4112","0"
"07/26/2021 18:30:09","N","4073.2","0"
"07/26/2021 18:45:10","N","4038.6","0"
"07/26/2021 19:00:14","N","3997.4","0"
"07/26/2021 19:15:10","N","3957.3","0"
"07/26/2021 19:30:11","N","3915.6","0"
"07/26/2021 19:45:10","N","3878.6","0"
"07/26/2021 20:00:10","N","3812.5","0"
"07/26/2021 20:15:07","N","3747.1","0"
"07/26/2021 20:30:06","N","3699.9","0"
"07/26/2021 20:45:07","N","3674.6","0"
"07/26/2021 21:00:10","N","3631.6","0"
"07/26/2021 21:15:06","N","3582.7","0"
"07/26/2021 21:30:06","N","3526.9","0"
"07/26/2021 21:45:07","N","3460.5","0"
"07/26/2021 22:00:12","N","3389","0"
"07/26/2021 22:15:07","N","3308.6","0"
"07/26/2021 22:30:07","N","3233.5","0"
"07/26/2021 22:45:07","N","3150.9","0"
"07/26/2021 23:00:13","N","3072.5","0"
"07/26/2021 23:15:06","N","2993.9","0"
"07/26/2021 23:30:07","N","2907.8","0"
"07/26/2021 23:45:07","N","2838.3","0"
