"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"08/21/2021 00:00:20","N","2581.6","0"
"08/21/2021 00:15:12","N","2529.3","0"
"08/21/2021 00:30:12","N","2471.2","0"
"08/21/2021 00:45:12","N","2417.8","0"
"08/21/2021 01:00:17","N","2374.9","0"
"08/21/2021 01:15:12","N","2331.4","0"
"08/21/2021 01:30:10","N","2287.2","0"
"08/21/2021 01:45:11","N","2260.5","0"
"08/21/2021 02:00:19","N","2213.1","0"
"08/21/2021 02:15:11","N","2192.9","0"
"08/21/2021 02:30:11","N","2162.8","0"
"08/21/2021 02:45:11","N","2144.1","0"
"08/21/2021 03:00:16","N","2114.9","0"
"08/21/2021 03:15:12","N","2099.9","0"
"08/21/2021 03:30:12","N","2075.8","0"
"08/21/2021 03:45:13","N","2053.7","0"
"08/21/2021 04:00:20","N","2035.1","0"
"08/21/2021 04:15:12","N","2023.6","0"
"08/21/2021 04:30:13","N","2017.7","0"
"08/21/2021 04:45:12","N","2000.8","0"
"08/21/2021 05:00:18","N","1982.3","0"
"08/21/2021 05:15:12","N","1981.2","0"
"08/21/2021 05:30:11","N","1979.3","0"
"08/21/2021 05:45:11","N","1975","0"
"08/21/2021 06:00:16","N","1972.1","0"
"08/21/2021 06:15:13","N","1975.4","0"
"08/21/2021 06:30:13","N","1977.7","0"
"08/21/2021 06:45:12","N","1986","0"
"08/21/2021 07:00:17","N","1973.3","0"
"08/21/2021 07:15:12","N","1985.9","0"
"08/21/2021 07:30:11","N","2001","0"
"08/21/2021 07:45:08","N","2032","0"
"08/21/2021 08:00:11","N","2069.4","0"
"08/21/2021 08:15:09","N","2120.2","0"
"08/21/2021 08:30:08","N","2172","0"
"08/21/2021 08:45:08","N","2237.6","0"
"08/21/2021 09:00:12","N","2307.9","0"
"08/21/2021 09:15:10","N","2379.1","0"
"08/21/2021 09:30:11","N","2442.8","0"
"08/21/2021 09:45:11","N","2504.8","0"
"08/21/2021 10:00:19","N","2586.5","0"
"08/21/2021 10:15:11","N","2679","0"
"08/21/2021 10:30:11","N","2734.5","0"
"08/21/2021 10:45:10","N","2802.5","0"
"08/21/2021 11:00:16","N","2876.1","0"
"08/21/2021 11:15:11","N","2950.8","0"
"08/21/2021 11:30:11","N","3017.5","0"
"08/21/2021 11:45:11","N","3093.7","0"
"08/21/2021 12:00:18","N","3157.7","0"
"08/21/2021 12:15:12","N","3206.9","0"
"08/21/2021 12:30:12","N","3275.9","0"
"08/21/2021 12:45:11","N","3340.3","0"
"08/21/2021 13:00:17","N","3397.1","0"
"08/21/2021 13:15:13","N","3445","0"
"08/21/2021 13:30:11","N","3498.7","0"
"08/21/2021 13:45:12","N","3553","0"
"08/21/2021 14:00:16","N","3606.2","0"
"08/21/2021 14:15:13","N","3655.5","0"
"08/21/2021 14:30:13","N","3696.5","0"
"08/21/2021 14:45:11","N","3721.6","0"
"08/21/2021 15:00:19","N","3759.8","0"
"08/21/2021 15:15:13","N","3787.7","0"
"08/21/2021 15:30:12","N","3809","0"
"08/21/2021 15:45:12","N","3841.2","0"
"08/21/2021 16:00:16","N","3869.8","0"
"08/21/2021 16:15:13","N","3890.3","0"
"08/21/2021 16:30:13","N","3914.4","0"
"08/21/2021 16:45:13","N","3924.7","0"
"08/21/2021 17:00:19","N","3915.8","0"
"08/21/2021 17:15:13","N","3919.8","0"
"08/21/2021 17:30:14","N","3916.3","0"
"08/21/2021 17:45:12","N","3910.1","0"
"08/21/2021 18:00:17","N","3878.3","0"
"08/21/2021 18:15:13","N","3846","0"
"08/21/2021 18:30:13","N","3815.2","0"
"08/21/2021 18:45:11","N","3769.6","0"
"08/21/2021 19:00:16","N","3714","0"
"08/21/2021 19:15:14","N","3655.7","0"
"08/21/2021 19:30:11","N","3603.4","0"
"08/21/2021 19:45:12","N","3548.6","0"
"08/21/2021 20:00:15","N","3479.2","0"
"08/21/2021 20:15:12","N","3443.6","0"
"08/21/2021 20:30:12","N","3411.9","0"
"08/21/2021 20:45:13","N","3374.9","0"
"08/21/2021 21:00:15","N","3329","0"
"08/21/2021 21:15:11","N","3272","0"
"08/21/2021 21:30:11","N","3215.2","0"
"08/21/2021 21:45:11","N","3147.4","0"
"08/21/2021 22:00:16","N","3094.9","0"
"08/21/2021 22:15:11","N","3024.3","0"
"08/21/2021 22:30:11","N","2965.6","0"
"08/21/2021 22:45:11","N","2904.5","0"
"08/21/2021 23:00:15","N","2847.5","0"
"08/21/2021 23:15:12","N","2779.7","0"
"08/21/2021 23:30:11","N","2724.7","0"
"08/21/2021 23:45:11","N","2676.2","0"
