SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
07/22/2024 00:00:17,N,2138.88536524,3339.94383617,1165.56313561,1567.77972621,1568.93001074,0,137.57249902,1364.85586857,0,3885.10954
07/22/2024 00:15:12,N,2070.95207595,3537.87158389,1218.44997643,1575.43122297,1576.24929848,.2749,56.66138083,1306.54351353,0,3778.00635
07/22/2024 00:30:10,N,2211.19765758,3639.44547887,1403.67771385,1517.94531732,1517.98631733,.18999999,159.66757919,1357.43374276,0,3699.40052
07/22/2024 00:45:12,N,2310.98224115,3625.36274905,1406.02558373,1494.43811503,1494.53911504,.2,74.66334509,1348.01212048,0,3727.06619
07/22/2024 01:00:15,N,2240.12392216,4093.20539756,1406.46644066,1601.34211426,1601.34211426,.1,81.46805346,870.17138719,0,3894.25205
07/22/2024 01:15:10,N,2183.43801116,4092.03193803,1406.01960228,1721.03265568,1721.03265568,.28699999,.06287452,870.13390254,0,3878.20002
07/22/2024 01:30:11,N,2128.56128716,3878.1394567,1222.72390221,1864.90216306,1864.90639362,.1,61.92475761,871.84758234,0,3837.79541
07/22/2024 01:45:11,N,2126.10879111,3868.81520648,1256.9374337,2033.83851687,2038.98291651,.1,9.66467232,866.50958013,0,4035.12759
07/22/2024 02:00:18,N,2102.77632141,4020.53112121,1257.83149193,2080.56479958,2088.07165803,.1,8.8647688,716.42793965,0,4098.1764
07/22/2024 02:15:11,N,2012.26178741,4027.10573764,1257.57966087,1940.09625817,1941.65989686,.1,.03047956,716.07258868,0,4069.44228
07/22/2024 02:30:11,N,2181.3525536,4027.02617784,1257.91898583,1932.67190013,1957.11444173,.11608107,31.04001271,718.77369213,0,3930.344
07/22/2024 02:45:11,N,1937.28298187,4027.03539844,1257.76296471,1880.26131726,1881.69129992,.1,.0341984,718.61327159,0,3948.0859
07/22/2024 03:00:17,N,2007.56676858,4043.01187701,1219.58581017,1914.49583046,1934.83722623,.14483098,12.90467061,709.62208342,0,3901.08271
07/22/2024 03:15:12,N,1995.31615227,4042.1372704,1218.81748436,2021.85038495,2050.34173843,.12293705,6.65237637,710.30719339,0,3987.4861
07/22/2024 03:30:12,N,1985.89244287,4042.9154305,1219.56557701,2075.61106384,2092.48883665,.3,.05109995,705.40427827,0,4042.71353
07/22/2024 03:45:12,N,1978.51738739,4041.11331554,1219.3225045,2135.58453648,2136.82620673,.16,.03212511,706.69334912,0,4084.93018
07/22/2024 04:00:14,N,1984.52287864,4023.27487083,1220.51079796,2158.60936028,2180.48480708,.1,12.66298574,706.86172485,0,4173.17288
07/22/2024 04:15:11,N,2033.11936378,4031.39074464,1221.04027794,2233.07972618,2248.2563711,.115,.835257,708.02039694,0,4203.96485
07/22/2024 04:30:14,N,2064.6584959,4040.66535516,1263.09179161,1953.88380929,1955.90057011,.1,6.91729016,710.31282854,0,3994.08659
07/22/2024 04:45:11,N,2112.56163954,4048.6221499,1263.6776223,1773.31753538,1779.43134119,.30199999,10.16184213,707.92422389,0,3895.60143
07/22/2024 05:00:14,N,2031.30293273,3425.51284547,1264.05604027,1600.24794615,1602.2257452,.1,8.46577562,1341.98664045,0,3659.14329
07/22/2024 05:15:10,N,2032.45991325,3420.07192416,1264.31022118,1715.09890565,1732.76435211,.1,206.41796327,1342.59479999,0,3797.60449
07/22/2024 05:30:11,N,2030.23617935,3420.96819301,1264.16488121,1899.78158099,1901.39930732,.1,36.13886902,1342.84154534,0,3978.63274
07/22/2024 05:45:11,N,2027.47192382,3418.58982558,1263.46323631,2007.98842252,2010.31352532,.22999999,8.45316662,1343.23792231,0,4063.28137
07/22/2024 06:00:14,N,2025.62261962,3431.4805779,1262.9603524,2163.98286497,2166.18710482,.1,17.57723725,1360.43256449,0,4185.68852
07/22/2024 06:15:09,N,1973.4498291,3405.38890786,1262.45595787,2268.95001515,2270.8079833,.004,13.16542641,1359.83893191,0,4285.68685
07/22/2024 06:30:10,N,1938.50561523,3400.80553479,1178.55883263,2292.73043098,2294.12967958,0,12.24556602,1354.48739027,0,4251.75869
07/22/2024 06:45:09,N,1937.06811523,3399.1680512,1177.53264854,2428.44667047,2430.32076305,0,13.15639438,1267.5479896,0,4354.96045
07/22/2024 07:00:14,N,1844.33296959,3464.02803604,1136.50872276,2565.21354891,2568.21719319,.50640839,14.83621955,924.23395991,0,4430.89365
07/22/2024 07:15:09,N,1714.66959926,3291.30490187,1019.94666306,2648.46427223,2650.45705702,.004,8.93950764,925.37920117,0,4361.92585
07/22/2024 07:30:11,N,1874.09902771,3467.17536703,1021.05792624,2728.83654679,2731.09969986,.01899999,4.91764351,928.76369452,0,4655.12333
07/22/2024 07:45:10,N,2054.51588636,3695.33190446,980.13831566,2664.19646163,2666.36364455,0,18.50382351,928.05299353,0,4757.20722
07/22/2024 08:00:15,N,2221.72781747,3891.12629315,981.11039208,2469.75350973,2471.93263456,0,11.01126135,932.36720681,0,4685.40565
07/22/2024 08:15:10,N,2495.14369736,4248.78836654,981.21531151,2269.72315363,2272.13895211,.32900001,13.50775416,957.06371068,0,4757.81522
07/22/2024 08:30:09,N,2735.841692,4474.91312359,981.39116905,2200.71914842,2203.14195655,0,20.01831322,987.48271012,0,4934.32892
07/22/2024 08:45:11,N,3075.66058475,4812.0643534,980.819468,2153.77060435,2156.25959895,0,13.79999995,981.12884974,0,5205.51162
07/22/2024 09:00:13,N,3180.27040538,4917.24902563,981.55025719,2066.8489124,2068.81454137,0,17.49999976,782.06778955,0,5249.12185
07/22/2024 09:15:11,N,3439.55254375,5097.57502108,981.48995445,1981.11521581,1983.27070125,.029,15.31647797,764.86982309,0,5420.37583
07/22/2024 09:30:11,N,3512.21278723,5167.48446297,981.61358116,1957.32275746,1959.75978897,0,11.50503312,782.39451527,0,5453.8797
07/22/2024 09:45:11,N,3805.94809769,5461.10781957,980.35413597,1914.41899018,1917.49901018,.09999999,13.50677407,781.84430778,0,5708.75241
07/22/2024 10:00:15,N,3774.25620351,5512.29605334,1010.66131065,1936.11265688,1939.5247262,.09899999,21.51971644,562.15397059,0,5718.30134
07/22/2024 10:15:11,N,4006.5988516,5731.87929094,1009.93082665,2071.76518796,2075.51981166,.22899998,27.01825138,568.28601968,0,6078.03742
07/22/2024 10:30:11,N,4046.06212237,5780.65371751,1012.22619103,2329.5480831,2333.48631838,0,48.46400802,566.483711,0,6398.19956
07/22/2024 10:45:13,N,3996.69833325,5732.58254485,1012.64983604,2465.95837666,2470.3935249,0,10.0232613,661.51669478,0,6482.34385
07/22/2024 11:00:12,N,3828.76439975,5397.39438556,1011.96563194,2625.27017868,2629.09574188,0,12.84118659,818.13278794,0,6428.28706
07/22/2024 11:15:10,N,3601.66639524,5093.90638166,1012.2913308,2797.62221745,2802.0841299,.029,35.34830915,811.97969579,0,6392.30885
07/22/2024 11:30:10,N,3570.89181473,5076.48181488,1011.90394066,3107.94666501,3112.19119283,59.61999664,32.93526271,810.34926497,0,6687.35429
07/22/2024 11:45:09,N,3873.10489148,5392.45889062,1010.24441002,3150.45031651,3153.67192944,59.61999664,30.42686713,811.81580996,0,7029.42249
07/22/2024 12:00:14,N,4215.2249952,5853.15496785,1010.24610375,3105.10233042,3110.17498991,59.63442626,31.95708772,644.69623088,0,7306.41137
07/22/2024 12:15:10,N,4331.19589842,5966.54590691,1008.15426109,3026.3474666,3029.60115541,60.67999658,6.30235576,651.36379849,0,7325.42867
07/22/2024 12:30:11,N,4711.75873917,6349.02871912,1007.67444847,2940.53257412,2943.90042347,59.61999664,65.5039097,658.90689778,0,7655.1346
07/22/2024 12:45:11,N,4705.96674196,6342.15671627,1007.68755577,2615.78216281,2618.38716807,.1,20.33580394,668.75249052,0,7326.05835
07/22/2024 13:00:13,N,4978.19346707,6545.89513986,1007.38082359,2428.81332465,2430.94493075,.162,37.22600531,677.99292111,0,7350.55814
07/22/2024 13:15:10,N,4694.29872118,6198.37118255,1006.88910912,2387.0447379,2388.99125263,.29999998,19.80891177,655.98785114,0,7038.52698
07/22/2024 13:30:10,N,4591.08891593,6051.57526432,1008.38439415,2609.75656954,2611.5071756,.19999999,28.32440488,662.46724772,0,7172.02311
07/22/2024 13:45:09,N,4848.61229967,6314.79699706,1006.76853416,2768.04248962,2769.86581096,.16099999,138.10462743,733.04439282,0,7738.99099
07/22/2024 14:00:15,N,5257.76180296,6544.27284794,1006.75609825,2753.51868157,2755.09523491,.25799999,127.41907501,811.85356307,0,8036.70572
07/22/2024 14:15:09,N,5024.81607138,6200.92916714,1007.36632774,2857.8698787,2859.75021047,.48099998,35.49999952,807.48171496,0,7832.94204
07/22/2024 14:30:10,N,5019.50006383,6122.88046305,1007.08242271,2787.96005127,2789.7068679,.1,30.64458741,782.34898734,0,7755.97719
07/22/2024 14:45:09,N,5014.53000917,6046.42935981,1006.64443443,2548.54943507,2550.4406628,.1,54.91307725,771.19389712,0,7577.46305
07/22/2024 15:00:13,N,4738.26855152,5683.04030101,1007.03626488,2322.62855095,2324.4673339,.30895992,55.62381553,727.58999419,0,7056.32086
07/22/2024 15:15:10,N,4793.18063109,5781.91461604,1006.58245323,2375.42205101,2377.06344962,.1,107.99293564,757.04926013,0,7239.37942
07/22/2024 15:30:12,N,5422.34987961,6410.90385662,1007.60563133,2224.67104121,2226.36751052,.1,114.53527261,758.47439789,0,7720.84853
07/22/2024 15:45:10,N,5060.71923255,5985.21743869,1007.61985252,2136.87119517,2138.74733147,.1,118.94359955,768.24722027,0,7216.17033
07/22/2024 16:00:14,N,5050.75902058,6034.76900489,1008.49022911,2198.79708007,2200.41889384,.1,90.96233201,825.34620179,0,7369.09013
07/22/2024 16:15:10,N,5088.16099387,6065.59523355,1008.17780541,2244.13740849,2245.72464132,.91064748,35.77860072,803.88012399,0,7355.62568
07/22/2024 16:30:14,N,5430.96049251,6410.66490431,1008.16962669,2128.58542467,2129.76142812,.1,26.5,815.0481471,0,7563.46026
07/22/2024 16:45:11,N,5521.72312944,6491.68312596,1007.44069908,1898.11371843,1899.53697959,.11278671,32.59999942,816.31548681,0,7413.82875
07/22/2024 17:00:20,N,6046.91596888,7177.18008547,1007.07705162,1932.53412262,1934.31124934,.1,35.00243306,662.58223228,0,7976.55117
07/22/2024 17:15:09,N,6177.35913514,7311.08786659,1006.26561974,2056.29189478,2057.60195951,.11665581,28.1024065,656.43955068,0,8260.85378
07/22/2024 17:30:11,N,6279.51008641,7413.42187756,1005.12118004,1897.24655647,1898.62428612,.28897284,36.90000247,665.8949335,0,8192.82611
07/22/2024 17:45:09,N,5859.31781625,7017.39516144,1002.82566307,1726.76145206,1728.02048671,2.97879065,93.00240695,787.67278175,110,7661.9398
07/22/2024 18:00:15,N,5665.50471096,6578.48606675,1082.91144798,1595.76898373,1596.99626958,.22014774,152.81157156,1111.17956151,110,7324.69514
07/22/2024 18:15:10,N,5466.19588517,6380.8885647,1083.7817025,1557.92608376,1559.00339057,.1,152.11645249,1108.30540218,110,7095.59082
07/22/2024 18:30:10,N,5476.63823645,6401.12437491,1084.73339317,1466.46182506,1466.87845123,.10594922,139.40986439,1096.30115308,110,7015.60465
