SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
08/02/2024 00:00:19,N,308.8,0
08/02/2024 00:15:13,N,302.2,0
08/02/2024 00:30:11,N,295.9,0
08/02/2024 00:45:11,N,289.4,0
08/02/2024 01:00:17,N,283.4,0
08/02/2024 01:15:11,N,279.2,0
08/02/2024 01:30:11,N,274.3,0
08/02/2024 01:45:10,N,269.7,0
08/02/2024 02:00:19,N,266,0
08/02/2024 02:15:12,N,263.4,0
08/02/2024 02:30:11,N,260,0
08/02/2024 02:45:10,N,255.7,0
08/02/2024 03:00:15,N,253.9,0
08/02/2024 03:15:11,N,253.1,0
08/02/2024 03:30:11,N,248.6,0
08/02/2024 03:45:13,N,249.1,0
08/02/2024 04:00:20,N,248,0
08/02/2024 04:15:11,N,247,0
08/02/2024 04:30:16,N,244.5,0
08/02/2024 04:45:08,N,243.9,0
08/02/2024 05:00:15,N,243.1,0
08/02/2024 05:15:10,N,245.2,0
08/02/2024 05:30:08,N,244,0
08/02/2024 05:45:09,N,246.9,0
08/02/2024 06:00:17,N,247.1,0
08/02/2024 06:15:12,N,247.1,0
08/02/2024 06:30:11,N,246.7,0
08/02/2024 06:45:09,N,248.1,0
08/02/2024 07:00:16,N,250.2,0
08/02/2024 07:15:10,N,254.3,0
08/02/2024 07:30:10,N,258.3,0
08/02/2024 07:45:10,N,260.4,0
08/02/2024 08:00:17,N,264.2,0
08/02/2024 08:15:11,N,269.8,0
08/02/2024 08:30:10,N,275.5,0
08/02/2024 08:45:13,N,280.1,0
08/02/2024 09:00:18,N,284.5,0
08/02/2024 09:15:11,N,291,0
08/02/2024 09:30:09,N,299.1,0
08/02/2024 09:45:10,N,306.5,0
08/02/2024 10:00:16,N,314,0
08/02/2024 10:15:14,N,321.4,0
08/02/2024 10:30:10,N,329.5,0
08/02/2024 10:45:11,N,339.9,0
08/02/2024 11:00:14,N,348.7,0
08/02/2024 11:15:10,N,355.6,0
08/02/2024 11:30:11,N,363.2,0
08/02/2024 11:45:09,N,371.7,0
08/02/2024 12:00:15,N,376.2,0
08/02/2024 12:15:11,N,387.9,0
08/02/2024 12:30:10,N,399.1,0
08/02/2024 12:45:11,N,410.5,0
08/02/2024 13:00:14,N,417.3,0
08/02/2024 13:15:10,N,424.8,0
08/02/2024 13:30:10,N,431.8,0
08/02/2024 13:45:10,N,439.4,0
08/02/2024 14:00:14,N,441,0
08/02/2024 14:15:11,N,449.3,0
08/02/2024 14:30:10,N,455.2,0
08/02/2024 14:45:12,N,458.8,0
08/02/2024 15:00:14,N,462.5,0
08/02/2024 15:15:12,N,467.1,0
08/02/2024 15:30:10,N,472.2,0
08/02/2024 15:45:09,N,469.5,0
08/02/2024 16:00:17,N,470.5,0
08/02/2024 16:15:10,N,470.4,0
08/02/2024 16:30:13,N,469.1,0
08/02/2024 16:45:09,N,471.1,0
08/02/2024 17:00:17,N,471.4,0
08/02/2024 17:15:10,N,471.9,0
08/02/2024 17:30:10,N,468,0
08/02/2024 17:45:09,N,464.7,0
08/02/2024 18:00:23,N,462.4,0
08/02/2024 18:15:11,N,461.9,0
08/02/2024 18:30:10,N,459.6,0
08/02/2024 18:45:10,N,454.7,0
08/02/2024 19:00:15,N,452,0
08/02/2024 19:15:13,N,444.8,0
08/02/2024 19:30:09,N,439.9,0
08/02/2024 19:45:10,N,432.3,0
08/02/2024 20:00:16,N,424.9,0
08/02/2024 20:15:11,N,421,0
08/02/2024 20:30:11,N,417.4,0
08/02/2024 20:45:10,N,413.9,0
08/02/2024 21:00:13,N,406,0
08/02/2024 21:15:11,N,403.1,0
08/02/2024 21:30:10,N,394.1,0
08/02/2024 21:45:12,N,387.8,0
08/02/2024 22:00:16,N,383.9,0
08/02/2024 22:15:10,N,376.3,0
08/02/2024 22:30:09,N,368.7,0
08/02/2024 22:45:10,N,361.5,0
08/02/2024 23:00:16,N,356.1,0
08/02/2024 23:15:10,N,349.4,0
08/02/2024 23:30:10,N,342.2,0
08/02/2024 23:45:10,N,335.1,0
