SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
07/31/2024 00:00:16,N,318.4,0
07/31/2024 00:15:13,N,313.7,0
07/31/2024 00:30:14,N,308.3,0
07/31/2024 00:45:15,N,303,0
07/31/2024 01:00:18,N,297.6,0
07/31/2024 01:15:13,N,292.5,0
07/31/2024 01:30:12,N,289.1,0
07/31/2024 01:45:13,N,285.6,0
07/31/2024 02:00:18,N,282.6,0
07/31/2024 02:15:12,N,278.2,0
07/31/2024 02:30:11,N,275.9,0
07/31/2024 02:45:11,N,273.4,0
07/31/2024 03:00:14,N,272.4,0
07/31/2024 03:15:11,N,270.4,0
07/31/2024 03:30:12,N,268.5,0
07/31/2024 03:45:12,N,267.6,0
07/31/2024 04:00:16,N,266.2,0
07/31/2024 04:15:11,N,267.5,0
07/31/2024 04:30:13,N,266.6,0
07/31/2024 04:45:10,N,269.4,0
07/31/2024 05:00:17,N,267.7,0
07/31/2024 05:15:12,N,268.5,0
07/31/2024 05:30:10,N,266.3,0
07/31/2024 05:45:12,N,268.1,0
07/31/2024 06:00:15,N,267.9,0
07/31/2024 06:15:11,N,270.8,0
07/31/2024 06:30:10,N,271.4,0
07/31/2024 06:45:10,N,272,0
07/31/2024 07:00:16,N,275.9,0
07/31/2024 07:15:11,N,276.3,0
07/31/2024 07:30:10,N,277.2,0
07/31/2024 07:45:11,N,277.9,0
07/31/2024 08:00:14,N,284.6,0
07/31/2024 08:15:10,N,288.3,0
07/31/2024 08:30:11,N,292.6,0
07/31/2024 08:45:10,N,297.9,0
07/31/2024 09:00:18,N,301.4,0
07/31/2024 09:15:10,N,310.1,0
07/31/2024 09:30:10,N,313.8,0
07/31/2024 09:45:09,N,320.6,0
07/31/2024 10:00:18,N,325.9,0
07/31/2024 10:15:12,N,332.5,0
07/31/2024 10:30:13,N,342,0
07/31/2024 10:45:12,N,348.3,0
07/31/2024 11:00:17,N,356.9,0
07/31/2024 11:15:12,N,365.1,0
07/31/2024 11:30:12,N,373.4,0
07/31/2024 11:45:13,N,377.7,0
07/31/2024 12:00:21,N,382.3,0
07/31/2024 12:15:12,N,391.4,0
07/31/2024 12:30:11,N,397.4,0
07/31/2024 12:45:13,N,401,0
07/31/2024 13:00:21,N,406.3,0
07/31/2024 13:15:11,N,414.4,0
07/31/2024 13:30:14,N,416.7,0
07/31/2024 13:45:11,N,419.7,0
07/31/2024 14:00:18,N,425.9,0
07/31/2024 14:15:13,N,432.9,0
07/31/2024 14:30:12,N,438.1,0
07/31/2024 14:45:12,N,444.8,0
07/31/2024 15:00:21,N,446.4,0
07/31/2024 15:15:14,N,446,0
07/31/2024 15:30:15,N,448.3,0
07/31/2024 15:45:14,N,447.7,0
07/31/2024 16:00:19,N,449.5,0
07/31/2024 16:15:13,N,448.9,0
07/31/2024 16:30:18,N,448.2,0
07/31/2024 16:45:11,N,449.3,0
07/31/2024 17:00:20,N,450.5,0
07/31/2024 17:15:13,N,447.8,0
07/31/2024 17:30:12,N,444.6,0
07/31/2024 17:45:12,N,441,0
07/31/2024 18:00:17,N,438.5,0
07/31/2024 18:15:15,N,437.2,0
07/31/2024 18:30:12,N,433.3,0
07/31/2024 18:45:11,N,430.4,0
07/31/2024 19:00:16,N,426.6,0
07/31/2024 19:15:13,N,421.9,0
07/31/2024 19:30:11,N,416.4,0
07/31/2024 19:45:12,N,409.9,0
07/31/2024 20:00:17,N,404.9,0
07/31/2024 20:15:12,N,398.3,0
07/31/2024 20:30:14,N,397.9,0
07/31/2024 20:45:11,N,395.5,0
07/31/2024 21:00:15,N,389.6,0
07/31/2024 21:15:13,N,387.6,0
07/31/2024 21:30:11,N,384.4,0
07/31/2024 21:45:11,N,377.9,0
07/31/2024 22:00:16,N,371.4,0
07/31/2024 22:15:12,N,362.2,0
07/31/2024 22:30:10,N,356.8,0
07/31/2024 22:45:13,N,348.4,0
07/31/2024 23:00:16,N,341.7,0
07/31/2024 23:15:14,N,334,0
07/31/2024 23:30:10,N,325.9,0
07/31/2024 23:45:12,N,321.4,0
