"SCED Time Stamp","Repeated Hour Flag","SUM LSL OUTPUT SCHEDULE","SUM HSL OUTPUT SCHEDULE","SUM OUTPUTSCHEDULE"
"09/28/2021 00:00:19","N","544.38000202","808.08000087","459.7"
"09/28/2021 00:15:13","N","543.08000183","807.78000068","458.2"
"09/28/2021 00:30:12","N","542.10000133","806.80000019","458.4"
"09/28/2021 00:45:08","N","541.10000133","805.80000019","456.5"
"09/28/2021 01:00:14","N","541.94000148","806.64000034","459.1"
"09/28/2021 01:15:08","N","542.22000122","806.92000007","460.3"
"09/28/2021 01:30:08","N","542.94000148","807.64000034","459"
"09/28/2021 01:45:08","N","541.26000118","805.96000003","457.8"
"09/28/2021 02:00:15","N","540.10000133","804.80000019","468.8"
"09/28/2021 02:15:08","N","541.38000202","806.08000087","469.2"
"09/28/2021 02:30:08","N","540.8200016","805.52000045","469.1"
"09/28/2021 02:45:08","N","541.94000148","806.64000034","471"
"09/28/2021 03:00:13","N","544.20000076","808.89999961","463"
"09/28/2021 03:15:16","N","541.80000114","805.49999999","457.3"
"09/28/2021 03:30:08","N","538.96000194","802.6600008","455.9"
"09/28/2021 03:45:09","N","540.22000122","803.92000007","457.2"
"09/28/2021 04:00:14","N","540.08000183","803.78000068","469.7"
"09/28/2021 04:15:08","N","541.08000183","804.78000068","470.3"
"09/28/2021 04:30:08","N","541.66000175","805.36000061","469.7"
"09/28/2021 04:45:08","N","541.22000122","804.92000007","471.1"
"09/28/2021 05:00:14","N","538.64000129","734.04000282","452.4"
"09/28/2021 05:15:08","N","541.94000148","736.34000301","457.5"
"09/28/2021 05:30:08","N","543.48000144","738.88000297","458.9"
"09/28/2021 05:45:10","N","544.06000137","739.46000289","457.8"
"09/28/2021 06:00:14","N","544.06000137","739.46000289","458.5"
"09/28/2021 06:15:08","N","544.62000083","740.02000236","458.5"
"09/28/2021 06:30:08","N","542.5000019","737.90000343","458.4"
"09/28/2021 06:45:09","N","542.20000076","737.60000228","458.1"
"09/28/2021 07:00:19","N","543.22000122","807.92000007","458.3"
"09/28/2021 07:15:12","N","539.5000019","804.20000076","455.2"
"09/28/2021 07:30:13","N","544.48000144","804.78000116","461.2"
"09/28/2021 07:45:13","N","550.64000129","810.94000101","465.2"
"09/28/2021 08:00:19","N","552.48000144","815.53000068","466.8"
"09/28/2021 08:15:12","N","549.62000083","814.31999969","465"
"09/28/2021 08:30:12","N","551.20000076","815.89999961","467.2"
"09/28/2021 08:45:13","N","548.48000144","813.1800003","464.2"
"09/28/2021 09:00:18","N","524.64000129","719.04000282","441.6"
"09/28/2021 09:15:14","N","529.80000114","724.20000267","445"
"09/28/2021 09:30:08","N","531.22000122","725.62000274","448.3"
"09/28/2021 09:45:08","N","530.52000141","724.92000293","446.4"
"09/28/2021 10:00:21","N","521.8200016","716.22000312","436.5"
"09/28/2021 10:15:14","N","519.12000179","713.52000331","434.1"
"09/28/2021 10:30:13","N","506.98000144","701.38000297","422.9"
"09/28/2021 10:45:12","N","507.12000179","701.52000331","422.9"
"09/28/2021 11:00:17","N","519.18000125","714.58000278","435.3"
"09/28/2021 11:15:12","N","520.72000122","716.12000274","437.4"
"09/28/2021 11:30:13","N","515.30000114","710.70000267","431.5"
"09/28/2021 11:45:14","N","513.70000171","709.10000324","430.1"
"09/28/2021 12:00:18","N","516.42000198","711.8200035","433.1"
"09/28/2021 12:15:13","N","516.40000152","711.80000305","435.3"
"09/28/2021 12:30:13","N","534.68000125","730.08000278","450.3"
"09/28/2021 12:45:14","N","534.5000019","729.90000343","452.6"
"09/28/2021 13:00:19","N","532.34000205","727.74000358","444.9"
"09/28/2021 13:15:14","N","532.80000114","728.20000267","447.8"
"09/28/2021 13:30:13","N","563.04000091","758.44000244","480.6"
"09/28/2021 13:45:14","N","569.22000122","763.62000274","485.4"
"09/28/2021 14:00:21","N","558.20000076","753.60000228","473.4"
"09/28/2021 14:15:13","N","548.06000137","743.46000289","464.3"
"09/28/2021 14:30:13","N","553.10000133","747.50000286","469.8"
"09/28/2021 14:45:14","N","554.68000125","749.08000278","469.8"
"09/28/2021 15:00:19","N","551.26000118","813.31000041","467.2"
"09/28/2021 15:15:15","N","548.14000129","810.19000053","464.7"
"09/28/2021 15:30:13","N","542.08000183","805.78000068","458.5"
"09/28/2021 15:45:14","N","539.08000183","802.78000068","451.9"
"09/28/2021 16:00:12","N","556.10000133","750.50000286","471.8"
"09/28/2021 16:15:15","N","550.38000202","744.78000354","464.3"
"09/28/2021 16:30:21","N","545.24000167","739.6400032","460.8"
"09/28/2021 16:45:15","N","550.3200016","745.72000312","465.6"
"09/28/2021 17:00:20","N","591.90000152","846.70000076","541.3"
"09/28/2021 17:15:13","N","586.20000076","840.99999999","537.1"
"09/28/2021 17:30:13","N","584.76000213","839.56000137","536.5"
"09/28/2021 17:45:13","N","592.88000106","857.57999992","543.3"
"09/28/2021 18:00:21","N","585.44000244","780.84000396","501.3"
"09/28/2021 18:15:13","N","569.46000099","764.86000251","485.7"
"09/28/2021 18:30:14","N","557.18000221","752.58000373","472"
"09/28/2021 18:45:12","N","563.16000175","758.56000328","479.1"
"09/28/2021 19:00:18","N","570.16000175","765.56000328","485.1"
"09/28/2021 19:15:13","N","567.3200016","762.72000312","482.2"
"09/28/2021 19:30:12","N","563.18000221","758.72000312","479.2"
"09/28/2021 19:45:14","N","549.02000236","744.42000389","464"
"09/28/2021 20:00:18","N","521.74000167","717.1400032","436.9"
"09/28/2021 20:15:14","N","510.04000091","704.44000244","445.3"
"09/28/2021 20:30:12","N","524.14000129","718.54000282","459.8"
"09/28/2021 20:45:12","N","541.12000083","735.52000236","475.9"
"09/28/2021 21:00:19","N","545.98000144","809.6800003","479.9"
"09/28/2021 21:15:13","N","602.76000213","865.46000099","542.7"
"09/28/2021 21:30:13","N","606.34000205","869.04000091","543.7"
"09/28/2021 21:45:13","N","602.92000198","865.62000083","540.7"
"09/28/2021 22:00:19","N","595.06000137","857.76000022","531.3"
"09/28/2021 22:15:13","N","594.5000019","857.20000076","529.7"
"09/28/2021 22:30:13","N","594.62000083","857.31999969","530.3"
"09/28/2021 22:45:13","N","588.92000198","852.62000083","525.2"
"09/28/2021 23:00:21","N","586.78000068","781.18000221","525"
"09/28/2021 23:15:13","N","587.5000019","781.90000343","525.3"
"09/28/2021 23:30:15","N","583.80000114","778.20000267","521.2"
"09/28/2021 23:45:13","N","583.74000167","778.1400032","523.7"
