SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-IRR,SUM  HASL NON-IRR,SUM  LASL NON-IRR,SUM  BASE POINT WGR,SUM   HASL  WGR,SUM  LASL WGR,SUM  BASE POINT PVGR,SUM   HASL  PVGR,SUM  LASL PVGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
07/11/2024 00:00:15,N,37797.29308476,50100.92794656,24600.10483169,11006.61856964,11008.29870359,23.77999881,1.42545972,2.68848656,1.43549222,3887.01025775,6199.44530262,2018.1351242,52870.90917
07/11/2024 00:15:11,N,36881.3963073,49480.0077064,24250.38284301,11265.6587751,11268.020725,23.77999881,1.4245378,2.68501579,1.43294337,3888.09379072,6192.98419728,2023.1020317,52119.20151
07/11/2024 00:30:11,N,35521.45226326,49224.13167881,24126.34721946,11544.12891585,11546.93019926,23.77999881,1.42959597,2.69007396,1.43294337,3774.09585129,6058.1754538,1942.48177337,51257.8501
07/11/2024 00:45:11,N,34429.12121312,48726.06704187,23803.54830932,11755.0137365,11758.070053,23.77999881,1.42124147,2.68171946,1.43294337,3807.35197881,6060.00096144,1944.9685173,50520.0061
07/11/2024 01:00:17,N,33426.05969602,49010.35502839,23961.3419609,12127.69837206,12130.76435827,23.77999881,1.42514854,2.68562653,1.43294337,3863.97455966,5675.5920998,1941.41591262,49617.11889
07/11/2024 01:15:11,N,33036.76441123,49151.2915585,23839.82773971,12234.45597043,12237.53927624,23.77999881,1.43426906,2.69474705,1.43294337,3801.77172974,5672.42355122,1943.35223007,49154.72935
07/11/2024 01:30:12,N,32640.250655,48580.47124648,23322.91847229,12114.18916324,12117.70503783,23.77999881,1.43167006,2.69214805,1.43294337,3755.45246136,5672.59223189,1940.77757263,48514.26487
07/11/2024 01:45:12,N,32246.49366165,48570.66942596,23320.62639427,11797.83066599,11802.21741593,23.77999881,1.43655875,2.69703674,1.43294337,3752.60431712,5671.81722702,1941.91459274,47901.44861
07/11/2024 02:00:16,N,31745.16429534,48742.68666982,23245.33618736,11679.66333679,11684.08334518,23.77999881,1.42341023,2.68388822,1.43294337,3790.26578662,5365.91767206,1964.20121645,47439.74595
07/11/2024 02:15:11,N,31562.23183892,48778.81559205,23231.50942802,11667.46346925,11672.26992935,.1,1.43177293,2.69225092,1.43294337,3772.8453642,5351.83747132,1966.39233607,46927.21392
07/11/2024 02:30:10,N,31368.56291191,48415.04038524,23137.37295341,11462.7467169,11467.24612629,.1,1.42762294,2.6893923,1.43423473,3775.59575918,5346.26942758,1961.53069129,46530.14932
07/11/2024 02:45:12,N,30815.9518477,48387.93823599,23141.10708618,11393.20525985,11397.38202979,.1,1.43545752,2.69699202,1.43294337,3844.99886837,5341.47477542,1962.52460858,46039.68454
