"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"09/04/2021 00:00:21","N","2608.1","0"
"09/04/2021 00:15:12","N","2557.3","0"
"09/04/2021 00:30:13","N","2499.1","0"
"09/04/2021 00:45:13","N","2449.9","0"
"09/04/2021 01:00:18","N","2409.2","0"
"09/04/2021 01:15:12","N","2363.8","0"
"09/04/2021 01:30:08","N","2325.8","0"
"09/04/2021 01:45:09","N","2287","0"
"09/04/2021 02:00:14","N","2253.2","0"
"09/04/2021 02:15:08","N","2225.4","0"
"09/04/2021 02:30:08","N","2200.5","0"
"09/04/2021 02:45:08","N","2166.4","0"
"09/04/2021 03:00:12","N","2140.8","0"
"09/04/2021 03:15:08","N","2116.5","0"
"09/04/2021 03:30:09","N","2088.5","0"
"09/04/2021 03:45:09","N","2065.3","0"
"09/04/2021 04:00:14","N","2046.9","0"
"09/04/2021 04:15:09","N","2035.2","0"
"09/04/2021 04:30:08","N","2017","0"
"09/04/2021 04:45:08","N","2004.6","0"
"09/04/2021 05:00:15","N","1996.4","0"
"09/04/2021 05:15:10","N","1994","0"
"09/04/2021 05:30:09","N","1980.7","0"
"09/04/2021 05:45:08","N","1973","0"
"09/04/2021 06:00:14","N","1968.6","0"
"09/04/2021 06:15:09","N","1976.7","0"
"09/04/2021 06:30:09","N","1980.1","0"
"09/04/2021 06:45:08","N","1978.2","0"
"09/04/2021 07:00:12","N","1979.8","0"
"09/04/2021 07:15:09","N","1977.8","0"
"09/04/2021 07:30:09","N","1994.3","0"
"09/04/2021 07:45:08","N","2022.1","0"
"09/04/2021 08:00:11","N","2065.3","0"
"09/04/2021 08:15:09","N","2128.6","0"
"09/04/2021 08:30:09","N","2196.2","0"
"09/04/2021 08:45:09","N","2252.5","0"
"09/04/2021 09:00:13","N","2319.6","0"
"09/04/2021 09:15:09","N","2400.8","0"
"09/04/2021 09:30:08","N","2469","0"
"09/04/2021 09:45:08","N","2547.5","0"
"09/04/2021 10:00:12","N","2623","0"
"09/04/2021 10:15:08","N","2708.7","0"
"09/04/2021 10:30:07","N","2785.5","0"
"09/04/2021 10:45:12","N","2854.7","0"
"09/04/2021 11:00:16","N","2925.4","0"
"09/04/2021 11:15:13","N","3010.1","0"
"09/04/2021 11:30:15","N","3090.5","0"
"09/04/2021 11:45:14","N","3164.7","0"
"09/04/2021 12:00:17","N","3236.8","0"
"09/04/2021 12:15:12","N","3315.4","0"
"09/04/2021 12:30:12","N","3382.8","0"
"09/04/2021 12:45:13","N","3457.3","0"
"09/04/2021 13:00:18","N","3519.9","0"
"09/04/2021 13:15:12","N","3584.7","0"
"09/04/2021 13:30:12","N","3636.3","0"
"09/04/2021 13:45:12","N","3697.7","0"
"09/04/2021 14:00:17","N","3738.7","0"
"09/04/2021 14:15:12","N","3790.5","0"
"09/04/2021 14:30:14","N","3831.2","0"
"09/04/2021 14:45:12","N","3854.1","0"
"09/04/2021 15:00:19","N","3883","0"
"09/04/2021 15:15:12","N","3912.3","0"
"09/04/2021 15:30:13","N","3930.1","0"
"09/04/2021 15:45:14","N","3954","0"
"09/04/2021 16:00:18","N","3976","0"
"09/04/2021 16:15:12","N","3988","0"
"09/04/2021 16:30:14","N","3997.6","0"
"09/04/2021 16:45:13","N","3995.8","0"
"09/04/2021 17:00:18","N","3989.5","0"
"09/04/2021 17:15:14","N","3977.3","0"
"09/04/2021 17:30:14","N","3964.8","0"
"09/04/2021 17:45:12","N","3943.3","0"
"09/04/2021 18:00:19","N","3904.4","0"
"09/04/2021 18:15:13","N","3861","0"
"09/04/2021 18:30:14","N","3838.7","0"
"09/04/2021 18:45:11","N","3786.6","0"
"09/04/2021 19:00:17","N","3728.9","0"
"09/04/2021 19:15:14","N","3653.4","0"
"09/04/2021 19:30:13","N","3608.2","0"
"09/04/2021 19:45:14","N","3553.8","0"
"09/04/2021 20:00:16","N","3515.3","0"
"09/04/2021 20:15:13","N","3477.3","0"
"09/04/2021 20:30:13","N","3441.5","0"
"09/04/2021 20:45:13","N","3389.4","0"
"09/04/2021 21:00:17","N","3332.1","0"
"09/04/2021 21:15:13","N","3279.1","0"
"09/04/2021 21:30:12","N","3221.3","0"
"09/04/2021 21:45:13","N","3159.4","0"
"09/04/2021 22:00:17","N","3099.2","0"
"09/04/2021 22:15:12","N","3043.4","0"
"09/04/2021 22:30:13","N","2985","0"
"09/04/2021 22:45:13","N","2920.7","0"
"09/04/2021 23:00:18","N","2862.6","0"
"09/04/2021 23:15:14","N","2794.5","0"
"09/04/2021 23:30:13","N","2727.8","0"
"09/04/2021 23:45:12","N","2678.4","0"
