"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"07/15/2021 00:00:24","N","10.20038606","821.78268845","1.50001","15349.63678391","15350.96090205","24.05000019","138.13287353","138.97906494","0","15486.42197"
"07/15/2021 00:15:15","N","9.60413601","822.31642801","1.50001","15293.48205871","15294.66958923","24.05000019","129.07356262","129.91969299","0","15407.05383"
"07/15/2021 00:30:14","N","10.16788604","822.58017809","1.80000995","15749.75778184","15751.48110804","24.05000019","128.33135986","129.17930603","0","15862.87242"
"07/15/2021 00:45:14","N","9.51663615","821.92892821","1.80000995","15943.49589178","15944.35483811","24.05000019","125.02962493","125.88114166","0","16035.88608"
"07/15/2021 01:00:18","N","8.13163616","817.30393393",".00001","16038.29837117","16038.81240449","19.05000019","118.11260986","118.96416473","0","16126.27319"
"07/15/2021 01:15:14","N","9.03788616","816.67017538",".00001","16085.45683293","16085.85653977","19.05000019","93.12035369","93.97190856","0","16176.66487"
"07/15/2021 01:30:13","N","8.52663614","816.15892536",".00001","15854.80104475","15953.61104326","19.05000019","95.18593597","96.04194641","0","15976.68009"
"07/15/2021 01:45:14","N","8.17413618","815.8064254",".00001","15701.57259517","15920.56963973","19.05000019","91.74449157","92.60058593","0","15912.22649"
"07/15/2021 02:00:20","N","8.38038589","818.54267389",".00001","15817.66459136","15899.08969502","9.05000019","74.66601562","75.52204132","0","15777.10557"
"07/15/2021 02:15:13","N","8.07538606","816.42767651",".00001","15688.8462997","15943.68243222","9.05000019","80.45264434","81.30877685","0","15842.04338"
"07/15/2021 02:30:13","N","8.28913595","816.64142639",".00001","15694.82792232","15775.09424398","9.05000019","91.64720153","92.50309753","0","15722.84363"
"07/15/2021 02:45:14","N","8.2853861","816.63767655",".00001","15193.16647586","15508.4721857","9.05000019","84.9103775","85.76712036","0","15384.341"
"07/15/2021 03:00:18","N","8.65663625","819.55893738",".00001","15187.20778055","15188.82279606","9.05000019","106.72911834","107.58071136","0","15202.17555"
"07/15/2021 03:15:14","N","8.94913627","818.76143343",".00001","14906.38636594","14907.84982448","9.05000019","134.77798461","135.62957763","0","15033.87369"
"07/15/2021 03:30:13","N","8.20788624","818.02018339",".00001","14722.587081","14746.1057487","9.05000019","137.53938293","138.39527893","0","14874.94889"
"07/15/2021 03:45:15","N","8.41788627","818.23018343",".00001","14641.69865536","14642.64508652","9.05000019","144.27157592","145.12316894","0","14645.06874"
"07/15/2021 04:00:19","N","8.65038587","821.06267388",".00001","14459.79863977","14461.22147369","18.9499998","119.23618316","120.08432769","0","14560.65863"
"07/15/2021 04:15:13","N","8.12163593","824.00393278",".00001","14354.78944802","14355.71041226","18.9499998","120.93600463","121.78376007","0","14451.2067"
"07/15/2021 04:30:14","N","8.06288625","823.94518311",".00001","14123.79044675","14124.4800167","18.9499998","114.23839569","115.08597564","0","14219.77472"
"07/15/2021 04:45:14","N","8.04163601","823.92393286",".00001","13818.94740009","13819.5845561","18.9499998","79.51872253","80.36600494","0","13883.18329"
"07/15/2021 05:00:19","N","7.7541361","825.55641586",".00001","13651.11940705","13651.51396548","19.05000019","68.70735931","69.55440521","0","13717.31178"
"07/15/2021 05:15:13","N","7.84038593","822.46267302",".00001","13701.61054873","13702.11356329","19.05000019","72.39844512","73.24526977","0","13712.82413"
"07/15/2021 05:30:15","N","8.26413585","822.88642294",".00001","13751.60259485","13752.23357772","19.05000019","81.96857452","82.81471252","0","13836.91337"
"07/15/2021 05:45:13","N","8.82538606","823.44767315",".00001","13721.51693475","13722.14106881","19.05000019","88.85870361","89.70479583","0","13785.68734"
"07/15/2021 06:00:17","N","8.5041361","818.29442293",".00001","13635.66150331","13636.43013334","9.05000019","81.20428848","82.04994583","0","13710.04516"
"07/15/2021 06:15:15","N","8.37663605","821.42693264",".00001","13428.16158413","13427.95665192","9.05000019","78.78593826","79.63072586","0","13494.98232"
"07/15/2021 06:30:13","N","8.62038614","821.67068274",".00001","13195.14270186","13195.67391228","9.05000019","76.80541992","87.46225357","0","13279.84384"
"07/15/2021 06:45:14","N","8.40413592","821.5544325",".00001","13043.64804387","13043.9308269","9.05000019","69.37636566","80.03364181","0","13115.82893"
"07/15/2021 07:00:19","N","14.81265419","842.01803825",".5011021","12983.62051582","12984.25297021","9.05000019","57.77384567","58.61861419","0","13034.73552"
"07/15/2021 07:15:13","N","59.60143166","881.59487402","2.80951729","12735.33687043","12736.19698977","9.05000019","54.77843093","55.62266159","0","12836.75032"
"07/15/2021 07:30:13","N","332.01768902","1152.74177746","6.10001002","12422.48789189","12423.60339663","9.05000019","43.94881439","44.79293823","0","12798.48422"
"07/15/2021 07:45:13","N","839.50181945","1660.21115817","6.10001002","12007.22449815","12008.43910205","9.05000019","37.95396804","38.7978897","0","12881.21188"
"07/15/2021 08:00:18","N","1503.5880964","2326.85289409","7.80001006","11893.52915632","11894.38322889","9.05000019","51.42784881","52.27151489","0","13443.12721"
"07/15/2021 08:15:13","N","2086.43948792","2908.1407194","9.80001006","11901.84318522","11902.20317248","9.05000019","53.35019302","54.19363021","0","14030.04835"
"07/15/2021 08:30:14","N","2990.94043272","3808.13126557","13.30000982","11893.83753164","11894.08600957","9.05000019","69.04854583","69.89329528","0","14926.07362"
"07/15/2021 08:45:14","N","3352.47503792","4170.78125058","13.30000982","12409.85544073","12409.99726116","9.05000019","91.54881286","92.39526367","0","15849.17525"
"07/15/2021 09:00:17","N","3601.54093503","5121.13839387","6.60001002","12821.42304968","12937.44314074","9.05000019","107.27144622","108.12949371","0","17049.12986"
"07/15/2021 09:15:15","N","3772.77946507","5277.55188786","6.60001002","12842.56510806","13098.81896567","9.05000019","119.12149047","119.98011779","0","16998.71777"
"07/15/2021 09:30:14","N","3192.69838476","5570.73015737","7.10001002","13283.6704303","13622.17049562","9.05000019","135.92558288","136.78424072","0","16964.25836"
"07/15/2021 09:45:16","N","3233.91847215","6256.88716875","274.10001002","13313.60605129","13739.09158182","9.05000019","142.66673278","143.52503967","0","16861.11521"
