"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-IRR","SUM  HASL NON-IRR","SUM  LASL NON-IRR","SUM  BASE POINT WGR","SUM   HASL  WGR","SUM  LASL WGR","SUM  BASE POINT PVGR","SUM   HASL  PVGR","SUM  LASL PVGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"07/23/2022 00:00:21","N","32801.92712056","42963.80598509","22634.40598678","18284.17646787","18283.52813909",".15127294","3.01100004","3.11103004",".00001","3677.17102649","4276.70809504","2723.33019533","55183.89982"
"07/23/2022 00:15:16","N","31620.59331655","42495.65250039","22307.3770256","18395.91575572","18395.78823993",".15127294","3.01100004","3.11103004",".00001","3736.75834364","4326.82444448","2773.52700806","54160.41854"
"07/23/2022 00:30:16","N","30493.33399492","41274.63754159","21685.59528732","18733.42907915","18731.97427663",".15127294","3.01100004","3.11103004",".00001","3719.57329651","4254.28497018","2700.30778934","53262.74331"
"07/23/2022 00:45:16","N","30000.51210906","41313.82254719","21684.98817062","18675.5664458","18685.62922141",".15127294","3.01100004","3.11103004",".00001","3687.17125701","4243.95975234","2695.82181926","52484.50329"
"07/23/2022 01:00:21","N","29572.1206811","40854.42271065","21367.39248275","18675.57396385","18692.81273791",".15127294","3.01100004","3.11103004",".00001","3519.90595931","4094.40503227","2690.31218349","51894.29327"
"07/23/2022 01:15:18","N","28939.67824029","40327.04394555","21069.98278427","18608.72507319","18608.29544863",".15127294","3.01100004","3.11103004",".00001","3542.01024135","4098.92838656","2691.30880343","51204.32952"
"07/23/2022 01:30:16","N","28596.89206826","40325.6834104","21018.76228332","18310.41353402","18313.93996415",".15127294","3.11100003","3.21103003",".00001","3536.22060833","4094.12144937","2690.2903312","50720.22262"
"07/23/2022 01:45:16","N","28011.48039078","40310.14339327","21069.83108139","18221.34794292","18225.93068251",".15127294","3.11100003","3.21103003",".00001","3533.57774559","4093.19877691","2688.2907402","49993.27255"
"07/23/2022 02:00:20","N","27497.56076598","40278.57963299","21072.32496261","18359.30597291","18363.11825165",".15127294","3.11100003","3.21103003",".00001","3538.38356957","4083.88206012","2687.2907402","49541.18295"
"07/23/2022 02:15:15","N","27130.53882551","40281.41110157","21022.66604232","18351.05509978","18355.06518489",".15127294","3.01100004","3.11103004",".00001","3567.2189137","4082.47323551","2686.2909812","49063.55777"
"07/23/2022 02:30:15","N","26273.11632108","39384.3455646","20610.27488327","18545.23809522","18548.5741195",".15127294","3.01100004","3.11103004",".00001","3558.15562278","4079.996353","2685.2910982","48582.71069"
"07/23/2022 02:45:16","N","25364.38512754","39330.50753617","20610.92094039","18856.25309514","18859.73455476",".15127294","3.01100004","3.11103004",".00001","3570.74113936","4081.43802995","2686.2910232","47940.14844"
"07/23/2022 03:00:22","N","25363.77622115","39310.69762253","20509.25876235","18825.83924913","18828.6308608",".15127294","3.01100004","3.11103004",".00001","3551.24986157","4088.98169331","2687.2911412","47721.13948"
