SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
09/23/2024 00:00:13,N,1708.68309473,3553.50845231,1040.01153038,8288.47430586,8331.07430434,.1,37.62666539,853.88860273,36.5,10030.63843
09/23/2024 00:15:12,N,1715.17961883,3542.69498648,1039.25315331,8769.77983093,8816.8798294,.1,19.76706487,828.23630619,14.6999998,10540.23105
09/23/2024 00:30:11,N,1720.1295762,3547.64093842,1040.30903099,8962.50464115,9008.50464115,.1,17.35118492,825.42340946,14.6999998,10720.91364
09/23/2024 00:45:11,N,1718.21810507,3546.34747114,1040.26500938,8560.92833024,8603.62832719,.1,28.58463454,815.54090595,25.60000038,10320.76591
09/23/2024 01:00:14,N,1720.76131248,3548.89067854,1039.55211876,8571.79829181,8571.79829181,.1,28.62660771,817.946074,25.60000038,10288.01544
09/23/2024 01:15:12,N,1722.39117147,3555.05358447,1041.00223778,8411.46729788,8411.46729788,.1,19.1381822,820.21550035,14.80000019,10122.26749
09/23/2024 01:30:12,N,1720.88828265,3553.48546566,1040.51488731,8096.15703159,8096.15703159,.1,23.73171778,820.2796998,20.70000076,9810.81061
09/23/2024 01:45:11,N,1718.71768906,3551.10504665,1040.47690819,7406.75108826,7406.88292038,.1,25.37394413,820.22009611,21.5,9108.92948
09/23/2024 02:00:13,N,1723.64585405,3553.19566192,1040.35972069,6898.22766143,6898.22766143,.1,25.14527334,815.97759675,21.5,8608.46147
09/23/2024 02:15:10,N,1721.83689343,3551.99382271,1040.53258751,6686.01954972,6686.01954972,.1,3.92549915,816.98460435,.89999997,8405.67365
09/23/2024 02:30:08,N,1724.63374793,3554.97800721,1041.29268883,6655.58647187,6655.58647187,.1,11.99759064,814.97260332,9.10000038,8365.80213
09/23/2024 02:45:08,N,1724.86610293,3554.56046213,1041.73929833,6517.65443232,6517.65443232,.1,25.74515151,813.42680335,22.5,8233.92156
09/23/2024 03:00:11,N,1748.33926177,3576.917331,1063.89779137,6211.03455286,6211.03455286,.1,4.11723804,792.02269959,0,7979.09286
09/23/2024 03:15:10,N,1730.5537427,3573.91870727,1040.16132591,6049.21414506,6049.21414506,.1,2.76061178,792.02320313,0,7753.57726
09/23/2024 03:30:09,N,1728.61888921,3571.77624382,1040.63878868,5901.15145038,5901.15145038,.185,2.59953315,792.02520203,0,7615.79439
09/23/2024 03:45:11,N,1731.24149107,3572.17241563,1040.08046959,5554.32996209,5554.39038499,.185,4.64312667,792.02990555,0,7279.03363
09/23/2024 04:00:12,N,1733.65085291,3555.06890287,1039.71212242,5319.35409993,5319.35409993,.185,.02535829,806.15491032,0,7039.21472
09/23/2024 04:15:10,N,1734.8888905,3555.0145296,1038.7910714,4933.48317966,4933.48317966,.185,.02535694,806.17561149,0,6645.73504
09/23/2024 04:30:11,N,1737.6179006,3557.76343669,1040.42334984,4673.32208663,4673.32208663,.185,.0234886,805.92360305,0,6411.51935
09/23/2024 04:45:09,N,1741.7708888,3559.18965496,1040.21747826,4573.15351232,4573.15351232,.041,.02413922,805.91700267,0,6309.74255
09/23/2024 05:00:11,N,1733.62641471,3080.50289132,1042.37958763,4349.75416772,4349.75418297,0,1.79724019,1237.22270202,0,6075.72256
09/23/2024 05:15:09,N,1725.25665807,3077.48702397,1039.81795738,4175.02432235,4175.02435287,0,.02423086,1237.22690296,0,5893.7977
09/23/2024 05:30:09,N,1736.15077865,3068.88147892,1041.52530907,3974.68168377,3974.69071429,.05,.27895112,1235.72150135,0,5701.42242
09/23/2024 05:45:09,N,1768.07941412,3114.68678178,1070.03106163,3798.63547454,3798.63550506,0,8.31229616,1236.40120315,0,5573.15604
09/23/2024 06:00:12,N,1779.04519081,3169.88556208,1070.58021019,3897.92776127,3897.92779178,0,1.00526536,1063.73440194,0,5650.07729
09/23/2024 06:15:09,N,1782.99696922,3183.7373382,1071.37372826,3891.16432909,3891.16435961,0,.02153168,1063.73900628,0,5647.03021
09/23/2024 06:30:09,N,1786.8591476,3186.07029785,1070.89750145,3796.23180976,3796.24084028,.05,5.19207634,1063.70850396,0,5617.20313
09/23/2024 06:45:09,N,1778.53920316,3191.96756806,1070.07967613,3806.400636,3806.40066652,0,24.62130075,1063.72230553,0,5583.76846
09/23/2024 07:00:11,N,1784.41165184,2732.74902191,1070.99843834,3574.25530895,3574.27533947,.1,46.66439514,1539.60950088,0,5382.05405
09/23/2024 07:15:09,N,1780.28174591,2631.39711203,1070.72199486,3385.14390382,3384.82534036,0,76.21052812,1549.0885024,24.29999923,5287.21723
09/23/2024 07:30:10,N,1779.28100371,2630.39636983,1070.51949547,3242.22553193,3242.23456245,.05,72.29312954,1549.08470296,24.29999923,5082.567
09/23/2024 07:45:10,N,1791.12075514,2642.23075528,1071.72139977,3051.0211661,3051.02119662,.02293705,156.31068303,1549.03740835,24.29999923,4992.44658
09/23/2024 08:00:12,N,1856.91526534,3119.32526852,1074.90223167,2880.02989742,2880.02992794,0,161.59125415,1109.88879323,24.29999923,4920.22039
09/23/2024 08:15:10,N,2187.14326224,3371.97878227,1049.86173544,2822.84169871,2822.84172923,0,60.98423409,1085.72879528,14,5056.82035
09/23/2024 08:30:09,N,2410.63332216,3588.67405121,1050.29093407,2762.35691935,2762.50327515,.11951979,49.50733074,1060.03719186,14,5227.51136
09/23/2024 08:45:10,N,2527.26702372,3699.60363663,1049.58844994,2685.53570283,2685.54373335,0,47.51507731,1060.04469156,14,5246.38263
09/23/2024 09:00:12,N,2903.4504423,3624.65144776,1052.42925499,2558.2505116,2558.27799172,0,26.6700357,1302.04180264,14,5479.53823
09/23/2024 09:15:11,N,3181.8236268,3903.02063446,1054.08007286,2348.25397838,2348.25399364,0,10.14343937,1260.89551544,5.5,5539.30827
09/23/2024 09:30:11,N,3462.88885476,4188.21886565,1052.47902916,2138.16819888,2138.17721414,.05,11.80822954,1296.47570967,5.9,5682.85133
