"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"07/30/2022 00:00:20","N","1467.0455265","2102.6354373","947.26771019","8485.4992109","8514.04889447","0","4.84455179","190.19999885","0","9961.16545"
"07/30/2022 00:15:16","N","1078.8312401","1637.86026666","613.72336815","8605.477362","8605.477362","0",".06263814","190.19999885","0","9682.72057"
"07/30/2022 00:30:17","N","1063.11889879","1622.13592527","613.5168557","8667.76727531","8667.62386176","0",".06276124","190.19999885","0","9725.49795"
"07/30/2022 00:45:17","N","1065.54141609","1624.55544255","614.75458763","8650.88325071","8650.72962141","0",".06272967","190.19999885","0","9708.48407"
"07/30/2022 01:00:21","N","1065.44131605","1622.50034544","614.60267113","8570.43236051","8570.27004514","0",".06280304","194.09999847","0","9626.04408"
"07/30/2022 01:15:17","N","1066.71847192","1623.0555","615.35416649","8630.24446083","8630.04129005","0","2.06255856","194.09999847","0","9667.40885"
"07/30/2022 01:30:16","N","1061.18271446","1623.57924752","613.84266136","8406.14589768","8406.14589768","0",".06266832","194.09999847","0","9415.94066"
"07/30/2022 01:45:17","N","1051.32924787","1623.46818898","615.17243431","8284.77160567","8284.75632781","0",".06239386","194.09999847","0","9290.54497"
"07/30/2022 02:00:21","N","1042.45273916","1691.01676318","603.3529763","8530.19875557","8530.19875557","0",".06191764","190.19999885","0","9571.06526"
"07/30/2022 02:15:15","N","1008.50665521","1669.68685703","612.87897728","8482.62584204","8482.62584395","0",".06190507","190.19999885","0","9443.77231"
"07/30/2022 02:30:16","N","1005.03512191","1653.59615903","613.55832909","8256.64394862","8256.42726714","0",".06190576","190.19999885","0","9263.30639"
"07/30/2022 02:45:17","N","979.94580928","1657.18591378","614.00178001","8052.67168606","8052.67168606","0",".06190502","190.19999885","0","8974.865"
"07/30/2022 03:00:21","N","1001.40195171","1653.9650614","612.81141136","7946.21583525","7946.21583525","0",".06190498","190.19999885","0","8912.01813"
"07/30/2022 03:15:16","N","969.68618909","1646.8088958","613.03162621","7888.02488018","7888.02488018","0",".06190492","190.19999885","0","8803.36213"
"07/30/2022 03:30:15","N","965.32395498","1655.43559978","600.13709496","8145.08060155","8144.93240628","0",".06170338","190.19999885","0","9044.79376"
"07/30/2022 03:45:16","N","978.7359236","1646.50359548","613.80501927","8123.57836452","8123.57836452","0",".06143031","190.19999885","0","9094.82932"
"07/30/2022 04:00:22","N","973.55151741","1716.88831923","613.61039208","8150.80090671","8150.23640018","0",".05989689","190.19999885","0","9064.07919"
"07/30/2022 04:15:11","N","995.94742052","1717.40610859","614.4281411","7972.51161809","7972.51161809","0",".06056713","190.19999885","0","8917.04594"
"07/30/2022 04:30:13","N","964.95960704","1716.76477048","614.40745018","8093.62190622","8093.62190622","0",".05968395","190.19999885","0","8994.64459"
"07/30/2022 04:45:10","N","965.69919435","1702.78555105","583.66791771","8414.67932856","8414.67932856","0",".05901692","190.19999885","0","9307.36865"
"07/30/2022 05:00:15","N","991.74383203","1643.11755011","583.61094139","8629.34788962","8629.20783301","0",".05874316","190.19999885","0","9604.73375"
"07/30/2022 05:15:10","N","1022.26405756","1633.96293471","615.2753701","8324.86324808","8324.56137201","0",".0598312","190.19999885","0","9323.20495"
"07/30/2022 05:30:11","N","1020.94040767","1608.50042984","615.96421288","7793.63908249","7793.63908249","0",".06190497","190.19999885","0","8834.55546"
"07/30/2022 05:45:11","N","1032.18256847","1632.60373566","613.89072655","7457.31975623","7458.2267563","0",".06182371","190.19999885","0","8462.26942"
"07/30/2022 06:00:15","N","1046.49012462","1756.34014771","616.36295555","6933.66744541","6933.44020961","0",".06190497","172.99999809","0","7978.83203"
"07/30/2022 06:15:11","N","1046.15383889","1756.78386075","616.04120238","6481.67082955","6481.64315202","0",".0619052","172.99999809","0","7533.7865"
"07/30/2022 06:30:10","N","1045.46396486","1756.09398672","616.00925682","6400.2527964","6400.2527964","0",".06190503","172.99999809","0","7468.90957"
