SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
07/02/2024 00:00:17,N,335.2,0
07/02/2024 00:15:15,N,328,0
07/02/2024 00:30:15,N,321.8,0
07/02/2024 00:45:13,N,316.9,0
07/02/2024 01:00:19,N,311.9,0
07/02/2024 01:15:12,N,306.2,0
07/02/2024 01:30:13,N,298.6,0
07/02/2024 01:45:12,N,295.5,0
07/02/2024 02:00:19,N,291.3,0
07/02/2024 02:15:10,N,287.7,0
07/02/2024 02:30:10,N,281.3,0
07/02/2024 02:45:09,N,278.5,0
07/02/2024 03:00:14,N,273.9,0
07/02/2024 03:15:11,N,272.5,0
07/02/2024 03:30:10,N,269.7,0
07/02/2024 03:45:16,N,267.6,0
07/02/2024 04:00:15,N,266.5,0
07/02/2024 04:15:13,N,267.4,0
07/02/2024 04:30:14,N,265.6,0
07/02/2024 04:45:11,N,268.5,0
07/02/2024 05:00:13,N,264.9,0
07/02/2024 05:15:09,N,266.3,0
07/02/2024 05:30:12,N,267.3,0
07/02/2024 05:45:14,N,266.4,0
07/02/2024 06:00:15,N,265.8,0
07/02/2024 06:15:10,N,267.4,0
07/02/2024 06:30:11,N,266,0
07/02/2024 06:45:13,N,268,0
07/02/2024 07:00:14,N,270.3,0
07/02/2024 07:15:11,N,272,0
07/02/2024 07:30:10,N,276.4,0
07/02/2024 07:45:09,N,278.4,0
07/02/2024 08:00:14,N,283.5,0
07/02/2024 08:15:13,N,288,0
07/02/2024 08:30:11,N,293.2,0
07/02/2024 08:45:12,N,301.7,0
07/02/2024 09:00:13,N,306.6,0
07/02/2024 09:15:11,N,315.9,0
07/02/2024 09:30:11,N,321.4,0
07/02/2024 09:45:12,N,330.3,0
07/02/2024 10:00:15,N,339.9,0
07/02/2024 10:15:15,N,344.1,0
07/02/2024 10:30:13,N,355.1,0
07/02/2024 10:45:11,N,367.7,0
07/02/2024 11:00:16,N,376.1,0
07/02/2024 11:15:16,N,387.2,0
07/02/2024 11:30:11,N,394.8,0
07/02/2024 11:45:15,N,399.1,0
07/02/2024 12:00:13,N,409.5,0
07/02/2024 12:15:11,N,414.9,0
07/02/2024 12:30:11,N,419.3,0
07/02/2024 12:45:11,N,427.1,0
07/02/2024 13:00:15,N,432.7,0
07/02/2024 13:15:12,N,437.9,0
07/02/2024 13:30:12,N,438.7,0
07/02/2024 13:45:12,N,446,0
07/02/2024 14:00:16,N,449.5,0
07/02/2024 14:15:10,N,453.4,0
07/02/2024 14:30:13,N,456.9,0
07/02/2024 14:45:11,N,463.2,0
07/02/2024 15:00:21,N,464.5,0
07/02/2024 15:15:14,N,465.9,0
07/02/2024 15:30:13,N,472.4,0
07/02/2024 15:45:13,N,470.9,0
07/02/2024 16:00:18,N,472.2,0
07/02/2024 16:15:12,N,472.6,0
07/02/2024 16:30:16,N,471.5,0
07/02/2024 16:45:10,N,474,0
07/02/2024 17:00:22,N,470.9,0
07/02/2024 17:15:12,N,468.4,0
07/02/2024 17:30:12,N,465.6,0
07/02/2024 17:45:13,N,460.1,0
07/02/2024 18:00:21,N,460.2,0
07/02/2024 18:15:12,N,457.5,0
07/02/2024 18:30:11,N,454.7,0
07/02/2024 18:45:12,N,451.8,0
07/02/2024 19:00:17,N,447.9,0
07/02/2024 19:15:11,N,443.5,0
07/02/2024 19:30:12,N,438.4,0
07/02/2024 19:45:13,N,433,0
07/02/2024 20:00:13,N,426.9,0
07/02/2024 20:15:11,N,423.2,0
07/02/2024 20:30:11,N,416.4,0
07/02/2024 20:45:11,N,411.8,0
07/02/2024 21:00:15,N,409.3,0
07/02/2024 21:15:11,N,406.1,0
07/02/2024 21:30:11,N,401.2,0
07/02/2024 21:45:09,N,396.4,0
07/02/2024 22:00:19,N,389.5,0
07/02/2024 22:15:10,N,381.4,0
07/02/2024 22:30:10,N,376.2,0
07/02/2024 22:45:12,N,365.9,0
07/02/2024 23:00:14,N,361.4,0
07/02/2024 23:15:09,N,355.2,0
07/02/2024 23:30:11,N,346.1,0
07/02/2024 23:45:11,N,339.8,0
