SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-IRR,SUM  HASL NON-IRR,SUM  LASL NON-IRR,SUM  BASE POINT WGR,SUM   HASL  WGR,SUM  LASL WGR,SUM  BASE POINT PVGR,SUM   HASL  PVGR,SUM  LASL PVGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
07/19/2024 00:00:16,N,42510.43756988,52841.37208572,26137.39127922,8561.91289487,8797.78263115,.83394742,3.63979439,3.66349222,.74878139,3783.47793387,5796.58529439,1910.92924499,55013.07553
07/19/2024 00:15:11,N,41840.48575574,52756.13866534,26037.704813,8630.54534508,8699.44202782,.19399999,3.60775706,3.62923295,.75055944,3830.82437892,5820.05457272,1907.41915893,54514.19618
07/19/2024 00:30:10,N,41277.71514641,52669.67086473,25633.28725814,8480.12513314,8637.0074514,.1,3.65125172,3.67186518,.74313206,3818.25066387,5958.10730138,1904.75976181,53645.9796
07/19/2024 00:45:11,N,40532.51186957,52139.94318723,25280.56945991,8531.88603793,8748.12213651,.22122842,3.66962184,3.67764968,.74293332,3895.94596848,5969.29405966,1906.97371292,53045.16448
07/19/2024 01:00:18,N,39877.06958892,52466.94205212,25926.28671646,8559.1170655,8789.57084283,.1,3.62945885,3.65641068,.74100347,3859.64055186,5242.40763607,1901.59970092,52517.92287
07/19/2024 01:15:11,N,38753.65668369,52090.14630937,25930.38623046,8783.56691899,8901.7596392,.12293705,3.62285873,3.64483447,.73968242,3875.52760223,5214.05227484,1906.42316436,51627.66935
07/19/2024 01:30:10,N,38937.68511909,52217.29817691,25792.82398796,8442.97066183,8762.32254667,.12293705,3.60880615,3.6293248,.74560222,3833.58981288,5220.10561909,1905.83234024,51246.61175
07/19/2024 01:45:09,N,38178.92372858,52166.83385634,25795.71543121,8443.64073096,8630.80463682,.1,3.67411536,3.69178566,.74275387,3821.44847629,5238.2747859,1903.85756301,50272.7347
07/19/2024 02:00:17,N,37746.50872285,51838.49621701,25986.86937713,8222.4094288,8654.84538853,.177,3.63209973,3.67329606,.74382948,3780.06144675,5429.1239865,1911.42238616,49621.76065
07/19/2024 02:15:11,N,37625.61356811,51964.69480895,25192.50128555,8039.55126974,8528.30379667,.38999999,3.62067738,3.63728882,.741695,3760.31883246,5400.53540232,1909.71187973,49221.55202
07/19/2024 02:30:10,N,37130.7980358,51859.45701742,25132.10142517,8020.20469757,8479.11288496,.1,2.37726095,2.39632333,.74414595,3779.94993939,5403.2416332,1907.78710174,48772.41497
07/19/2024 02:45:10,N,36696.93013878,51920.33666658,25133.62880897,7927.28195644,8429.90105483,.1,2.41611358,2.35098744,.73888212,3852.86817686,5431.1125535,1913.16012573,48531.01624
07/19/2024 03:00:15,N,36770.58030399,51420.15118145,25174.98439598,8005.51684084,8527.87385097,7.44055909,2.35409133,2.36866293,.73936123,3765.53498419,5697.44642731,1910.9482727,48241.76774
07/19/2024 03:15:09,N,36376.38352584,51549.84771418,25161.45169639,7895.0572143,8416.50773434,.1,2.40757502,2.41974355,.73761903,3790.93356914,5650.47279777,1904.3258171,47832.50569
07/19/2024 03:30:09,N,36198.76996832,51568.17033791,25162.64232254,7798.04655464,8074.06413849,.1,2.34923982,2.3631507,.73936139,3800.50583042,5662.48223867,1904.63563919,47416.80645
07/19/2024 03:45:14,N,36204.87556624,51687.30793309,25163.06910133,7258.10573527,7686.42551849,.1,2.3489082,2.36139466,.73793698,3977.61256513,5748.7222661,1904.85069274,47236.78539
07/19/2024 04:00:14,N,36052.00362313,51591.66961991,25079.90816879,7040.56945645,7499.71669494,.1,2.37902628,2.3945643,.73755946,3852.82276264,5697.99097552,1904.19118499,46840.75791
07/19/2024 04:15:11,N,36402.38025697,51611.45274198,25079.85528945,6676.01203508,7106.55572839,.27199999,2.36180337,2.37458273,.73755946,3783.58085522,5707.23850741,1907.09299468,46685.33369
07/19/2024 04:30:13,N,36773.81097081,51523.5614351,25079.7796421,6402.08189184,6583.05123789,.122,2.36947256,2.38190367,.73755946,3745.50314687,5704.71398081,1904.19885253,46612.89597
07/19/2024 04:45:09,N,37386.96908821,51559.05663621,25082.79427719,6072.02709254,6240.97114825,.1,2.34305882,2.35516777,.73755946,3746.48031462,5722.01735344,1897.34144973,46918.01337
07/19/2024 05:00:15,N,38120.13637927,51512.3729217,24997.49431037,5722.1702238,5884.59018979,.1,2.38335998,2.3974693,.73955983,3743.72109423,5697.3095906,1904.38070297,46917.16344
07/19/2024 05:15:09,N,38578.83939107,51360.57017612,24901.17097663,5336.37883107,5471.1160895,.1,2.35738933,2.37296454,.74102572,3925.05586662,5809.99143734,1992.71131896,47496.06271
07/19/2024 05:30:10,N,39185.09405787,51211.95524406,24970.19847679,5031.89997382,5153.73970527,.1,2.38074278,2.3957284,.74043612,3912.74529003,5800.73661222,2001.76369857,47657.74759
07/19/2024 05:45:10,N,39372.28736551,51237.77077341,25090.49580192,4785.49773376,4896.59894507,.5,2.40654001,2.42469023,.74360073,3902.30216641,5839.79051246,1999.14611053,47844.24449
07/19/2024 06:00:15,N,39614.43163236,51387.88367915,25123.98100256,4448.1451594,4549.97093401,.1,2.32118357,2.33889987,.74316681,4114.62803086,6022.92743149,2001.11002349,47806.00853
07/19/2024 06:15:09,N,40710.66074801,51146.79105353,25122.62917637,4204.96262896,4299.51033718,.1,2.59746015,2.61177272,.73976307,3969.55259802,6029.66917553,2001.3395195,48531.57834
07/19/2024 06:30:09,N,40784.56752464,51018.04747676,25122.2274053,4035.31875769,4067.19436375,.57399997,7.7694115,7.78391391,.74827663,3981.53389151,6059.93166628,2001.36860656,48604.75126
07/19/2024 06:45:10,N,41019.03980319,51041.77741003,25120.27451109,3897.02250904,3899.19649353,.1,65.02651871,65.00534725,.74122145,4024.3726429,6099.48039951,1997.87255477,48734.18352
07/19/2024 07:00:18,N,41527.49514955,50311.36668586,24949.26514983,3403.7202319,3480.01609338,.1,352.32785986,353.23333856,3.83925969,4104.56708336,6193.08267141,2008.66348266,49094.23143
07/19/2024 07:15:09,N,40947.51957176,50389.23132777,24942.70594,3095.62891465,3130.13298946,.1,1105.31827549,1175.42471537,7.58699225,4159.15593146,6222.35717633,2009.70186614,49354.7232
07/19/2024 07:30:10,N,40708.54491386,50694.5564754,25229.36381697,2979.37145472,2980.71172548,.26179588,2239.69278893,2239.6928874,7.85758347,3942.76943503,6141.37246539,1911.81351852,50195.76645
07/19/2024 07:45:10,N,40055.14566004,50591.91558432,25152.86643004,2907.97542747,2909.33862074,.242432,3855.06313079,3855.06159335,8.2954695,3956.673213,6293.8021424,1915.99601364,50975.48604
07/19/2024 08:00:15,N,39423.74906087,49980.0127964,25223.9578607,2616.43810187,2615.26459363,.22035433,5832.8701579,5838.72170884,7.46090363,3976.80154776,6048.1216525,1921.53948593,51939.54086
07/19/2024 08:15:11,N,39087.90832141,50640.75725364,25215.3116815,2140.88238945,2141.97985032,.16735433,7698.97108801,7705.90109213,7.46090363,3973.02169331,6088.04843607,1919.91119003,52984.89756
07/19/2024 08:30:10,N,38354.91858324,51254.11846637,25355.64540648,1763.26579347,1764.71553863,.27142485,9310.88300339,9311.26617662,7.46090363,4045.58886007,6158.41748728,1943.32086944,53540.29964
07/19/2024 08:45:09,N,37813.98993667,51275.07510948,25881.46967864,1656.00868898,1656.49619297,.12334733,10727.76399195,10729.47399866,7.46090363,4016.96525264,6313.58047821,1940.06829833,54201.91028
07/19/2024 09:00:17,N,37701.10955752,50854.81571006,25938.85071349,1628.97973958,1630.37230923,.1,11904.01042957,11906.82849474,7.97274254,3922.67929615,6205.16979172,1938.07026672,54955.90158
07/19/2024 09:15:11,N,38038.30661735,51057.49760842,26014.44098448,1638.90660415,1639.80783609,.31412874,12618.38172581,12685.66789296,7.46090363,3903.44884548,6302.47560277,1937.47251129,56095.67059
07/19/2024 09:30:08,N,37808.7966451,51675.56177258,26202.64662909,1732.97500141,1734.31540566,.29750213,13413.44535776,13441.01534982,7.46090363,3912.9182886,6280.60442652,1942.09864425,56715.67993
07/19/2024 09:45:08,N,38605.14406945,51629.22299981,26173.66547751,1787.79334454,1789.08398408,.1112528,13871.45720286,13910.26319368,7.46090363,3890.64049312,6297.43214144,1945.28858184,57683.28334
07/19/2024 10:00:14,N,39265.150813,52217.75505137,26279.3986051,1694.7286414,1694.8166414,.1112528,14181.51322659,14190.16295155,7.46090363,3875.49153833,5997.39585371,1935.4058876,58752.38701
07/19/2024 10:15:08,N,39290.40823808,52034.54530024,26276.91006827,1738.27165855,1738.27165855,.41125278,14502.31994616,14514.68893134,7.46090363,3890.84971722,6052.70142109,1933.9126358,59190.48808
07/19/2024 10:30:10,N,39476.33653601,52003.24120509,26279.75724089,1798.46764441,1792.45150823,.1112528,15137.58621144,15318.87436068,7.46090363,3913.89217225,6055.99359948,1935.03617095,60125.57672
07/19/2024 10:45:09,N,39666.72331749,51780.78691363,26288.43774962,1813.64358757,1813.67358757,.15418986,15639.045125,15706.51926803,7.46090363,3969.11348495,6063.34052164,1926.94365692,60762.4402
07/19/2024 11:00:16,N,39724.0747343,51571.46846318,26223.51448583,1832.10963308,1831.96546094,.13418986,16510.78138124,16540.77872335,7.46090363,3907.91292442,6197.09470875,1923.53299713,61864.35002
07/19/2024 11:15:11,N,39827.50296854,51685.43167209,26334.54393339,1869.05141782,1869.06910741,.26918985,16768.43387785,16788.15481415,7.46090363,3947.81856999,6169.85740716,1921.66718673,62045.40102
07/19/2024 11:30:10,N,40946.91987107,51680.71467304,26193.23533964,1816.2883077,1816.3017653,.66724843,16957.65976166,16974.62899613,7.46090363,3844.94803358,6113.91708166,1915.12369537,63063.3422
07/19/2024 11:45:10,N,42115.27178804,51754.63470268,26190.08940839,1748.5002221,1748.5066797,1.79078747,16946.85760998,17063.00922417,7.46090363,3854.7975368,6092.76391942,1914.86964416,64057.37472
07/19/2024 12:00:16,N,41792.23358258,52019.26927852,26234.67479109,1808.2425074,1809.42934009,.91848119,17555.11457777,17698.64301109,7.46090363,3834.58642397,6118.570705,1907.58901977,65177.87842
07/19/2024 12:15:10,N,42306.1737161,51954.70964002,26224.00077223,1769.65548845,1769.65894605,.37873708,17686.50464701,17814.60987854,7.46090363,3885.38397325,6152.64113195,1896.76599121,65267.63204
07/19/2024 12:30:10,N,43014.31870656,51848.84555912,26223.65309309,1748.21688838,1748.22848507,.36755408,17772.68541622,17946.30062103,7.46090363,3850.90824846,6155.65483577,1894.46289443,65955.32021
07/19/2024 12:45:11,N,43382.23577929,51792.41817569,26222.24774146,1774.48751263,1774.50097028,1.10092587,17938.75251507,18160.43552041,7.46090363,3858.61230518,6192.23187596,1893.60615539,66614.93531
07/19/2024 13:00:15,N,43995.63880497,52082.62511396,26608.92436099,1796.00830113,1805.11095729,.33694927,17930.22686672,18137.18127441,7.46090363,3850.92593061,5897.72153527,1891.5453186,67266.90126
07/19/2024 13:15:12,N,45235.73683592,51744.47263503,26577.28909373,1833.4642874,1843.46974448,.87946211,17667.3433187,17918.611243,7.46090363,3859.68986502,5909.63712556,1887.17921829,67972.03306
07/19/2024 13:30:09,N,45772.67643231,51966.15431904,27314.59975123,1895.93480195,1908.51164341,.14955167,17718.63509082,17956.44109773,7.46090363,3831.46485263,5888.27138764,1876.21480178,69060.53013
07/19/2024 13:45:10,N,46189.65221244,52258.62518477,27191.99589419,2038.88766397,2050.89966325,.1,17744.3030982,17965.9518218,7.46090363,3795.77308063,5876.07445223,1881.12224197,69465.53748
07/19/2024 14:00:16,N,44735.34765931,49903.46482455,24886.91043734,2122.16775849,2125.29110504,.59999998,17459.19389629,17613.90318632,7.46090363,6189.31210616,8316.50759304,4256.37924957,70026.08294
07/19/2024 14:15:09,N,45209.31350107,50367.9559139,25025.9818294,2248.83094547,2248.81194549,.117,17380.10759067,17412.51152467,7.46090363,6203.05992786,8440.0576886,4261.55906677,70680.23419
07/19/2024 14:30:11,N,45903.82903579,50610.79772698,25190.98110938,2321.84382839,2321.85404367,.13999999,17099.73396134,17117.8265984,7.46090363,6195.36851271,8321.80091465,4257.98601531,71132.73498
07/19/2024 14:45:09,N,46072.34762009,50730.66632008,25507.6652714,2622.84848974,2622.93539177,.31281381,17375.81871008,17409.51871466,7.46090363,6214.16122118,8322.39968432,4258.88343811,71948.27527
07/19/2024 15:00:14,N,46245.39604065,51218.93199563,25485.56431651,2617.6264626,2617.53928272,.34399999,17229.44653511,17308.11386585,7.46090363,6251.46791763,8322.75387342,4254.29761791,72085.48079
07/19/2024 15:15:10,N,46017.59438539,51835.60194826,25467.01269412,2800.60982588,2800.60982588,.22712487,17556.47624015,17629.37623977,7.46090363,6307.23927142,8296.99060065,4255.45827627,72449.78457
