SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL  WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
07/19/2024 00:00:16,N,10542.83900007,10949.14689965,5805.97704322,28.09423828,28.09423828,0,435.51770485,675.1412487,431.92924499,11003.08894
07/19/2024 00:15:11,N,10406.65206045,10942.45433366,5773.97152709,28.76208686,28.76208686,0,432.52190589,673.7271595,430.41915893,11022.47766
07/19/2024 00:30:10,N,10461.30857895,10940.74394696,5773.97152709,28.1102066,28.1102066,0,431.02187521,671.2197628,427.75976181,10835.73616
07/19/2024 00:45:11,N,10467.40194607,10860.48815077,5704.47152709,21.84773635,21.94310188,0,430.9713073,672.80448722,429.97371292,10753.33395
07/19/2024 01:00:18,N,10280.13486346,10874.14034855,6593.47152709,21.22826957,21.20829582,0,441.60001587,649.07969999,424.59970092,10903.4585
07/19/2024 01:15:11,N,9695.69925996,10788.69838353,6531.52861221,19.36279869,19.36279869,0,443.51386046,652.87316083,428.42316436,10385.35063
07/19/2024 01:30:10,N,9676.59676862,10789.74840366,6376.43978881,22.21693038,22.21693038,0,444.79311132,652.28233671,427.83234024,9999.26747
07/19/2024 01:45:09,N,9299.71152597,10794.49100388,6378.49736858,19.31350708,19.31350708,0,442.18823552,651.44755887,426.85756301,9785.04584
07/19/2024 02:00:17,N,9132.21861619,10704.8780634,6523.49493302,19.00830078,18.9988861,0,430.53671848,684.5466485,428.42238616,9563.68277
07/19/2024 02:15:11,N,9026.68502562,10924.88066725,5727.49885599,11.24672698,11.24672698,0,429.67658457,681.74788141,425.71187973,9591.61172
07/19/2024 02:30:10,N,8613.34601443,10907.91195907,5668.49817766,12.94621181,12.94621181,0,428.40551137,680.99910593,423.78710174,9197.65419
07/19/2024 02:45:10,N,8479.79883713,10908.69770403,5668.4960431,17.15861511,17.06766891,0,441.91832947,689.78228521,429.16012573,8993.44703
07/19/2024 03:00:15,N,8516.26467474,10906.8335729,5668.49652222,15.07574939,15.07574939,0,432.17682266,686.23627805,428.9482727,8862.89933
07/19/2024 03:15:09,N,8358.79640029,10907.8318307,5668.49478002,17.61075019,17.61075019,0,440.06264877,634.25581789,425.3258171,8814.66618
07/19/2024 03:30:09,N,8216.84148935,10907.62025518,5668.49652237,16.43111991,16.43111991,0,439.8963375,633.29364061,424.63563919,8758.92483
07/19/2024 03:45:14,N,8185.83199404,10900.4188796,5668.49509796,16.73941993,16.73941993,0,438.56631183,632.33269548,423.85069274,8640.56094
07/19/2024 04:00:14,N,8182.07340943,10986.0069961,5671.49472045,13.07502079,13.07502079,0,428.55245971,623.40919113,424.19118499,8565.4451
07/19/2024 04:15:11,N,8330.11890275,10983.85595789,5671.49472045,13.77269363,13.77269363,0,429.5326147,627.07699966,427.09299468,8702.46005
07/19/2024 04:30:13,N,8383.28017212,10988.4687746,5671.49472045,12.37944984,12.37944984,0,426.1753292,625.05085754,423.19885253,8770.6322
07/19/2024 04:45:09,N,8818.08536994,10990.55512236,5671.49472045,10.93219089,10.93219089,0,422.25211906,621.34145736,419.34144973,9091.39792
07/19/2024 05:00:15,N,9073.86099841,10974.66934248,5675.49559184,13.15108299,13.15108299,0,425.1062498,629.45070886,423.38070297,9296.73078
07/19/2024 05:15:09,N,9476.28391988,10974.89174453,5675.4947249,16.06053352,16.06053352,0,418.44596184,620.65332269,414.71131896,9683.62726
07/19/2024 05:30:10,N,9859.00216585,10971.98057315,5675.49682256,15.40651035,15.40651035,0,426.77144545,629.23370599,423.76369857,10055.58556
07/19/2024 05:45:10,N,10055.88638098,10976.06889528,5795.49847477,10.96639728,10.96639728,0,428.88354631,628.73611688,423.14611053,10363.60376
07/19/2024 06:00:15,N,10191.24778827,11035.86511539,5767.49472045,7.38724088,7.38724088,0,426.66512552,650.74802398,423.11002349,10464.52671
07/19/2024 06:15:09,N,10346.76995754,10999.28368066,5767.49668453,8.59685802,8.59685802,0,429.76703228,652.84751892,421.3395195,10665.65603
07/19/2024 06:30:09,N,10498.16875453,10987.59016106,5765.44543788,3.86425161,3.86425161,0,429.70173788,653.81861114,421.36860656,10828.39132
07/19/2024 06:45:10,N,10484.00201932,10989.42249845,5763.61315917,7.12949371,7.12949371,0,422.47567462,646.18255615,418.87255477,10985.92024
07/19/2024 07:00:18,N,10652.22383487,10973.01009934,5763.6355981,6.28880691,6.28880691,0,431.55018648,640.25148391,427.66348266,11103.68046
