"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-IRR","SUM  HASL NON-IRR","SUM  LASL NON-IRR","SUM  BASE POINT WGR","SUM   HASL  WGR","SUM  LASL WGR","SUM  BASE POINT PVGR","SUM   HASL  PVGR","SUM  LASL PVGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"09/11/2022 00:00:16","N","27898.78008395","39519.61867386","20445.61002951","14918.59859462","14926.96496196","146.10971569","3.49899001","3.60643002",".00001","4009.62752486","4880.65927267","3193.09998703","46922.25935"
"09/11/2022 00:15:10","N","27576.60587859","38380.4519819","19886.63100779","14614.69983395","14617.16833313","138.57972073","4.11924555","4.22421555",".00001","4000.65930213","4952.80317068","3190.09998703","46191.69744"
"09/11/2022 00:30:10","N","27367.02002334","37307.82773208","19269.16047286","14088.29813597","14090.69363484","127.81971478","3.39166003","3.49663003",".00001","3959.30898854","4909.12267065","3147.09998703","45439.30202"
"09/11/2022 00:45:10","N","27278.63379764","37324.49671149","19269.54795455","13758.25014923","13765.25340086","130.08971523","3.39899003","3.50643003",".00001","3914.4823594","4867.42040014","3103.09998703","45091.32803"
"09/11/2022 01:00:15","N","26914.26919937","37333.46884036","19233.68066024","13554.43134289","13557.06877213","115.64971661","3.39899003","3.50643003",".00001","3937.13781334","4960.07040834","3120.5","44621.30739"
"09/11/2022 01:15:10","N","26801.30903682","36830.57257017","18954.77202376","13125.61155804","13128.784772","103.52971768","3.39899003","3.50643003",".00001","4013.42761593","4966.07040834","3127.5","43955.931"
"09/11/2022 01:30:10","N","26900.38880235","35399.99383337","18248.76992685","12689.98631004","12692.7935944","112.22971462","3.19899003","3.30643003",".00001","4015.54939845","4970.07040834","3131.5","43553.01163"
"09/11/2022 01:45:10","N","26236.65499157","35363.92275614","18241.50695461","12416.73221453","12418.94773212","91.76971935","3.19166003","3.29663003",".00001","4020.70733461","4972.07040834","3135.89999961","42871.34778"
"09/11/2022 02:00:13","N","26095.28139408","35583.41722282","18250.41930874","12279.6409361","12286.31355321","67.61971783","3.19899003","3.30643003",".00001","3933.11338979","4949.40172147","3100.1000061","42390.13074"
"09/11/2022 02:15:10","N","25365.84871245","35472.81427241","18181.9534545","12457.66566585","12461.15245936","68.71971821","3.09899006","3.20643006",".00001","4006.01663937","4950.78038358","3099.1000061","42102.50012"
"09/11/2022 02:30:10","N","24702.75934085","35488.76256307","18232.83703383","12634.07008875","12639.33985611","63.6397176","3.09899004","3.20643004",".00001","4016.22798216","4952.78038358","3101.1000061","41588.85999"
"09/11/2022 02:45:10","N","24716.844831","35492.55066277","18185.03926993","12490.64641469","12495.63519571","72.85971951","3.19899003","3.30643003",".00001","3981.8041907","4953.78038358","3102.1000061","41250.93473"
"09/11/2022 03:00:15","N","25035.15672355","34982.06723839","18172.05550533","12090.45814219","12098.38216295","63.76971745","3.19899003","3.30643003",".00001","3942.26949004","5005.60039234","3101.2000122","41051.33593"
"09/11/2022 03:15:10","N","24500.84452158","34975.03031307","17902.62611871","12111.75854471","12117.04257982","49.1097176","3.09899004","3.20643004",".00001","3964.04530507","5011.35039186","3104.2000122","40713.84309"
"09/11/2022 03:30:15","N","24662.08269119","34939.68512248","17907.63966751","11946.04031603","11952.3394339","27.92971825","3.09899004","3.20643004",".00001","3968.66619928","5017.25039339","3108.2000122","40583.55941"
