"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"09/12/2022 00:00:15","N","1880.8","0"
"09/12/2022 00:15:10","N","1842.2","0"
"09/12/2022 00:30:10","N","1803.8","0"
"09/12/2022 00:45:10","N","1760.3","0"
"09/12/2022 01:00:15","N","1722","0"
"09/12/2022 01:15:10","N","1693","0"
"09/12/2022 01:30:10","N","1663.2","0"
"09/12/2022 01:45:10","N","1637.2","0"
"09/12/2022 02:00:16","N","1614.9","0"
"09/12/2022 02:15:16","N","1595.2","0"
"09/12/2022 02:30:16","N","1578","0"
"09/12/2022 02:45:16","N","1556.5","0"
"09/12/2022 03:00:21","N","1549.2","0"
"09/12/2022 03:15:15","N","1538.7","0"
"09/12/2022 03:30:15","N","1528.5","0"
"09/12/2022 03:45:17","N","1516.2","0"
"09/12/2022 04:00:25","N","1510.3","0"
"09/12/2022 04:15:16","N","1515.3","0"
"09/12/2022 04:30:17","N","1510","0"
"09/12/2022 04:45:16","N","1514.4","0"
"09/12/2022 05:00:20","N","1530.2","0"
"09/12/2022 05:15:15","N","1554.5","0"
"09/12/2022 05:30:15","N","1565.2","0"
"09/12/2022 05:45:16","N","1598.3","0"
"09/12/2022 06:00:20","N","1632.5","0"
"09/12/2022 06:15:15","N","1684.8","0"
"09/12/2022 06:30:14","N","1710","0"
"09/12/2022 06:45:14","N","1759","0"
"09/12/2022 07:00:21","N","1760","0"
"09/12/2022 07:15:15","N","1764.3","0"
"09/12/2022 07:30:14","N","1751.3","0"
"09/12/2022 07:45:14","N","1765.9","0"
"09/12/2022 08:00:19","N","1775","0"
"09/12/2022 08:15:16","N","1803.6","0"
"09/12/2022 08:30:14","N","1823.1","0"
"09/12/2022 08:45:15","N","1844.6","0"
"09/12/2022 09:00:20","N","1867.6","0"
"09/12/2022 09:15:14","N","1901","0"
"09/12/2022 09:30:14","N","1929.1","0"
"09/12/2022 09:45:14","N","1959.7","0"
"09/12/2022 10:00:20","N","1999.1","0"
"09/12/2022 10:15:16","N","2035.8","0"
"09/12/2022 10:30:16","N","2075.7","0"
"09/12/2022 10:45:16","N","2109.7","0"
"09/12/2022 11:00:21","N","2160","0"
"09/12/2022 11:15:14","N","2201","0"
"09/12/2022 11:30:14","N","2237.4","0"
"09/12/2022 11:45:15","N","2278.5","0"
"09/12/2022 12:00:19","N","2323","0"
"09/12/2022 12:15:14","N","2371.2","0"
"09/12/2022 12:30:15","N","2407.5","0"
"09/12/2022 12:45:15","N","2458","0"
"09/12/2022 13:00:19","N","2502.8","0"
"09/12/2022 13:15:15","N","2559.3","0"
"09/12/2022 13:30:14","N","2591.5","0"
"09/12/2022 13:45:16","N","2634.4","0"
"09/12/2022 14:00:18","N","2681.7","0"
"09/12/2022 14:15:16","N","2720.7","0"
"09/12/2022 14:30:15","N","2763.4","0"
"09/12/2022 14:45:15","N","2811.5","0"
"09/12/2022 15:00:20","N","2839","0"
"09/12/2022 15:15:16","N","2866.8","0"
"09/12/2022 15:30:15","N","2912.3","0"
"09/12/2022 15:45:16","N","2953.6","0"
"09/12/2022 16:00:18","N","2985.7","0"
"09/12/2022 16:15:16","N","3030","0"
"09/12/2022 16:30:17","N","3070.7","0"
"09/12/2022 16:45:17","N","3085.5","0"
"09/12/2022 17:00:23","N","3106.3","0"
"09/12/2022 17:15:17","N","3114.6","0"
"09/12/2022 17:30:17","N","3124.8","0"
"09/12/2022 17:45:16","N","3113.3","0"
"09/12/2022 18:00:20","N","3102.7","0"
"09/12/2022 18:15:15","N","3083.6","0"
"09/12/2022 18:30:15","N","3057.6","0"
"09/12/2022 18:45:17","N","3028.2","0"
"09/12/2022 19:00:20","N","2968.9","0"
"09/12/2022 19:15:15","N","2922.9","0"
"09/12/2022 19:30:16","N","2871.2","0"
"09/12/2022 19:45:15","N","2833.2","0"
"09/12/2022 20:00:19","N","2818.7","0"
"09/12/2022 20:15:16","N","2814.8","0"
"09/12/2022 20:30:16","N","2778.5","0"
"09/12/2022 20:45:16","N","2742.2","0"
"09/12/2022 21:00:19","N","2679.5","0"
"09/12/2022 21:15:15","N","2628","0"
"09/12/2022 21:30:16","N","2573.3","0"
"09/12/2022 21:45:16","N","2509.2","0"
"09/12/2022 22:00:22","N","2435.3","0"
"09/12/2022 22:15:16","N","2366.6","0"
"09/12/2022 22:30:16","N","2303.8","0"
"09/12/2022 22:45:17","N","2233.5","0"
"09/12/2022 23:00:13","N","2167.7","0"
"09/12/2022 23:15:10","N","2097.4","0"
"09/12/2022 23:30:10","N","2037.8","0"
"09/12/2022 23:45:10","N","1979.8","0"
