"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"06/15/2023 00:00:25","N","1295.02745363","2049.82178809","876.41749046","8240.09297755","8243.26997116",".2","360.54733848","1104.69999933","133","9895.62483"
"06/15/2023 00:15:18","N","1329.1807861","2057.63081338","878.3225014","8789.89061537","8792.71210017",".2","349.26383781","1098.39999628","128","10457.20621"
"06/15/2023 00:30:17","N","1330.4886108","2059.24863564","879.03871844","9087.35916221","9090.86581385","1.2","363.16374778","1101.1749978","140.5","10746.25748"
"06/15/2023 00:45:17","N","1327.57268068","2057.37271001","876.95871971","9335.74134021","9338.65585476",".2","351.56404304","1097.17499971","131","10999.36739"
"06/15/2023 01:00:21","N","1326.58269044","2119.75272395","876.51816795","9448.31566595","9450.86773514",".2","358.56367683","997.57500123","126","11113.96981"
"06/15/2023 01:15:18","N","1234.50834962","1993.6883724","785.52195213","9539.5482615","9542.07184349",".2","385.76362419","1024.77499437","126","11186.18531"
"06/15/2023 01:30:19","N","1234.83802491","1993.9680513","785.69312523","9668.89380463","9672.35649117",".2","364.26124572","1005.67499971","126","11269.05454"
"06/15/2023 01:45:17","N","1206.60887453","1993.59274461","785.52915428","9883.03173628","9888.19470968",".2","386.4575138","1025.47499895","126","11473.31834"
"06/15/2023 02:00:24","N","1234.48423378","1964.47425935","773.09326475","10012.62405651","10013.91115349",".2","391.56956157","1006.47500467","126","11629.42862"
"06/15/2023 02:15:16","N","1208.73483045","1957.00293172","772.6948441","9993.49785875","9998.37563966",".2","401.35792541","1010.27500438","126","11639.9168"
"06/15/2023 02:30:18","N","1208.65123293","1954.62652423","771.80842064","10117.97836025","10124.05224616",".2","414.15771484","1023.0749998","126","11752.20257"
"06/15/2023 02:45:17","N","1208.50818414","1952.26394439","783.36483474","10218.88893719","10224.77637214",".2","405.83216983","1014.67500209","126","11842.36414"
"06/15/2023 03:00:22","N","1208.05699464","1924.46817424","782.82187889","10226.28012853","10230.86258989",".2","401.854393","1009.00000476","126","11817.95028"
