"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-IRR","SUM  HASL NON-IRR","SUM  LASL NON-IRR","SUM  BASE POINT WGR","SUM   HASL  WGR","SUM  LASL WGR","SUM  BASE POINT PVGR","SUM   HASL  PVGR","SUM  LASL PVGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"08/22/2023 00:00:24","N","48398.95877016","54816.38841271","27881.45142364","11907.60975263","12046.36305473",".2",".41496616",".4409751",".02598893","4321.46373442","5514.79120695","3463.87724781","64947.63778"
"08/22/2023 00:15:17","N","48232.51242206","53999.02228856","27570.07594585","11766.64009946","11829.22080224",".2",".46639737",".48242737",".01601","4296.25729602","5485.92950487","3436.9980278","64224.31015"
"08/22/2023 00:30:16","N","47304.59917962","53536.3622148","27868.46345615","11606.84836792","11645.56105256",".2",".51852145",".53455145",".12210351","4267.27358235","5464.33944559","3411.89849781","63421.77246"
"08/22/2023 00:45:16","N","47113.31953554","53150.16646885","27660.0045824","11485.99739974","11500.93820017",".2",".46177037",".48531068",".01601","4174.53871938","5358.13021981","3312.79998779","62808.61048"
"08/22/2023 01:00:20","N","46003.81102266","51964.27671623","27092.23504161","11486.44894505","11506.10720206",".2",".42920163",".44917049",".01601","4165.7209469","5482.0585792","3308.79998779","61824.11136"
"08/22/2023 01:15:17","N","45830.61454973","52017.55323743","27134.91891002","11360.13520067","11370.36697691",".2",".76749355",".78352355",".31586832","4052.81084591","5474.36570048","3294.79998779","61149.33688"
"08/22/2023 01:30:16","N","45558.42495332","52135.34706306","27058.38821125","10950.09034696","10952.4731566",".2","1.20190341","1.21793341",".80601002","4221.88644285","5532.41392683","3297.79998779","60336.14668"
"08/22/2023 01:45:17","N","45476.06576847","51240.41279315","27412.18507194","10338.85699549","10340.98367133",".2",".41431848",".43034848",".01601","4060.72828881","5468.80263996","3294.79998779","59890.83811"
"08/22/2023 02:00:23","N","44960.55132929","51191.45390129","27143.77719783","9979.10989966","9982.30273929",".2",".41307102",".43339879",".01601","4063.7685154","5509.65242743","3300.79998779","59000.31005"
"08/22/2023 02:15:18","N","45085.39266857","50986.9637351","27054.26806163","9373.0723282","9376.07112824",".20078869",".44649137",".46252137",".01601","4063.84095285","5517.35403585","3302.79998779","58363.41905"
"08/22/2023 02:30:16","N","44814.40888656","50971.81112623","27058.68999004","8789.01743953","8791.38348544",".2",".75344926",".76947926",".35601","4072.44348807","5514.36913847","3301.79998779","57485.82113"
"08/22/2023 02:45:16","N","44870.44974201","50743.17440557","26772.39269161","8476.3614314","8478.09754971",".2",".41240567",".42843567",".01601","4064.69674762","5540.9986701","3299.79998779","57247.26384"
"08/22/2023 03:00:20","N","44734.18695639","50436.5951538","26715.64774608","8181.0697072","8183.48575001",".2",".41684857",".43287857",".01601","4062.68346222","5358.5166372","3298.79998779","56770.09011"
"08/22/2023 03:15:15","N","44675.77961907","50953.42305135","26677.08982563","7857.16374463","7859.67404241",".2",".49166096",".50769096",".01601","4063.89272659","5349.80336737","3302.79998779","56442.72755"
"08/22/2023 03:30:15","N","44441.75609455","51198.98245573","26678.66086483","7660.29254709","7661.92045627",".2",".42796374",".44399375",".01601","4072.47421118","5350.98468255","3304.79998779","56068.15763"
"08/22/2023 03:45:16","N","44811.06519062","51229.87399196","26601.84948062","7315.29886606","7317.518132",".2",".41463576",".43066576",".01601","4063.42763106","5389.38552546","3305.79998779","55962.32408"
"08/22/2023 04:00:21","N","44997.20881263","51326.69651556","26562.6593275","6916.19759483","6918.11878264",".2",".43519209",".45122209",".01601","4100.39475296","5506.2762562","3303.79998779","55658.89298"
"08/22/2023 04:15:16","N","45079.80744976","51497.17910003","26627.17845439","6921.84898902","7035.60031184",".2",".51612605",".53666253",".01601","4106.39673857","5487.47057777","3301.79998779","55977.7967"
"08/22/2023 04:30:17","N","44807.42140276","51459.96509313","26628.10494327","7000.33459283","7363.74473549",".2",".51831871",".53434871",".01601","4133.6409436","5492.69600188","3311.79998779","55816.62558"
"08/22/2023 04:45:16","N","45170.09578421","51471.87575435","26632.18509769","6953.60025423","7291.70367228",".2",".54828643",".56431643",".01601","4134.86708286","5550.48973298","3318.79998779","55938.0412"
"08/22/2023 05:00:21","N","45664.40598379","51014.05886268","26712.31963443","6645.34238174","6919.20129737",".2",".51467606",".53070606",".01601","4341.23337954","5683.93894362","3320.79998779","55983.03823"
"08/22/2023 05:15:16","N","46523.82870235","51623.23499917","27082.31593132","6090.18979348","6094.00886978",".2",".41327302",".42930302",".01601","4329.98078344","5676.33580619","3322.79998779","56455.42053"
"08/22/2023 05:30:15","N","47002.66132915","51984.62463188","27316.34166812","5680.11386248","5681.79875418",".2",".65951155",".67554155",".01601","4246.94921502","5637.82302796","3317.79998779","56528.04235"
"08/22/2023 05:45:17","N","47410.60925034","52114.21806287","27353.14769649","5615.88068384","5618.37074631",".2",".41434943",".43037943",".01601","4283.1566443","5633.66169226","3319.79998779","56895.98749"
"08/22/2023 06:00:21","N","47907.85643632","52452.16119432","27441.66303396","5286.98527131","5288.82901446",".2","1.07997541","1.09100541",".53401","4304.88456103","5910.50587749","3320.79998779","57000.25641"
"08/22/2023 06:15:16","N","48585.48165345","52660.33976007","27606.5317514","5032.33772218","5034.73239407",".2",".9414923",".95752231",".11371677","4271.04483501","5855.10913753","3319.79998779","57399.84455"
"08/22/2023 06:30:16","N","48802.44756511","53010.36984182","28206.91006446","4951.5704632","4953.36468442",".2",".48033169",".49636169",".01601","4325.17014858","5843.1106472","3318.79998779","57885.51249"
"08/22/2023 06:45:17","N","48359.00221443","53125.92260433","28118.68654991","5084.32493605","5085.96403183",".2",".59952141",".61555141",".01601","4354.78077696","5829.35868525","3323.79998779","57737.45538"
"08/22/2023 07:00:22","N","48567.43321004","53017.52800226","28264.38259696","4782.50644453","4783.60755649",".25623672","7.45065571","7.45268571",".00200999","4349.84196025","5898.21143436","3335.79998779","57485.27368"
"08/22/2023 07:15:18","N","48343.46016067","53075.32138586","27942.9667263","4782.98524329","4784.13970805",".25623672","66.3676156","67.37551848",".037185","4350.26573382","6042.62841779","3388.79998779","57361.92586"
"08/22/2023 07:30:17","N","47784.04526775","52469.75499534","27622.58631992","5040.12932533","5088.7292739",".25623672","334.50104838","342.68261188","3.28665866","4367.02520834","6026.32759571","3396.82013416","57653.4323"
"08/22/2023 07:45:17","N","47364.81817169","52341.57967662","27597.64142322","4939.67983477","5286.19960227",".25623672","1026.01907097","1037.39906755","7.00001","4374.7093858","6024.84740114","3394.35996079","57836.97507"
"08/22/2023 08:00:27","N","47024.04980137","51739.68107748","27483.8669157","5032.22135358","5445.664959",".27011929","1953.71347497","1969.75347064","7.00001","4428.63381879","6077.63382561","3395.80098779","58445.01334"
"08/22/2023 08:15:18","N","46764.21586882","50933.93073081","27112.09002017","4883.16714295","5607.90291413",".27011929","3392.51266327","3396.66265481","7.00001","4377.17667307","6066.59952671","3402.80098779","59337.37136"
"08/22/2023 08:30:17","N","46390.30979054","50777.34240961","27081.92620372","4749.75265854","5497.64691727",".27011929","4622.40166481","4625.86166503","7.08001","4386.6048924","6047.26942729","3395.79998779","60080.50974"
"08/22/2023 08:45:17","N","46209.55978631","50730.1532855","27048.80424976","4506.5809346","5224.4450093",".27011929","5755.26723577","5777.62232924","7.19001001","4383.00174711","6059.39629697","3399.79998779","60646.40429"
"08/22/2023 09:00:21","N","46712.20256778","51170.01986694","27320.48569488","4487.28748624","5061.73531658",".27011929","6175.62822622","6176.56822627","7.36001001","4330.92247548","5624.94944167","3274.79998779","61397.10269"
"08/22/2023 09:15:18","N","46824.00657262","51277.82195425","27356.30292129","4504.31970011","5245.30760943",".26311929","7145.96535629","7156.7853083","7.63001005","4287.36043764","5622.20734336","3283.92998778","62598.73477"
"08/22/2023 09:30:16","N","47391.28950013","51268.81178379","27384.35172843","4517.84882964","5233.42276038",".23311929","7525.95686018","7526.99686014","7.00001","4295.11808745","5612.64804291","3277.79998779","63344.29735"
"08/22/2023 09:45:17","N","47245.6298204","51357.62759733","27468.07736778","4378.57908845","5002.81565833",".25623672","8335.71898859","8337.96898382","7.62001006","4273.36383354","5589.02514934","3273.79998779","63878.59074"
"08/22/2023 10:00:22","N","47685.13608761","52761.4801712","27794.88412666","4688.66656901","5221.28530432",".25523671","8657.39321792","8658.27680385","7.00001","4260.16373603","5776.85438394","3262.89998778","64879.32748"
"08/22/2023 10:15:16","N","48167.54197986","52870.65745592","27991.32905197","4624.05348352","5103.00562242","6.10933247","9601.22069376","9591.09811705","7.73001007","4307.60543888","5751.17966437","3257.79998779","66223.30623"
"08/22/2023 10:30:18","N","48730.93022403","53882.11765193","28343.77842521","4645.35975829","5204.87549201",".15623672","10023.3479228","10010.86927843","7.79001008","4290.48500795","5755.3123604","3272.79998779","67213.05083"
"08/22/2023 10:45:19","N","48581.90032875","53840.60628512","28641.51453402","4766.05998604","5607.83317196",".40589337","10699.91094434","10701.56094396","7.00001","4296.23039308","5743.55505323","3279.79998779","68040.4509"
"08/22/2023 11:00:23","N","49624.38281144","53677.78841924","28456.80887603","5125.12096208","5632.31574986","1.48303724","10271.57058111","10271.3417565","7.10001","4380.28923204","5431.85363066","3250.89998778","68852.44002"
"08/22/2023 11:15:16","N","50483.64781339","55119.86050796","29314.41208934","5328.63955023","5785.44735127",".25623672","10244.91637182","10229.49959087","7.00001","4279.9922333","5392.49180281","3244.89998778","69838.94373"
"08/22/2023 11:30:17","N","50856.13192185","55629.52604675","29495.82432937","5810.57852401","6186.20711569",".36506713","10244.8069207","10245.59828442","7.61001001","4304.31947901","5407.65040862","3255.79998779","70776.87619"
"08/22/2023 11:45:16","N","51701.71305365","55655.5762248","29807.44840812","6049.9548139","6307.92182336",".2","9973.47473746","9981.90271455","7.00001","4289.86500431","5443.47402594","3277.79998779","71458.18845"
"08/22/2023 12:00:22","N","52289.63948297","56034.71802568","30512.04188728","6363.29671484","6729.95963553",".2","9889.15659153","9879.07349503","7.00001","4203.07342143","5334.51340344","3188.79998779","72331.62524"
"08/22/2023 12:15:19","N","52028.44345045","56177.02655744","30523.04724025","6606.52606936","7108.78176312",".2","10675.49445724","10662.9254713","7.00001","4219.31950591","5233.81871461","3190.89998778","73392.09694"
"08/22/2023 12:30:18","N","52099.67471837","56368.50108766","30955.78276443","7009.05361919","7508.69439397",".2","10811.59093699","10813.36133132","7.00001","4226.83450789","5288.0406709","3183.89998778","73875.53036"
"08/22/2023 12:45:19","N","53811.54251861","56260.52896547","31549.69431877","7091.92722318","7553.52794766",".2","9762.39023385","9750.92766175","7.00001","4254.06577957","5504.77000644","3249.89998778","74302.61807"
"08/22/2023 13:00:23","N","53557.40441703","56696.63947868","31996.17498588","7445.12746205","7905.65508259",".89077692","10029.64984649","10029.84194368","7.00001","4268.85026465","5466.54151503","3272.79998779","74970.46785"
"08/22/2023 13:15:21","N","53734.24197769","56896.19852399","31936.62433242","7648.64506258","8169.15121896",".2","10325.87130951","10351.52117323","7.00001","4312.74961635","5433.33927333","3269.89998778","75723.20493"
"08/22/2023 13:30:17","N","54198.85795736","57421.51341867","32296.0687046","7780.36945999","8210.89575988",".2","10205.7893176","10249.23596668","7.00001","4250.54693344","5256.0642327","3197.79998779","76097.79552"
"08/22/2023 13:45:19","N","54034.27716302","57694.63813829","32446.08600997","7867.01067639","8305.92814106",".2","10390.7912147","10392.01360392","7.00001","4260.54569013","5245.59480965","3196.89998778","76308.21923"
"08/22/2023 14:00:25","N","54789.50740051","57876.43500232","32001.18097686","8268.68451959","8705.74969125",".2","10034.77370959","10136.55567485","9.2621269","4343.04890643","5336.02013087","3196.89998778","77170.10398"
"08/22/2023 14:15:17","N","55397.52142918","57826.33306646","31840.31112861","8636.58561664","9067.64705901",".2","9460.13934442","9505.21823045","8.31444166","4294.8847016","5341.59189295","3202.79998779","77464.15532"
"08/22/2023 14:30:19","N","54785.73921585","58027.54847288","31980.55005073","9238.0059536","9601.00246327",".33999998","9455.95805746","9452.38104826","7.00001","4286.39744519","5299.81158256","3194.79998779","77880.55277"
"08/22/2023 14:45:18","N","55085.27180051","58476.43320608","32163.48154354","9488.67521372","9798.33003494",".2","9218.6486603","9220.01310551","7.00001","4294.06362706","5310.72059166","3196.89998778","77936.78055"
"08/22/2023 15:00:24","N","54848.73024607","58635.5390315","32176.16273975","9789.14060446","9982.59506222",".2","9176.34673357","9158.44728899","7.00001","4344.22668124","5287.31342552","3225.97898779","78072.26143"
"08/22/2023 15:15:16","N","55028.27210806","58488.16094398","31981.33626973","10471.92579708","10520.09528861",".2","8749.99587905","8750.10308349","7.00001","4356.14201191","5297.26080489","3240.79998779","78390.87468"
"08/22/2023 15:30:18","N","54906.2100805","58440.13967561","31931.95791089","10730.68914872","10803.08009487",".2","8873.2263844","8880.02014327","7.00001","4352.48859004","5287.68353195","3232.99998779","78652.0761"
"08/22/2023 15:45:20","N","55759.86352413","58742.71167898","32039.99958837","10665.66756555","10796.14854279",".2","8161.12634861","8161.1498624","7.00001","4389.18265408","5321.62940371","3238.1599878","78553.94462"
"08/22/2023 16:00:24","N","54803.48793371","58852.6537528","32287.12512016","11108.08038754","11291.37581319",".2","8124.2145453","8124.07228189","7.00001","4448.03940099","5533.3712244","3230.79998779","78466.07241"
"08/22/2023 16:15:17","N","55143.7946186","59212.39743375","32343.59653663","11588.29951629","11753.01707158",".2","7759.38521303","7860.40685333","7.00001","4450.91790451","5514.84179854","3224.79998779","78770.67824"
"08/22/2023 16:30:20","N","55394.53333806","59192.86095714","32324.0085802","11729.96537259","11781.05103185",".2","7610.69536224","7610.69536224","7.00001","4448.66265405","5535.96911859","3224.79998779","78931.14198"
"08/22/2023 16:45:18","N","56008.777426","59235.83515071","32286.54252624","11852.46251589","11911.86100506",".2","6829.81166306","7040.64053956","7.00001","4474.4622709","5573.27490973","3225.79998779","78917.744"
"08/22/2023 17:00:22","N","55530.82552557","59165.09540891","32215.04138946","12038.98515605","12087.90825891",".2","6384.96804662","6428.7146594","7.00001","4443.23629182","5466.89127755","3248.79998779","78480.84386"
"08/22/2023 17:15:18","N","55421.11248476","59263.98014068","32263.77664566","12196.07656398","12243.14127627",".2","6052.39820098","6052.40820074","7.00001","4533.10997633","5475.05182433","3253.89998778","78102.50411"
"08/22/2023 17:30:17","N","55666.74286039","59232.48242425","32261.3891735","12600.45474177","12608.76841861",".2","5521.84846802","5521.94846649","7.00001","4503.4569997","5473.27394044","3252.79998779","78186.87248"
"08/22/2023 17:45:17","N","56157.73639789","59284.91022396","32263.9626646","12895.48708719","12895.54195564",".2","4675.35728803","4675.35728803","7.00001","4505.73605968","5481.82260394","3250.79998779","77902.14708"
"08/22/2023 18:00:25","N","55291.32039605","59406.90545654","32297.99010372","13053.7462756","13056.02411884",".2","4470.0012868","4656.84839439","7.00001","4527.95852608","5568.68087625","3273.79998779","77642.17194"
"08/22/2023 18:15:17","N","54046.20949182","59115.97967672","32120.89531517","13381.4716283","13299.19370591",".2","4339.18518729","4339.5951869","7.00001","4552.94316409","5564.89354002","3274.89998778","76460.66502"
"08/22/2023 18:30:17","N","54955.52122331","59110.78599214","32143.233325","13492.15271125","13411.22706399",".2","3415.60472685","3415.59472686","7.00001","4508.10253001","5561.15052592","3270.89998778","76063.33434"
"08/22/2023 18:45:16","N","55743.30676354","59119.02042675","32147.35236454","13639.06916135","13554.56739276",".2","2367.77471781","2368.274714","7.00001","4751.42475169","5600.14914345","3278.79998779","76121.87311"
"08/22/2023 19:00:22","N","55134.07645662","59397.96222782","32147.81449604","13833.8263179","13751.33410036",".2","1593.74456417","1594.95456207","7.00001","4693.63057328","5726.28376748","3285.80198779","75506.97834"
"08/22/2023 19:15:17","N","54907.99958644","59339.47146415","32189.05568027","13910.36585474","13836.75298357",".2","1043.84736016","1044.94735863","7.00001","4723.31598669","5727.61124994","3288.90198778","74615.63403"
"08/22/2023 19:30:16","N","54494.73959305","59428.06849813","32223.83363056","13952.13336253","13995.02457165",".2","600.06091788","601.46091702","7.00001","4781.12653133","5723.18502662","3285.80298779","73771.5114"
"08/22/2023 19:45:18","N","54822.78067822","59393.69342136","31950.92856311","13679.88613766","13729.26145142",".2","241.97141621","243.66141554","7.00001","4777.46431357","5718.71325857","3283.89998778","73367.3483"
"08/22/2023 20:00:22","N","54293.10065598","59235.43502187","31246.39826107","13520.93222731","13557.86553448",".2","74.77312476","77.4232774","5.1915019","4944.57338136","5861.28912723","3270.79998779","72812.59448"
"08/22/2023 20:15:17","N","54581.8360569","59363.95643663","30952.93389129","13503.2450124","13546.16825449",".2","7.46486299","8.17986292",".24805114","4913.49017262","5869.35209107","3270.79998779","72893.77954"
"08/22/2023 20:30:16","N","54566.95995815","59155.05144977","31006.66144371","13443.99329036","13488.48508828",".2","2.51001","2.62500999",".01501","4585.87669079","5861.94585609","3274.79998779","72465.19927"
"08/22/2023 20:45:16","N","54629.1176592","58956.44897317","30844.23719596","13126.23454111","13158.90454787",".2",".42001",".43501",".01501","4506.3164559","5865.10034012","3273.79998779","72137.55113"
"08/22/2023 21:00:21","N","53923.39357647","59774.89516878","30677.12097549","13008.70054161","13025.55829107",".2",".42001",".43501",".01501","4292.71470955","5407.14501595","3213.89998779","71349.17081"
"08/22/2023 21:15:16","N","53450.76931983","58625.66491365","30063.24707221","12898.84274189","12906.750163",".2",".4",".41503",".01501","4230.09016995","5380.7574532","3178.89998779","70485.64771"
"08/22/2023 21:30:16","N","52598.68636561","58539.85638809","30292.8279581","12728.22537167","12730.5447696",".2",".4",".41503",".01501","4197.15679428","5382.21723556","3178.89998779","69629.44964"
"08/22/2023 21:45:16","N","51987.75017067","58169.14865016","29768.07723712","12579.01576735","12579.75509048",".2",".4",".41503",".01501","4156.18179626","5382.28170347","3173.89998779","69034.54215"
"08/22/2023 22:00:23","N","51238.35723571","58403.31040096","29689.92582569","12380.93082033","12383.52719007",".2",".4",".42251867",".02249867","4078.90936756","4850.04143238","3156.79998779","67921.63469"
"08/22/2023 22:15:16","N","49646.1298517","57666.80148172","29363.62882671","12625.94993807","12629.56709887",".2","1.04976589","1.06623654",".01645064","4031.55279457","4837.50378251","3145.79998779","66678.56465"
"08/22/2023 22:30:15","N","48306.0353836","57218.40339422","29136.54091892","12967.46667575","12971.00583744",".2",".62858427",".65427303",".01765103","3993.35297679","4830.7302047","3143.79998779","65618.17652"
"08/22/2023 22:45:11","N","47483.86852033","56518.74309444","28875.06347046","13032.33918425","13036.707118",".2",".4",".42650304",".01846531","3949.53953725","4825.01980745","3132.79998779","64862.01597"
"08/22/2023 23:00:24","N","45884.45179283","55414.57043266","28020.35346412","13334.01070087","13383.36754386",".2",".4",".42716794",".01913022","4022.17118602","5106.56148362","3172.39998779","63619.51203"
"08/22/2023 23:15:16","N","45497.0768178","54940.64409208","27696.03818511","13034.24333378","13039.7730064",".2",".4",".43073517",".02269744","3956.69737326","5101.14106178","3154.89998779","62618.96149"
"08/22/2023 23:30:17","N","45020.83921596","54860.3922944","27572.96322822","12644.01127282","12648.17436236",".2",".4",".42946753",".0214298","3917.53036419","5100.94634664","3157.39998779","61716.81795"
"08/22/2023 23:45:17","N","44689.5898479","54539.76104164","27400.61996078","12407.2660876","12411.21557671",".2",".4",".42980199",".02176427","3891.80225423","5103.53688597","3161.89998779","61104.3344"
