SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-IRR,SUM  HASL NON-IRR,SUM  LASL NON-IRR,SUM  BASE POINT WGR,SUM   HASL  WGR,SUM  LASL WGR,SUM  BASE POINT PVGR,SUM   HASL  PVGR,SUM  LASL PVGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
09/11/2024 00:00:13,N,34925.98376352,45156.41157341,23236.29023361,11793.98395286,11894.1043304,25.69999942,2.8235428,2.8335728,.00001,4047.35167026,6864.44383278,2103.0605278,50962.5911
09/11/2024 00:15:10,N,34080.79002014,44643.74057388,23016.98119735,11929.00873072,11930.90697939,25.00000057,.99002253,1.00918208,.00001,4039.583934,6876.29729619,2097.68289947,50133.85451
09/11/2024 00:30:10,N,33551.98298973,44474.88071322,22837.3745079,11864.61121773,11867.4496119,25.1,.97530032,.99002888,.00083085,4076.65950173,6864.46672105,2098.28705596,49641.32814
09/11/2024 00:45:10,N,33126.42697099,44656.49135327,22755.30152511,11754.2755513,11757.25596092,26.80000076,.93898276,.95792498,.00892221,4110.12031533,6852.67597764,2095.37390899,49126.61629
09/11/2024 01:00:14,N,32705.21731124,44741.29841947,22840.9166069,11666.09895247,11668.97390097,27.39999923,1.00156506,1.01949519,.00791012,4141.99406984,6855.78449678,2097.36215972,48603.17565
09/11/2024 01:15:10,N,32265.35717485,44759.89495611,22823.36697006,11532.40097275,11535.54530754,27.29999981,.98580774,.99583775,.01505782,4074.57677025,6854.67553496,2095.96911621,48062.56806
09/11/2024 01:30:10,N,31812.12701188,44910.49382948,22825.7998619,11433.49105856,11437.18599341,24.79999981,1.09509082,1.10650284,.01339371,4093.74416202,7074.93025398,2156.4828186,47501.83109
09/11/2024 01:45:10,N,31639.04564262,44916.17940497,22654.99842453,11284.39840476,11288.57196013,18.40000019,.91407807,.93876932,.01674266,4081.97423415,7098.70885968,2157.91655731,46981.63835
09/11/2024 02:00:12,N,31562.94839999,44988.70181131,22723.70191574,11071.00904303,11075.26463156,13.89999971,1.08639919,1.10542919,.03017692,4040.65082068,7113.34107375,2157.65193939,46564.27825
09/11/2024 02:15:09,N,31560.14526456,45065.75516057,22671.55843734,10947.5660685,10952.56879982,13.00000009,.99213643,1.01421047,.00001,4054.43332887,7111.09645342,2156.81758117,46539.09607
09/11/2024 02:30:09,N,31678.78595085,45060.95930504,22702.35804367,10761.78311662,10767.26137666,11.6,.96623802,.98650732,.0152493,4058.25826344,7106.63655114,2159.04022216,46386.6933
09/11/2024 02:45:09,N,31533.0327713,45063.5692296,22703.26646041,10637.41049845,10643.13436396,13.1999999,1.00710105,1.02527974,.0434806,4064.98913917,7112.54059624,2157.85956573,46090.74114
09/11/2024 03:00:11,N,31449.3731613,44989.74416947,22777.66242599,10387.00152787,10391.67405518,14.40000019,1.03461046,1.04464046,.00501,4058.44226929,7088.94204354,2160.8794403,45793.9704
09/11/2024 03:15:09,N,32059.27685803,45592.24476408,22733.61050033,9932.72655303,9937.52792937,12.00000009,.91870419,.93289297,.02970492,4029.33002651,7095.59332346,2160.82659149,45728.55897
09/11/2024 03:30:08,N,32117.65436493,45624.34778988,22742.06991958,9566.38791292,9572.01851481,12.29999981,1.88443963,1.88572624,.00126661,4032.06071915,7086.54632592,2164.11013793,45582.93887
09/11/2024 03:45:10,N,32517.31786153,45603.21648216,22732.07567977,9000.17176128,9003.15329814,12.6,1.37944256,1.38447256,.00501,4021.1075732,7077.49717259,2164.0885086,45380.95259
09/11/2024 04:00:12,N,32479.95014055,45800.59155249,22870.82307052,8654.84485618,8658.00944065,9.70000038,1.20049602,1.21763013,.03336791,3991.68829775,6948.38864946,2104.52090835,45142.75669
09/11/2024 04:15:08,N,33120.99921243,45798.5556674,22846.30014419,8324.37181627,8328.10913622,5.20000014,1.10440591,1.1161915,.01001,3995.59587175,6945.62004899,2103.07550811,45258.49902
09/11/2024 04:30:10,N,33286.72979796,46290.5764153,23088.98690414,8056.75359211,8059.35156498,2.89999995,1.03327889,1.05833574,.01603684,3992.24816331,6949.28560829,2103.43760681,45136.12655
09/11/2024 04:45:08,N,33643.08974639,46280.98715424,23089.87696456,7910.17572914,7913.23530708,6.08299998,1.03219633,1.04892189,.01670556,4002.19533714,6861.23453426,2107.29735183,45398.14242
09/11/2024 05:00:11,N,33987.33019734,45840.53827261,22961.68879318,7760.06178037,7763.22715513,11.89999971,1.06168737,1.07799154,.01628416,3993.90443248,7419.57109355,2097.66910552,45493.4996
09/11/2024 05:15:10,N,34313.62507289,46217.34104776,22999.44242477,7751.90743755,7754.98200725,14.29999981,1.01789391,1.05815352,.01717337,4028.07598544,7409.19889545,2100.49243164,45975.7054
09/11/2024 05:30:08,N,34675.44891278,46401.59328103,23088.86002731,7647.71005652,7650.45934809,16.602,1.0398062,1.06057186,.02074566,4033.57988853,7421.46940803,2098.86730575,46128.95473
09/11/2024 05:45:08,N,35771.00753145,46740.13119482,23283.39049911,7489.11214658,7492.47606107,17.79999981,.9546862,1.00497958,.02486704,4033.06977135,7432.44631814,2103.79943084,46918.59267
09/11/2024 06:00:10,N,35804.2022152,46954.117913,23340.77454757,7380.00108621,7382.85774514,17.74300038,.98097363,1.00207565,.01936946,4488.28475988,7548.53279638,2099.59173583,47311.44744
09/11/2024 06:15:08,N,37067.95205357,46633.85760378,23388.46911239,7243.75653386,7246.90326238,18.49999962,1.01356058,1.03183434,.01825376,4410.69374883,7506.80695867,2101.15764999,48359.98894
