SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
08/05/2024 00:00:14,N,2303.9595406,3331.98239846,1217.33704613,9258.03275373,9432.61975839,.1,104.16687861,1577.89249229,0,11647.29876
08/05/2024 00:15:10,N,2154.32572484,3356.20795174,1217.54470299,9131.18441969,9293.13508421,.1,29.49704791,1583.61690235,0,11358.61614
08/05/2024 00:30:10,N,2121.75405573,3357.42935868,1218.3744149,8827.30093014,8991.08833706,.1,51.77496606,1583.6121807,0,10948.05764
08/05/2024 00:45:13,N,2117.58177113,3357.05901547,1218.08048485,8434.56829108,8619.73029173,.1,59.91308231,1583.24980831,0,10591.80522
08/05/2024 01:00:19,N,2166.89642944,3947.41253967,1218.06896446,8079.09256762,8385.04721856,.1,40.24016699,967.31409835,0,10275.05043
08/05/2024 01:15:12,N,2040.76578786,3943.81543656,1218.31420372,8064.65221343,8352.46793876,.17799999,.07724941,971.02969121,0,10147.80018
08/05/2024 01:30:12,N,2033.1426613,3944.7280664,1218.22690819,7689.79458612,8075.12665933,.1,.08383146,972.48219823,0,9707.89005
08/05/2024 01:45:10,N,2220.51894071,3943.21186514,1218.21500633,7215.52594358,7678.63291365,.1,61.81475118,972.51532411,0,9380.07367
08/05/2024 02:00:16,N,2048.7552731,4086.40815182,1283.13120506,7094.91650265,7478.32681053,.1,.09174706,891.35431218,0,9062.39083
08/05/2024 02:15:10,N,2134.38099947,4212.63891788,1405.92447899,6790.48846644,7251.69725007,.1,10.73102171,892.58221745,0,8897.44334
08/05/2024 02:30:10,N,2191.19192746,4216.72258659,1407.09614037,6530.46952085,6851.73716316,.1,.02075541,902.66354584,0,8627.19026
08/05/2024 02:45:10,N,2205.85600623,4216.43096824,1407.08079002,6230.00423157,6486.0555526,.1,2.96798774,918.05148887,0,8310.58055
08/05/2024 03:00:14,N,2231.40364322,4067.40845175,1406.90760277,5959.70386131,6245.92072447,.1,9.82398534,1066.85851144,0,8261.65636
08/05/2024 03:15:10,N,2232.35754826,4059.11501594,1408.08484886,5842.7852374,6043.57158241,.1,12.47537302,1062.69599342,0,8055.50679
08/05/2024 03:30:10,N,2250.77139389,4055.71434136,1407.91080711,5856.20534258,6040.22754888,.1,6.46426757,1061.06799793,0,7978.42882
08/05/2024 03:45:12,N,2247.03388577,4057.23724051,1407.15000389,5769.50157625,5772.63038332,.1,.10847154,1060.33168411,0,7967.52976
08/05/2024 04:00:17,N,2338.5653907,4263.59609242,1407.97095726,5290.56979136,5453.6806373,.1,29.76447725,856.5374813,0,7645.06884
08/05/2024 04:15:12,N,2295.77665627,4251.66867252,1408.42109154,5021.68941178,5103.01869168,.1,10.11752538,854.61200428,0,7271.8226
08/05/2024 04:30:14,N,2366.24922877,4265.55196126,1408.22147606,4644.97309846,4789.83970386,.1,2.68097472,857.5881195,0,7058.04689
08/05/2024 04:45:09,N,2322.36544626,4264.38704176,1408.43360375,4479.49047024,4481.41785462,.1,9.47748867,859.65538597,0,6779.78605
08/05/2024 05:00:14,N,2318.2470901,3662.35545559,1408.69465111,4063.14923767,4194.41825418,.1,94.75262339,1453.77858734,0,6502.13704
08/05/2024 05:15:11,N,2109.90709376,3452.62734337,1227.23757408,4163.32008574,4165.32810233,.1,.07430044,1412.31395006,0,6258.1623
08/05/2024 05:30:10,N,2110.26580333,3443.58472867,1222.13747643,4094.16672667,4096.55428847,.1,2.34429718,1429.58576059,0,6122.98021
08/05/2024 05:45:09,N,2094.03638601,3451.23482795,1222.47510765,4079.39736254,4082.18372042,.1,5.1496772,1425.55530738,0,6155.76407
08/05/2024 06:00:15,N,2111.54126501,3602.33968015,1223.65793846,3886.67813107,3888.88086983,.1,5.92610867,1328.44391059,0,6007.78477
08/05/2024 06:15:11,N,2117.29054045,3547.97535105,1221.83075951,3598.93646933,3675.83369165,.20699999,84.18237846,1300.97416591,0,5909.61543
08/05/2024 06:30:09,N,2104.74687099,3564.9678392,1220.92560814,3577.73089726,3579.28770382,.1,5.94359799,1310.14277839,0,5674.29819
08/05/2024 06:45:10,N,2143.90363001,3555.39773102,1220.86588524,3399.98675092,3404.20293745,.1,104.13206402,1326.89208173,0,5579.0766
08/05/2024 07:00:16,N,2147.22519369,3711.60067935,1228.30989693,3266.00870926,3353.19667573,.17999999,203.85294735,1289.62100076,0,5463.6603
08/05/2024 07:15:10,N,2218.75910994,3714.81948545,1271.26513439,3324.87079066,3325.88490742,.17999999,69.23711276,1281.58219623,0,5595.68306
08/05/2024 07:30:10,N,2481.83993082,4195.36764125,1274.17221687,3283.92957595,3285.03724675,.1,19.67485049,1295.83808517,0,5840.67311
08/05/2024 07:45:12,N,3200.31120225,4975.50545474,1153.50769661,3341.33028814,3359.71607694,.90652137,35.60072743,1313.78980779,0,6535.87319
08/05/2024 08:00:17,N,4227.1682983,6126.21959119,1073.41116951,3212.66815201,3213.79133336,.36999998,57.26542206,953.65329647,0,7455.64122
08/05/2024 08:15:11,N,5471.41563498,7185.48709665,1032.63393257,2905.34170331,2906.52357478,.64914997,86.05648014,944.13819408,0,8440.92226
08/05/2024 08:30:11,N,6760.18880128,8675.84651231,990.5400605,2489.63235768,2490.6501373,.2457839,121.95111751,979.73369503,0,9332.86032
08/05/2024 08:45:09,N,7955.77544617,9799.27302288,989.28545235,2046.97143329,2047.13143329,.26578389,155.80427839,934.19059276,0,10124.54575
08/05/2024 09:00:14,N,8607.35944008,10088.62436127,988.55339668,1839.17182032,1839.37531301,.1657839,159.9666283,1167.57760429,0,10549.82534
08/05/2024 09:15:14,N,8791.67901729,10414.64350628,988.42955635,1807.77462401,1807.77462401,.3057839,160.91094573,1132.59297752,0,10739.24891
08/05/2024 09:30:11,N,9270.27866696,10823.99832391,980.95812462,1879.25350128,1879.25905646,.1657839,157.32234258,1163.95090675,0,11284.87518
08/05/2024 09:45:11,N,9391.73894834,11042.14261865,986.91007088,1902.40755556,1902.41783857,.2657839,227.58877831,1220.12135696,0,11516.10517
08/05/2024 10:00:20,N,9821.55306434,11285.0435897,986.0224366,1944.64401355,1944.65237538,.1657839,247.98193536,1019.49470472,0,11970.63306
08/05/2024 10:15:10,N,9900.54514931,11347.59768115,979.21316002,1879.65345241,1879.65345241,.1,265.87247239,979.44605159,0,11989.43779
08/05/2024 10:30:10,N,10050.60583448,11498.83207237,979.09031151,1933.06450286,1933.06450286,.19999999,242.07949333,971.63053655,0,12216.87778
08/05/2024 10:45:09,N,9755.84600901,11493.3222469,984.66698311,1934.28265448,1936.07315392,.1,238.19323579,978.54053974,0,11898.22327
08/05/2024 11:00:23,N,9679.16099762,11129.49173521,978.63634728,2017.45597514,2018.6556414,.16919269,253.98415328,1244.36108803,0,11860.47654
08/05/2024 11:15:15,N,9838.43385576,11186.72201227,978.47800682,1911.91793468,1913.1535657,.59999997,225.46626551,1099.27788233,0,11887.75288
08/05/2024 11:30:10,N,9910.47721051,11230.36381673,977.22156761,1782.20046529,1783.45840359,.19999999,225.19035002,1116.20111441,0,11835.89589
08/05/2024 11:45:11,N,9857.9011838,11177.58679934,976.62433861,1663.83819551,1665.1783616,.2,225.13029732,1096.81659603,0,11652.03123
08/05/2024 12:00:16,N,9651.37510632,11171.97653292,1036.76528404,1513.07284229,1513.95065729,.29999998,214.15509397,956.16278266,0,11222.65372
08/05/2024 12:15:11,N,9535.77821254,10717.07316827,1036.49875877,1411.53931089,1412.80645602,1.46592958,323.65650371,1042.0582118,110,11199.94935
08/05/2024 12:30:10,N,9714.4765371,10763.33161818,1036.6249337,1273.72962245,1274.68114669,.43104526,334.44443114,1040.72788119,112.79710078,11267.10414
08/05/2024 12:45:11,N,9557.23684573,10762.67482018,1036.64692162,1173.36250159,1174.476551,.48599999,326.42684853,1055.48001766,110,11006.61391
08/05/2024 13:00:17,N,9908.86040091,11006.82136606,1116.10424278,1063.30056467,1064.68602173,.1,322.92196912,1101.5201106,110,11187.40979
08/05/2024 13:15:12,N,9437.94105231,10522.05029511,1116.71944664,991.80490783,993.05031517,.1,323.0813388,1119.61279773,110,10715.50904
08/05/2024 13:30:13,N,9798.08604359,10544.52688872,1115.82317589,1026.45205532,1027.54597305,.56987371,325.9132159,1086.87003135,110,11086.85009
08/05/2024 13:45:11,N,9834.49453949,10909.68198954,1117.96105431,969.75794505,970.62238931,.12,338.44660971,1085.80501049,110,11066.19072
08/05/2024 14:00:16,N,9768.80146741,10987.69998239,1197.83321617,995.56235945,996.55612815,.1,339.33344071,1111.24199807,110,10964.00411
08/05/2024 14:15:11,N,9735.64751242,11036.86521434,1198.21052025,940.06143837,941.78470499,1.41198821,349.34720074,1183.29350814,110.123,10855.18189
08/05/2024 14:30:12,N,9993.47290276,11024.82007479,1197.97573326,914.54181553,915.82879805,.1,351.53772677,1175.41550254,110,11075.86246
08/05/2024 14:45:10,N,9637.32735394,10663.6645963,1198.87513207,917.60454143,918.2395414,.49999997,350.5680665,1178.82169389,110,10848.71196
08/05/2024 15:00:18,N,10072.79103206,11068.7613375,1200.68929527,920.67972298,921.22826347,1.12999997,352.81618964,1145.5448141,110,11199.03812
08/05/2024 15:15:11,N,9686.87145756,10663.83814286,1197.61950157,903.00783905,903.00783905,.19999999,345.84203385,1123.77650356,110,10880.31438
08/05/2024 15:30:15,N,9889.84927391,11195.6592524,1198.54363487,908.79764376,908.90102475,2.10461032,348.03531322,1134.51422023,110,11082.67566
08/05/2024 15:45:11,N,9616.49241852,10844.46796917,1281.17351769,898.8055984,898.8107659,.1,348.08259423,1135.42560863,110,10805.32906
08/05/2024 16:00:19,N,9511.36709665,10659.73222517,1279.96938561,947.0295655,947.03234894,.13139838,370.85605425,1133.33870863,110,10735.19827
08/05/2024 16:15:14,N,9677.04811859,10865.29005861,1280.1440377,927.86539234,927.86539234,.34037596,345.22596795,1136.45911002,110,10949.38394
08/05/2024 16:30:15,N,10126.1047511,11327.46464442,1282.23212669,938.75918566,938.76916857,1.39234528,230.50058275,1033.774513,110,11232.34343
08/05/2024 16:45:11,N,9804.88594961,10997.84975671,1281.12908409,931.69197171,931.69197171,.34399999,129.78479548,915.97560093,110.118,10836.86184
08/05/2024 17:00:17,N,9678.10632359,10898.5197389,1280.13115929,929.37368597,928.6928399,.300286,324.49819092,1140.53171896,110,10876.21674
08/05/2024 17:15:12,N,9811.33126866,11033.37514233,1279.55691002,980.4563762,980.46125116,.23199999,318.19039216,1176.90293908,110,11045.47456
08/05/2024 17:30:11,N,9715.90816163,10938.67390369,1279.95424889,982.7459048,982.7459048,.1,313.18959498,1136.05100321,110,10945.87116
08/05/2024 17:45:11,N,9870.69129275,11095.61113333,1280.43097923,1063.25073172,1063.25073172,.11688777,310.11793018,1137.05818748,110,11215.00952
08/05/2024 18:00:16,N,9700.36424087,10857.78543328,1279.0332589,1238.76745073,1238.76994308,.1,309.70054043,1107.49323987,110,11227.73578
08/05/2024 18:15:12,N,8996.78025793,10108.27006888,1280.27642296,1346.41378131,1346.38165191,.30000004,362.23550229,1106.77152299,110,10715.44101
08/05/2024 18:30:11,N,8516.33946756,9631.05560302,1281.20379112,1402.0813172,1402.0813172,.1,415.79287347,1106.78493452,110,10279.48465
08/05/2024 18:45:11,N,8280.0699408,9397.07038426,1281.22814415,1529.3583158,1529.3583158,.1,386.78836265,1105.06162095,110,10134.9605
