"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"07/04/2023 00:00:24","N","269.4","0"
"07/04/2023 00:15:18","N","263","0"
"07/04/2023 00:30:17","N","256.8","0"
"07/04/2023 00:45:16","N","251.1","0"
"07/04/2023 01:00:21","N","244.7","0"
"07/04/2023 01:15:16","N","239.4","0"
"07/04/2023 01:30:15","N","235.1","0"
"07/04/2023 01:45:15","N","228.1","0"
"07/04/2023 02:00:20","N","224.8","0"
"07/04/2023 02:15:21","N","219.6","0"
"07/04/2023 02:30:16","N","219.7","0"
"07/04/2023 02:45:18","N","215.3","0"
"07/04/2023 03:00:22","N","212.5","0"
"07/04/2023 03:15:16","N","212","0"
"07/04/2023 03:30:16","N","208.2","0"
"07/04/2023 03:45:16","N","207.5","0"
"07/04/2023 04:00:24","N","204.6","0"
"07/04/2023 04:15:19","N","204.7","0"
"07/04/2023 04:30:20","N","202.6","0"
"07/04/2023 04:45:17","N","201.6","0"
"07/04/2023 05:00:21","N","202.7","0"
"07/04/2023 05:15:15","N","202.8","0"
"07/04/2023 05:30:16","N","201.4","0"
"07/04/2023 05:45:16","N","201.8","0"
"07/04/2023 06:00:20","N","203.3","0"
"07/04/2023 06:15:17","N","202.1","0"
"07/04/2023 06:30:16","N","198.3","0"
"07/04/2023 06:45:16","N","201.9","0"
"07/04/2023 07:00:21","N","200.3","0"
"07/04/2023 07:15:16","N","205.4","0"
"07/04/2023 07:30:16","N","205.6","0"
"07/04/2023 07:45:16","N","209.7","0"
"07/04/2023 08:00:19","N","216.9","0"
"07/04/2023 08:15:15","N","227.2","0"
"07/04/2023 08:30:15","N","230.6","0"
"07/04/2023 08:45:14","N","239.3","0"
"07/04/2023 09:00:18","N","246.5","0"
"07/04/2023 09:15:15","N","253.6","0"
"07/04/2023 09:30:15","N","263.3","0"
"07/04/2023 09:45:15","N","273","0"
"07/04/2023 10:00:19","N","279.5","0"
"07/04/2023 10:15:15","N","286","0"
"07/04/2023 10:30:15","N","294.7","0"
"07/04/2023 10:45:15","N","305.6","0"
"07/04/2023 11:00:19","N","315.4","0"
"07/04/2023 11:15:15","N","326.8","0"
"07/04/2023 11:30:16","N","333.2","0"
"07/04/2023 11:45:16","N","343.6","0"
"07/04/2023 12:00:20","N","350.1","0"
"07/04/2023 12:15:16","N","358.2","0"
"07/04/2023 12:30:16","N","365.3","0"
"07/04/2023 12:45:16","N","372.3","0"
"07/04/2023 13:00:21","N","377.6","0"
"07/04/2023 13:15:16","N","383.4","0"
"07/04/2023 13:30:16","N","390.4","0"
"07/04/2023 13:45:16","N","395.7","0"
"07/04/2023 14:00:20","N","397.6","0"
"07/04/2023 14:15:15","N","398.5","0"
"07/04/2023 14:30:16","N","401","0"
"07/04/2023 14:45:16","N","401","0"
"07/04/2023 15:00:20","N","396.8","0"
"07/04/2023 15:15:16","N","398.9","0"
"07/04/2023 15:30:16","N","399.7","0"
"07/04/2023 15:45:16","N","400.4","0"
"07/04/2023 16:00:20","N","401.1","0"
"07/04/2023 16:15:16","N","403.9","0"
"07/04/2023 16:30:17","N","408.4","0"
"07/04/2023 16:45:16","N","408.1","0"
"07/04/2023 17:00:22","N","407.8","0"
"07/04/2023 17:15:18","N","406.6","0"
"07/04/2023 17:30:18","N","406.6","0"
"07/04/2023 17:45:17","N","407.9","0"
"07/04/2023 18:00:24","N","402.4","0"
"07/04/2023 18:15:18","N","399.8","0"
"07/04/2023 18:30:19","N","397.5","0"
"07/04/2023 18:45:19","N","393.9","0"
"07/04/2023 19:00:24","N","389.9","0"
"07/04/2023 19:15:19","N","384.5","0"
"07/04/2023 19:30:17","N","377.9","0"
"07/04/2023 19:45:18","N","373.7","0"
"07/04/2023 20:00:22","N","368","0"
"07/04/2023 20:15:18","N","362.2","0"
"07/04/2023 20:30:17","N","359.2","0"
"07/04/2023 20:45:18","N","355.8","0"
"07/04/2023 21:00:21","N","352.7","0"
"07/04/2023 21:15:16","N","347.7","0"
"07/04/2023 21:30:16","N","344.7","0"
"07/04/2023 21:45:16","N","337.9","0"
"07/04/2023 22:00:21","N","332.2","0"
"07/04/2023 22:15:16","N","327.2","0"
"07/04/2023 22:30:17","N","322.8","0"
"07/04/2023 22:45:16","N","318.3","0"
"07/04/2023 23:00:23","N","313.4","0"
"07/04/2023 23:15:16","N","309.3","0"
"07/04/2023 23:30:16","N","304.1","0"
"07/04/2023 23:45:16","N","297.6","0"
