"SCED Time Stamp","Repeated Hour Flag","SUM LSL OUTPUT SCHEDULE","SUM HSL OUTPUT SCHEDULE","SUM OUTPUTSCHEDULE"
"09/07/2023 00:00:29","N","7","444.04903316","11.91203022"
"09/07/2023 00:15:17","N","7","447.41317329","16.17617034"
"09/07/2023 00:30:12","N","7","449.60955486","18.07255172"
"09/07/2023 00:45:11","N","7","452.00503635","19.16803359"
"09/07/2023 01:00:18","N","7","447.27995929","22.72995643"
"09/07/2023 01:15:12","N","7","461.83402395","21.78402023"
"09/07/2023 01:30:11","N","7","461.50162267","22.35161857"
"09/07/2023 01:45:11","N","7","462.29696321","23.04695968"
"09/07/2023 02:00:19","N","7","463.78180742","23.23180389"
"09/07/2023 02:15:12","N","7","463.87803506","23.32803153"
"09/07/2023 02:30:12","N","7","463.56755304","23.01754951"
"09/07/2023 02:45:11","N","7","459.82394456","19.27394104"
"09/07/2023 03:00:18","N","7","459.23236417","17.88236045"
"09/07/2023 03:15:12","N","7","460.38925123","19.03924751"
"09/07/2023 03:30:12","N","7","455.19036436","13.84036064"
"09/07/2023 03:45:13","N","7","455.43318128","14.08317756"
"09/07/2023 04:00:19","N","7","455.84290075","14.49289703"
"09/07/2023 04:15:12","N","7","454.55389547","13.30389118"
"09/07/2023 04:30:11","N","7","450.97160387","8.74918842"
"09/07/2023 04:45:12","N","7","440.55000352","0"
"09/07/2023 05:00:17","N","7","433.05000352",".1"
"09/07/2023 05:15:12","N","7","433.05000352",".1"
"09/07/2023 05:30:12","N","7","433.05000352",".1"
"09/07/2023 05:45:11","N","7","433.05000352",".1"
"09/07/2023 06:00:18","N","7","431.35000371","0"
"09/07/2023 06:15:12","N","7","431.25000333","0"
"09/07/2023 06:30:12","N","7","431.35000371","0"
"09/07/2023 06:45:13","N","7","431.35000371","0"
"09/07/2023 07:00:17","N","7","567.85000276","1.8"
"09/07/2023 07:15:12","N","7","567.85000276","1.8"
"09/07/2023 07:30:12","N","7","567.85000276","1.8"
"09/07/2023 07:45:12","N","7","566.41040286","1.97688999"
