"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-WGR","SUM  HASL NON-WGR","SUM  LASL NON-WGR","SUM  BASE POINT WGR","SUM  HASL  WGR","SUM  LASL WGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"07/09/2021 00:00:16","N","607.03021775","1754.60676907","594.09589623","9192.07905492","9193.97626791","0","0","0","0","9793.54416"
"07/09/2021 00:15:12","N","470.0742117","1261.45522021","459.07988976","9146.43545532","9146.85091137","0","0","0","0","9605.9371"
"07/09/2021 00:30:11","N","477.76683103","1269.14783953","467.00001","9122.50327241","9123.08310365","0","0","0","0","9575.30902"
"07/09/2021 00:45:12","N","476.9793316","1268.36034011","467.00001","9025.23862743","9027.05368185","0","0","0","0","9497.93691"
"07/09/2021 01:00:19","N","474.84433137","1278.43908643","467.00001","8934.23311442","8936.21537178","0","0","0","0","9401.09673"
"07/09/2021 01:15:11","N","476.58433114","1272.39532613","467.00001","8834.635109","8836.81006914","0","0","0","0","9303.94465"
"07/09/2021 01:30:11","N","478.37683164","1274.18782662","467.00001","8712.48987197","8714.21801185","0","0","0","0","9181.05367"
"07/09/2021 01:45:08","N","478.4793316","1274.29032658","467.00001","8658.73511683","8660.20324432","0","0","0","0","9126.08812"
"07/09/2021 02:00:11","N","477.74683152","1277.63783168","467.00001","8503.29024654","8504.95046931","0","0","0","0","8972.17274"
"07/09/2021 02:15:07","N","478.10683118","1277.99783133","467.00001","8624.26556324","8625.27931857","0","0","0","0","9084.72953"
"07/09/2021 02:30:10","N","476.8118311","1276.70283126","467.00001","8594.18647587","8595.58445572","0","0","0","0","9059.63051"
"07/09/2021 02:45:08","N","476.08808147","1275.97908162","467.00001","8325.42112922","8325.80072677","0","0","0","0","8781.57923"
"07/09/2021 03:00:12","N","476.08558141","1277.05658911","467.00001","8125.95346879","8126.50938045","0","0","0","0","8588.9275"
"07/09/2021 03:15:08","N","477.99683152","1276.94783496","467.00001","7947.40512359","7948.84262096","0","0","0","0","8410.2864"
"07/09/2021 03:30:08","N","477.09433137","1276.0453348","467.00001","7752.13931757","7753.86321741","0","0","0","0","8201.19735"
"07/09/2021 03:45:10","N","477.33933126","1276.29033469","467.00001","7621.51689657","7621.61296221","0","0","0","0","8093.21933"
"07/09/2021 04:00:11","N","476.58433114","1277.5953307","467.00001","7480.62711228","7482.57591523","0","0","0","0","7939.11956"
"07/09/2021 04:15:09","N","478.5418316","1275.77284001","467.00001","7178.64761379","7180.07621744","0","0","0","0","7637.65129"
"07/09/2021 04:30:09","N","477.31683122","1274.54783963","467.00001","6881.76766929","6883.48016199","0","0","0","0","7329.90285"
"07/09/2021 04:45:08","N","477.60933171","1274.84034013","467.00001","6530.82619471","6532.35734863","0","0","0","0","6986.88288"
"07/09/2021 05:00:13","N","477.25433122","1259.95533036","467.00001","6271.49499184","6296.70199758","0","0","0","0","6763.7661"
"07/09/2021 05:15:08","N","477.32683145","1264.34783028","467.00001","6162.13378328","6172.1862294","0","0","0","0","6639.12159"
"07/09/2021 05:30:08","N","477.22683107","1264.2478299","467.00001","5890.6923565","5892.50832835",".03667197","0","0","0","6356.65738"
"07/09/2021 05:45:08","N","478.52183114","1265.54282998","467.00001","5654.45509661","5656.26710118","0","0","0","0","6123.95835"
"07/09/2021 06:00:11","N","477.51183155","1249.70283189","467.00001","5323.42115302","5325.09881933","0","0","9.89999961","0","5773.53861"
"07/09/2021 06:15:08","N","478.00183148","1251.04282266","467.00001","4922.75261744","4923.277181","0","0","9.89999961","0","5377.13649"
"07/09/2021 06:30:12","N","477.82433122","1250.88729788","467.00001","4629.39802382","4631.18012354","0","0","8.54800033","0","5093.21754"
"07/09/2021 06:45:10","N","480.50556398","1254.29501324","467.00001","4527.73738923","4529.08706609","0","0","9.89999961","0","4992.97876"
"07/09/2021 07:00:14","N","504.54106274","1303.37666526","467.00001","4283.29907662","4284.88096828","0","","","","4769.07662"
"07/09/2021 07:15:10","N","684.86023723","1487.32508765","473.10001002","4114.912264","4116.4093541","0","","","","4781.44814"
"07/09/2021 07:30:12","N","1154.93295199","1962.34777623","473.10001002","3743.05589285","3744.66246619","0","","","","4882.73481"
"07/09/2021 07:45:12","N","1817.74886978","2617.7350831","473.10001002","3240.33997254","3241.22892256","0","","","","5052.07388"
"07/09/2021 08:00:17","N","2612.32785498","3403.88228159","497.08623133","2755.44916538","2756.34789539","0","","","","5367.90591"
"07/09/2021 08:15:12","N","3307.93276595","4091.06672065","509.20856104","2375.28461482","2376.2195288","0","","","","5674.58041"
"07/09/2021 08:30:10","N","4100.75302033","4895.85987788","515.84253321","2155.62893661","2156.22168206",".00499999","","","","6252.78648"
"07/09/2021 08:45:12","N","4593.70273393","5391.50393097","572.73038111","2136.22504518","2137.14187876","0","","","","6707.16912"
"07/09/2021 09:00:16","N","5146.13401746","6157.75350689","601.55829249","2162.24386565","2163.18035057",".04360103","","","","7199.81437"
"07/09/2021 09:15:10","N","5280.18093942","6359.52646779","602.87195215","2132.30246941","2133.11134027",".04360103","","","","7638.53089"
"07/09/2021 09:30:12","N","5333.07354223","6533.65991436","612.31772242","2029.03120619","2029.80148956",".06504626","","","","7310.616"
"07/09/2021 09:45:11","N","5485.40232955","6695.74039447","601.65378199","2015.11146206","2015.98848471",".04476682","","","","7488.28902"
"07/09/2021 10:00:18","N","5551.12883304","6700.76473998","601.73212061","1900.66224625","1901.46224626",".04476682","","","","7458.41441"
"07/09/2021 10:15:10","N","5586.76591586","6801.9864323","656.30777369","1820.90022705","1821.60703839",".04476682","","","","7400.24103"
"07/09/2021 10:30:10","N","5643.28921699","6854.77276157","656.20383082","1823.5771263","1824.34022599",".64905333","6.49999952","100","0","7465.04364"
"07/09/2021 10:45:11","N","5615.83855389","6834.89922069","655.48224268","1874.90680456","1875.80680456",".11905336","","","","7491.93136"
"07/09/2021 11:00:16","N","5614.41188144","6865.02467941","660.52161036","1898.23247314","1899.02507855",".04905337","0","9.81200027","0","7498.77626"
"07/09/2021 11:15:10","N","5669.3051815","6977.0915836","709.3791543","1826.50926922","1827.36006416",".64267531","7.0999999","108.71200084","0","7459.66802"
"07/09/2021 11:30:10","N","5916.84586715","7238.55994927","768.94336329","1852.41436314","1852.86359921",".06999999","7.0999999","109.81200027","0","7724.97245"
"07/09/2021 11:45:11","N","6110.41248559","7292.1687101","767.74509058","1852.00683109","1852.80390687","0","0","8.71200084","0","8016.57317"
"07/09/2021 12:00:15","N","6095.12634753","7141.71599554","768.41031275","1910.65999927","1911.81414441","0","","","","7931.93964"
"07/09/2021 12:15:11","N","6048.32734918","7122.39196896","768.39236841","2097.71619274","2098.12189628",".06999999","","","","8096.94999"
"07/09/2021 12:30:10","N","6133.48293303","7210.40317272","767.85986719","2339.81690884","2340.58264867",".14899998","","","","8476.21304"
