SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
09/13/2024 00:00:11,N,224.3,0
09/13/2024 00:15:10,N,218.8,0
09/13/2024 00:30:11,N,212.7,0
09/13/2024 00:45:12,N,209.1,0
09/13/2024 01:00:13,N,203.9,0
09/13/2024 01:15:10,N,200.6,0
09/13/2024 01:30:10,N,197,0
09/13/2024 01:45:11,N,193.8,0
09/13/2024 02:00:12,N,191.2,0
09/13/2024 02:15:08,N,188.2,0
09/13/2024 02:30:10,N,187.9,0
09/13/2024 02:45:09,N,185.7,0
09/13/2024 03:00:11,N,183.8,0
09/13/2024 03:15:09,N,183.2,0
09/13/2024 03:30:09,N,181.6,0
09/13/2024 03:45:09,N,181,0
09/13/2024 04:00:12,N,181,0
09/13/2024 04:15:09,N,179.8,0
09/13/2024 04:30:11,N,179.1,0
09/13/2024 04:45:08,N,181.7,0
09/13/2024 05:00:10,N,184,0
09/13/2024 05:15:08,N,185,0
09/13/2024 05:30:08,N,187.7,0
09/13/2024 05:45:10,N,191.2,0
09/13/2024 06:00:09,N,193.6,0
09/13/2024 06:15:08,N,196.9,0
09/13/2024 06:30:09,N,199.9,0
09/13/2024 06:45:09,N,202.7,0
09/13/2024 07:00:11,N,206.1,0
09/13/2024 07:15:08,N,204.3,0
09/13/2024 07:30:09,N,205.9,0
09/13/2024 07:45:08,N,206,0
09/13/2024 08:00:11,N,210,0
09/13/2024 08:15:08,N,213.2,0
09/13/2024 08:30:08,N,218,0
09/13/2024 08:45:09,N,219.4,0
09/13/2024 09:00:11,N,225,0
09/13/2024 09:15:10,N,231.4,0
09/13/2024 09:30:08,N,234.7,0
09/13/2024 09:45:08,N,239.4,0
09/13/2024 10:00:11,N,244.2,0
09/13/2024 10:15:08,N,251.7,0
09/13/2024 10:30:08,N,260.8,0
09/13/2024 10:45:09,N,267.3,0
09/13/2024 11:00:11,N,272.1,0
09/13/2024 11:15:09,N,278.7,0
09/13/2024 11:30:09,N,285.6,0
09/13/2024 11:45:09,N,293,0
09/13/2024 12:00:12,N,301.1,0
09/13/2024 12:15:09,N,309.2,0
09/13/2024 12:30:10,N,318.3,0
09/13/2024 12:45:09,N,322.6,0
09/13/2024 13:00:11,N,328.5,0
09/13/2024 13:15:10,N,333.9,0
09/13/2024 13:30:09,N,340.7,0
09/13/2024 13:45:10,N,352,0
09/13/2024 14:00:12,N,354.5,0
09/13/2024 14:15:09,N,360.4,0
09/13/2024 14:30:09,N,364.3,0
09/13/2024 14:45:10,N,369.2,0
09/13/2024 15:00:12,N,370.5,0
09/13/2024 15:15:09,N,377,0
09/13/2024 15:30:10,N,383.1,0
09/13/2024 15:45:09,N,386.3,0
09/13/2024 16:00:12,N,387.2,0
09/13/2024 16:15:09,N,391,0
09/13/2024 16:30:09,N,390,0
09/13/2024 16:45:08,N,393.1,0
09/13/2024 17:00:12,N,392.7,0
09/13/2024 17:15:10,N,390.9,0
09/13/2024 17:30:09,N,391.4,0
09/13/2024 17:45:08,N,390.6,0
09/13/2024 18:00:11,N,378.4,0
09/13/2024 18:15:10,N,380,0
09/13/2024 18:30:08,N,376.4,0
09/13/2024 18:45:10,N,372.8,0
09/13/2024 19:00:11,N,367.5,0
09/13/2024 19:15:08,N,359.7,0
09/13/2024 19:30:08,N,355.6,0
09/13/2024 19:45:09,N,348.7,0
09/13/2024 20:00:10,N,346.3,0
09/13/2024 20:15:09,N,337.8,0
09/13/2024 20:30:09,N,332.5,0
09/13/2024 20:45:09,N,326.9,0
09/13/2024 21:00:12,N,318.9,0
09/13/2024 21:15:09,N,312.6,0
09/13/2024 21:30:08,N,307.2,0
09/13/2024 21:45:08,N,301.2,0
09/13/2024 22:00:12,N,296.1,0
09/13/2024 22:15:08,N,291.5,0
09/13/2024 22:30:08,N,287.4,0
09/13/2024 22:45:08,N,280.2,0
09/13/2024 23:00:11,N,274.1,0
09/13/2024 23:15:10,N,266.2,0
09/13/2024 23:30:09,N,260.4,0
09/13/2024 23:45:09,N,254.9,0
