"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-IRR","SUM  HASL NON-IRR","SUM  LASL NON-IRR","SUM  BASE POINT WGR","SUM   HASL  WGR","SUM  LASL WGR","SUM  BASE POINT PVGR","SUM   HASL  PVGR","SUM  LASL PVGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"09/20/2023 00:00:40","N","28498.32160504","42746.36338257","21694.96500927","19500.95068949","19532.37750595",".2",".56654632",".58533931",".01201","3623.21232727","4744.25850391","2848.79998779","51854.71018"
"09/20/2023 00:15:18","N","27326.13645609","42590.52481865","21429.74475628","19645.91667135","19659.11126191",".2",".3",".31952471",".01950471","3667.9889381","4826.66701221","2859.9999876","50942.49198"
"09/20/2023 00:30:17","N","26411.34118366","42401.96791744","21379.20538097","19808.99034704","19829.08755554",".2",".4",".52099294",".02097295","3719.09308254","4826.11955356","2873.59998703","50289.81203"
"09/20/2023 00:45:22","N","25255.10373424","42319.68674242","21255.80901867","20259.51876304","20259.19889042","3.07999987",".59943315",".71321966",".01376652","3694.49804487","4829.08117008","2885.38998699","49658.16479"
"09/20/2023 01:00:22","N","24671.00643641","42328.74363446","21220.36841732","20240.98326969","20241.04891681",".2",".47904485",".5940188",".01495396","3661.35308323","4727.80185413","2876.29998683","48804.19914"
"09/20/2023 01:15:18","N","24296.59287319","42338.55689013","21220.05318599","20315.06903147","20312.91155648",".2",".499",".51958298",".11200999","3684.59968295","4731.99794101","2884.89998722","48322.13092"
"09/20/2023 01:30:16","N","24227.89545952","42354.82886183","21213.75685119","20023.42902071","20019.32433207",".2",".4",".42138448",".02136447","3642.77113521","4730.87946414","2872.19998741","47986.31503"
"09/20/2023 01:45:17","N","23897.84360801","42347.80017733","21221.38640594","19821.87813043","19818.79303216",".2",".41039866",".42342866",".02340865","3662.37503549","4728.79111576","2874.29998683","47406.77086"
"09/20/2023 02:00:22","N","23859.37224197","42417.56860387","21197.21620178","19536.69479596","19536.86731183",".2",".418",".44078909",".02276908","3636.81978334","4606.51835346","2865.29998683","47112.78689"
"09/20/2023 02:15:18","N","23780.85485474","42470.03962135","21196.01925659","19359.89778654","19360.23498957",".2",".4",".4285771",".01955709","3657.21924239","4604.61181735","2871.89998722","46755.66474"
"09/20/2023 02:30:16","N","23169.19465533","42461.95021069","21198.86569976","19459.49057692","19459.3271324",".2",".41162436",".42465436",".02463435","3721.01986408","4600.8250246","2885.09998703","46436.04524"
"09/20/2023 02:45:15","N","22986.38745173","42461.76754331","21238.85531616","19431.41107416","19428.38574171",".93999995",".521",".54358728",".02256727","3688.24448908","4600.93341159","2892.99998664","46074.61483"
"09/20/2023 03:00:22","N","22651.54756918","42436.80213093","21211.90027809","19364.03565457","19363.50046113",".2",".4",".42177308",".01301","3718.51752339","4731.77466869","2922.49998664","45753.27956"
"09/20/2023 03:15:17","N","22663.31933751","41781.83988714","21032.39905691","19223.36095821","19222.19408619",".2",".51930129",".5263313",".01737074","3716.38220375","4739.6385641","2912.29998588","45675.25464"
"09/20/2023 03:30:17","N","22608.58543497","41787.44379997","21035.2332015","19061.99068461","19062.97206698",".2",".4",".42299555",".02297555","3771.98825068","4735.18806362","2914.89998817","45343.11036"
"09/20/2023 03:45:16","N","23018.75696844","41787.69579076","21043.15509176","18599.42174032","18599.80713155",".2",".4",".42286173",".01301","3759.32975091","4737.51957988","2897.09998703","45387.64161"
"09/20/2023 04:00:22","N","23913.80915045","41756.19086503","21035.88500976","18037.28870171","18041.27321404",".207",".41013213",".42316213",".01301","3726.56547959","4823.52646541","2888.89998722","45497.89423"
"09/20/2023 04:15:18","N","24720.8923312","41822.71719551","21035.68018341","17336.69029051","17340.09473949",".2",".4",".42240823",".01301","3728.20105804","4764.11934566","2858.39998769","45445.99641"
"09/20/2023 04:30:17","N","24632.99280768","41826.10208261","21037.98952484","16993.58128242","16995.50921516",".2",".42822578",".44125578",".02323577","3775.06800249","4769.70859432","2876.49998712","45319.74562"
"09/20/2023 04:45:18","N","25080.85837257","41818.11559867","21040.71292877","16809.27078077","16810.52019437",".2",".41007767",".42310768",".02308767","3789.17770637","5311.87053966","3057.59998768","45600.367"
"09/20/2023 05:00:20","N","25473.74443293","41803.15745365","21060.72247314","16652.01586687","16650.94805586",".2",".41065977",".42368977",".01301","3815.64898176","5385.12645244","3057.79998779","45809.57749"
"09/20/2023 05:15:17","N","26055.35179181","41729.8943274","21068.09954833","16580.18007736","16577.70455437",".217",".4",".42252346",".02250345","3844.73642005","5384.97615337","3054.79998779","46253.25039"
"09/20/2023 05:30:18","N","26320.01854071","41859.57058656","21242.31738281","16347.12296652","16347.03442072",".2",".41012794",".42315794",".01301","3907.23760396","5379.47814464","3056.0999878","46363.30197"
"09/20/2023 05:45:17","N","27204.10232055","41860.21402347","21240.91699981","16018.03485514","16016.40324666",".2",".46660579",".48305653",".01643073","3933.49163255","5375.43612575","3049.79998779","46969.66401"
"09/20/2023 06:00:21","N","27526.32163987","41584.16532766","21438.49093019","16137.67519144","16139.35021309",".2",".49394187",".50097187",".00701","3978.76476745","5327.8082838","3058.9999876","47360.57948"
"09/20/2023 06:15:16","N","28426.16253059","41546.31332683","21455.45137941","16183.67843225","16183.81056478",".2",".47401086",".48704086",".02402085","4052.01759678","5328.58058452","3052.89998778","48415.63745"
"09/20/2023 06:30:16","N","28878.05138554","41529.33144199","21452.89270937","16128.46641724","16130.72694962",".2",".53557481",".54260481",".00701","4044.28040833","5196.93327236","3056.79998764","48832.18466"
"09/20/2023 06:45:16","N","29634.60033972","41521.6452912","21468.39428102","15805.99612288","15807.65767531",".2",".4",".42287092",".02285091","4059.02408985","5206.13961315","3048.29998776","49202.50875"
"09/20/2023 07:00:21","N","29871.21314215","42500.36801147","21750.82402324","15491.00203335","15541.67006695","1.09399999",".49107259",".50410259",".01301","4107.77017414","5230.2368021","3060.79998788","49238.05179"
"09/20/2023 07:15:16","N","30484.93817318","42502.63088615","21751.97466607","15043.77661246","15045.13271575",".2","5.16036923","5.16039923",".00001","4100.22524464","5238.6490488","3050.89998778","49455.34715"
"09/20/2023 07:30:17","N","30237.09545154","42497.36420841","21750.37432428","14720.51960898","14718.1479249",".2","82.38927171","82.89005565",".000794","4104.24348378","5241.58117008","3053.89998778","49262.29767"
