SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
07/13/2024 00:00:14,N,1337.27586461,2982.28821548,810.79141843,15200.68038511,15325.11426687,.1,1.10883797,539.96330428,0,16439.22
07/13/2024 00:15:10,N,1337.70544291,2952.12390026,811.81799924,14962.99237489,15058.5110135,.1,3.10778746,542.872303,0,16264.70137
07/13/2024 00:30:11,N,1346.71348382,2999.34391626,812.15404355,14712.8293817,14792.10725569,.1,2.40534095,543.45619821,0,16043.56797
07/13/2024 00:45:10,N,1343.897676,2998.40812858,811.81720578,14349.5304439,14489.13080668,.1,2.60541899,542.4907875,0,15669.58904
07/13/2024 01:00:14,N,1345.32809497,3001.31856569,812.88178097,13829.4153217,13901.04687917,.1,3.50708728,546.22127056,0,15122.76195
07/13/2024 01:15:12,N,1343.89103604,3000.05150494,812.21680295,13497.28560101,13500.5181297,.1,3.60538126,545.88330221,0,14804.91175
07/13/2024 01:30:11,N,1339.20652724,2996.90698942,810.50095212,13204.67105805,13208.02690827,.1,3.40428796,545.53500223,0,14540.92592
07/13/2024 01:45:11,N,1337.99716664,2997.29761967,810.38698422,12940.53260457,12943.76153218,.1,3.20430429,543.9179902,0,14268.8127
07/13/2024 02:00:16,N,1338.37218524,2969.69266185,809.91495358,12726.30489814,12729.66696631,.1,3.10362696,551.05390071,0,14055.94561
07/13/2024 02:15:12,N,1335.42319776,2966.69363126,809.07910763,12544.64160519,12548.30404835,.1,3.10255425,549.71022939,0,13858.6885
07/13/2024 02:30:09,N,1333.61556722,2965.7060233,808.89401852,12522.77586534,12541.51198366,.1,.80214202,550.07288932,0,13738.97096
