"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"06/10/2022 00:00:21","N","2595","0"
"06/10/2022 00:15:15","N","2533.7","0"
"06/10/2022 00:30:15","N","2472.8","0"
"06/10/2022 00:45:14","N","2404.3","0"
"06/10/2022 01:00:23","N","2368.8","0"
"06/10/2022 01:15:13","N","2317.5","0"
"06/10/2022 01:30:15","N","2276","0"
"06/10/2022 01:45:14","N","2239.1","0"
"06/10/2022 02:00:15","N","2192.1","0"
"06/10/2022 02:15:12","N","2158.7","0"
"06/10/2022 02:30:10","N","2129.9","0"
"06/10/2022 02:45:10","N","2108.6","0"
"06/10/2022 03:00:14","N","2084.1","0"
"06/10/2022 03:15:10","N","2065.8","0"
"06/10/2022 03:30:10","N","2045.6","0"
"06/10/2022 03:45:10","N","2034.1","0"
"06/10/2022 04:00:18","N","2026.1","0"
"06/10/2022 04:15:11","N","2022.2","0"
"06/10/2022 04:30:11","N","2013","0"
"06/10/2022 04:45:11","N","2006.9","0"
"06/10/2022 05:00:16","N","1997.3","0"
"06/10/2022 05:15:11","N","2003.5","0"
"06/10/2022 05:30:11","N","1995.2","0"
"06/10/2022 05:45:10","N","1999.8","0"
"06/10/2022 06:00:17","N","2006.3","0"
"06/10/2022 06:15:10","N","2028.5","0"
"06/10/2022 06:30:11","N","2026.9","0"
"06/10/2022 06:45:10","N","2023.6","0"
"06/10/2022 07:00:17","N","2036.4","0"
"06/10/2022 07:15:10","N","2062.8","0"
"06/10/2022 07:30:10","N","2087.5","0"
"06/10/2022 07:45:10","N","2103.2","0"
"06/10/2022 08:00:17","N","2141.3","0"
"06/10/2022 08:15:10","N","2171.1","0"
"06/10/2022 08:30:10","N","2185.4","0"
"06/10/2022 08:45:15","N","2208.4","0"
"06/10/2022 09:00:18","N","2227.5","0"
"06/10/2022 09:15:15","N","2259.2","0"
"06/10/2022 09:30:15","N","2286.3","0"
"06/10/2022 09:45:14","N","2322.7","0"
"06/10/2022 10:00:19","N","2356.9","0"
"06/10/2022 10:15:16","N","2405.4","0"
"06/10/2022 10:30:15","N","2455.8","0"
"06/10/2022 10:45:15","N","2519.1","0"
"06/10/2022 11:00:19","N","2572.5","0"
"06/10/2022 11:15:14","N","2656.2","0"
"06/10/2022 11:30:15","N","2724.9","0"
"06/10/2022 11:45:16","N","2790.5","0"
"06/10/2022 12:00:21","N","2859.2","0"
"06/10/2022 12:15:14","N","2926.7","0"
"06/10/2022 12:30:15","N","3003.7","0"
"06/10/2022 12:45:14","N","3069.5","0"
"06/10/2022 13:00:26","N","3152.2","0"
"06/10/2022 13:15:14","N","3219.9","0"
"06/10/2022 13:30:14","N","3298.8","0"
"06/10/2022 13:45:13","N","3364.6","0"
"06/10/2022 14:00:20","N","3433.5","0"
"06/10/2022 14:15:15","N","3498.3","0"
"06/10/2022 14:30:16","N","3568.5","0"
"06/10/2022 14:45:13","N","3627.7","0"
"06/10/2022 15:00:20","N","3689.1","0"
"06/10/2022 15:15:15","N","3718.4","0"
"06/10/2022 15:30:15","N","3771.1","0"
"06/10/2022 15:45:15","N","3806.8","0"
"06/10/2022 16:00:20","N","3846.5","0"
"06/10/2022 16:15:15","N","3887.8","0"
"06/10/2022 16:30:15","N","3923.9","0"
"06/10/2022 16:45:15","N","3951.1","0"
"06/10/2022 17:00:21","N","3972.4","0"
"06/10/2022 17:15:15","N","3996","0"
"06/10/2022 17:30:15","N","4019.2","0"
"06/10/2022 17:45:16","N","4025.9","0"
"06/10/2022 18:00:20","N","4023.6","0"
"06/10/2022 18:15:18","N","4011.1","0"
"06/10/2022 18:30:15","N","3990.7","0"
"06/10/2022 18:45:17","N","3964.3","0"
"06/10/2022 19:00:20","N","3929.1","0"
"06/10/2022 19:15:17","N","3887.7","0"
"06/10/2022 19:30:16","N","3843.6","0"
"06/10/2022 19:45:18","N","3781.5","0"
"06/10/2022 20:00:21","N","3719.5","0"
"06/10/2022 20:15:15","N","3671.4","0"
"06/10/2022 20:30:15","N","3608.3","0"
"06/10/2022 20:45:16","N","3563.5","0"
"06/10/2022 21:00:17","N","3538.8","0"
"06/10/2022 21:15:14","N","3513.7","0"
"06/10/2022 21:30:14","N","3468.3","0"
"06/10/2022 21:45:15","N","3415.2","0"
"06/10/2022 22:00:19","N","3355.9","0"
"06/10/2022 22:15:14","N","3291.8","0"
"06/10/2022 22:30:16","N","3228.3","0"
"06/10/2022 22:45:17","N","3164.3","0"
"06/10/2022 23:00:21","N","3086.7","0"
"06/10/2022 23:15:14","N","3018","0"
"06/10/2022 23:30:15","N","2948","0"
"06/10/2022 23:45:14","N","2875.4","0"
