SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL  WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
09/12/2024 00:00:12,N,7955.47653968,11535.6674176,5675.01532204,3.22842669,3.22842669,0,793.86999344,1326.70690369,770.74291229,8872.87215
09/12/2024 00:15:10,N,7819.95985991,11468.98096012,5675.01711796,4.0927267,4.0927267,0,792.70535446,1325.86076569,769.89577484,8741.68532
09/12/2024 00:30:10,N,7526.82147487,11280.64073337,5505.21771551,1.00945937,1.00945937,0,800.48662533,1315.0705893,764.36159515,8443.2786
09/12/2024 00:45:10,N,7462.28712506,11282.17933073,5336.10278525,2.24752783,2.24752783,0,781.27200208,1317.26697754,761.29598236,8306.31282
09/12/2024 01:00:12,N,7277.23026985,11283.23550452,5339.01883591,1.35053801,1.35053801,0,810.0795231,1303.83437395,759.06938171,8102.0285
09/12/2024 01:15:09,N,7331.11121568,11285.26060938,5359.01425122,.07148242,.07148242,0,784.72809212,1299.388659,756.27366638,8162.60426
09/12/2024 01:30:10,N,7009.57356588,11286.18105786,5359.01599853,0,0,0,785.32137285,1301.57068865,758.45468896,7933.90471
09/12/2024 01:45:10,N,6749.282109,11287.17344172,5359.01762183,0,0,0,788.23777902,1300.18205499,757.06706237,7717.51543
09/12/2024 02:00:13,N,6683.73369841,11325.58880716,5362.8405171,0,0,0,784.04190762,1305.15502786,762.44503021,7483.98766
09/12/2024 02:15:10,N,6725.57513009,11328.67240045,5366.2325592,0,0,0,781.94203606,1306.17585992,761.75986099,7529.02786
09/12/2024 02:30:10,N,6724.76629961,11329.19868734,5366.13256072,0,0,0,788.5769391,1306.00718543,761.59319303,7546.22436
09/12/2024 02:45:09,N,6649.17660113,11362.7829975,5367.03256225,0,0,0,792.10331051,1307.04588174,762.62988281,7515.83898
09/12/2024 03:00:11,N,6664.72651124,11401.44224065,5369.03912585,0,0,0,785.86968125,1297.7500528,760.63505947,7458.878
09/12/2024 03:15:09,N,6738.33516591,11401.37085307,5370.04073417,0,0,0,782.85509006,1298.90970163,761.79170231,7570.4948
09/12/2024 03:30:09,N,6723.36030544,11401.29400867,5370.03256225,0,0,0,797.04154974,1300.56626049,763.46126929,7508.81374
09/12/2024 03:45:09,N,6724.30422734,11401.22861548,5370.0409493,0,0,0,788.38942651,1300.59656064,763.57056037,7578.72219
09/12/2024 04:00:11,N,6718.51469378,11372.33271856,5370.04194088,0,0,0,788.89662793,1308.21310988,766.29311362,7535.67818
09/12/2024 04:15:10,N,6716.99539483,11373.38341097,5370.03986339,0,0,0,789.54349755,1308.28394891,766.36895754,7527.95361
09/12/2024 04:30:09,N,6993.20546949,11372.06869229,5370.03822216,0,0,0,791.05237205,1307.09326121,770.57126615,7657.37281
09/12/2024 04:45:08,N,7002.50285415,11400.71804599,5370.04046849,0,0,0,797.15539048,1306.8422502,770.32425293,7798.1359
09/12/2024 05:00:10,N,7261.82549972,11321.32417912,5371.89093017,0,0,0,802.19721872,1400.88764037,773.49064245,8005.19063
09/12/2024 05:15:09,N,7268.45058891,11363.10988318,5373.04174434,.79299348,.79299348,0,803.17968779,1402.77466055,776.38166043,8067.11802
09/12/2024 05:30:08,N,7333.27580187,11363.5062713,5373.04123944,2.92834234,2.92834234,0,796.66001383,1401.18450454,775.51250509,8148.78353
09/12/2024 05:45:09,N,7622.68438503,11363.24526689,5373.04116819,.61895608,.61895608,0,794.81681464,1399.26719489,772.88019528,8356.91779
09/12/2024 06:00:10,N,7591.66664316,11434.0649205,5411.08029969,.59576618,.59576618,0,777.72801133,1386.11899133,734.37999721,8416.55668
09/12/2024 06:15:09,N,8054.76772977,11433.93112587,5410.79269194,0,0,0,764.50464086,1389.40598858,737.64799726,8713.00582
09/12/2024 06:30:08,N,8242.36160769,11434.21488003,5411.67543272,0,0,0,763.19874108,1392.03599263,735.94000245,8892.4925
09/12/2024 06:45:08,N,8400.10891164,11429.61649411,5410.40527337,0,0,0,756.25783222,1389.31799811,733.2200014,9046.00328
09/12/2024 07:00:11,N,8468.09087733,11481.19052938,5411.0857048,0,0,0,789.70943158,1299.35299485,734.34000414,9178.04514
09/12/2024 07:15:08,N,8880.17728578,11021.354115,5614.6132431,0,0,0,777.19734611,1295.81699613,735.4999998,9550.36829
09/12/2024 07:30:08,N,8888.59135681,11062.67607763,5684.98711395,0,0,0,774.99131047,1297.68499207,737.36000012,9685.50319
09/12/2024 07:45:08,N,8730.44038122,11150.36238225,5733.88080215,0,0,0,772.44312906,1296.98399597,736.66000348,9655.51437
09/12/2024 08:00:11,N,8722.66415407,11313.2762829,5886.2244873,3.48726129,3.48726129,0,769.99045729,1284.47999716,736.66000366,9660.89113
09/12/2024 08:15:10,N,8524.48030769,11541.23204624,5405.37234497,5.31216573,5.31216573,0,760.95460024,1267.09400748,729.81999968,9475.22331
09/12/2024 08:30:09,N,8426.63291981,11582.10891377,5446.60092926,4.04957342,4.04957342,0,755.99227646,1278.5639876,729.09999858,9339.83977
