SCED Time Stamp,Repeated Hour Flag,SUM LSL OUTPUT SCHEDULE,SUM HSL OUTPUT SCHEDULE,SUM OUTPUTSCHEDULE
07/04/2024 00:00:19,N,154.39999389,755.56270647,6.7
07/04/2024 00:15:12,N,154.39999389,751.68070173,6.7
07/04/2024 00:30:11,N,154.39999389,752.08201742,6.7
07/04/2024 00:45:14,N,154.39999389,751.91150236,6.7
07/04/2024 01:00:18,N,154.39999389,751.95610094,1.1
07/04/2024 01:15:14,N,154.39999389,752.06260347,1.1
07/04/2024 01:30:11,N,154.39999389,752.05810689,1.1
07/04/2024 01:45:13,N,154.39999389,752.05549573,1.1
07/04/2024 02:00:14,N,154.39999389,897.08910703,2.1
07/04/2024 02:15:11,N,154.39999389,897.17060518,2.1
07/04/2024 02:30:12,N,154.39999389,897.10650205,2.1
07/04/2024 02:45:10,N,154.39999389,897.10150671,2.1
07/04/2024 03:00:17,N,154.39999389,897.10250234,.5
07/04/2024 03:15:09,N,154.39999389,897.10040807,.5
07/04/2024 03:30:11,N,154.39999389,897.09240865,.5
07/04/2024 03:45:11,N,154.39999389,897.09870386,.5
07/04/2024 04:00:15,N,154.39999389,897.09270238,2.3
07/04/2024 04:15:11,N,154.39999389,897.08860921,2.3
07/04/2024 04:30:13,N,154.39999389,897.08420896,2.3
07/04/2024 04:45:10,N,154.39999389,897.09080457,2.3
07/04/2024 05:00:17,N,154.39999389,1016.7802062,2.2
07/04/2024 05:15:10,N,154.39999389,1016.784204,2.2
07/04/2024 05:30:10,N,154.39999389,1016.64120721,2.2
07/04/2024 05:45:10,N,154.39999389,1016.73110246,2.2
07/04/2024 06:00:16,N,154.39999389,897.06310796,1.2
07/04/2024 06:15:07,N,154.39999389,897.03829813,1.2
07/04/2024 06:30:08,N,154.39999389,896.54320669,1.2
07/04/2024 06:45:10,N,154.39999389,896.56650304,1.2
07/04/2024 07:00:12,N,154.39999389,1402.68750295,10.1
07/04/2024 07:15:09,N,154.39999389,1402.94029704,10.40000001
07/04/2024 07:30:10,N,154.39999389,1404.12220397,11.60000005
07/04/2024 07:45:10,N,154.39999389,1405.92860323,13.40000015
07/04/2024 08:00:13,N,154.39999389,1406.42900276,16.20000009
07/04/2024 08:15:10,N,154.39999389,1404.44349849,14.19999997
07/04/2024 08:30:10,N,154.39999389,1406.32501149,16.09999995
07/04/2024 08:45:10,N,154.39999389,1404.85230135,14.50000004
07/04/2024 09:00:13,N,154.39999389,907.6281085,13.81448057
07/04/2024 09:15:09,N,154.39999389,910.88580846,12.7
07/04/2024 09:30:10,N,154.39999389,911.29810571,13.10000057
07/04/2024 09:45:12,N,154.39999389,911.52971029,13.33054038
07/04/2024 10:00:14,N,154.39999389,766.55421113,28.5999998
07/04/2024 10:15:13,N,154.39999389,816.55899095,28.5999998
07/04/2024 10:30:11,N,154.39999389,812.89080858,28.5999998
07/04/2024 10:45:10,N,154.39999389,809.34890222,48.6581892
07/04/2024 11:00:13,N,154.39999389,806.36011075,57.95023021
07/04/2024 11:15:11,N,154.39999389,825.16350412,57.56724987
07/04/2024 11:30:11,N,154.39999389,819.74450254,53.98294887
07/04/2024 11:45:11,N,154.39999389,806.12471199,11.2999998
07/04/2024 12:00:14,N,154.39999389,775.92860746,13.8999998
07/04/2024 12:15:11,N,154.39999389,775.62241315,13.8999998
07/04/2024 12:30:11,N,154.39999389,775.61899709,13.8999998
07/04/2024 12:45:12,N,154.39999389,818.72081518,56.57377071
07/04/2024 13:00:17,N,154.39999389,871.06300592,26.1999998
07/04/2024 13:15:11,N,154.39999389,904.74099969,26.1999998
07/04/2024 13:30:11,N,154.39999389,902.26901149,26.1999998
