"SCED Time  Stamp","Repeated Hour  Flag","SUM  BASE POINT NON-IRR","SUM  HASL NON-IRR","SUM  LASL NON-IRR","SUM  BASE POINT WGR","SUM   HASL  WGR","SUM  LASL WGR","SUM  BASE POINT PVGR","SUM   HASL  PVGR","SUM  LASL PVGR","SUM  BASE POINT REMAINING RESOURCES","SUM  HASL REMAINING RESOURCES","SUM  LASL REMAINING RESOURCES","SUM  GEN  TELEM  MW"
"07/19/2023 00:01:04","N","35971.34349799","46672.93268179","23870.46659851","23943.4802109","24731.29930188",".2",".3",".33527872",".00501","4273.65488167","5830.51176571","3506.24003696","64335.10851"
"07/19/2023 00:15:27","N","34910.33949589","45712.46000719","23408.84343528","24193.61142683","24757.73799371",".2",".3",".32026238",".00501","4295.00043566","5637.01975631","3498.74003696","63473.19817"
"07/19/2023 00:30:26","N","34215.60208952","45244.09194898","23052.48280525","23967.37701821","24493.90671249",".2",".2",".20503",".00501","4293.43516385","5642.83286428","3525.32003688","62563.73305"
"07/19/2023 00:45:30","N","33243.91760706","44604.17318296","22618.47025871","23954.13871872","24441.43023502",".2",".3",".30503",".00501","4275.14353847","5636.956532","3504.68003654","61797.32695"
"07/19/2023 01:00:36","N","32393.46725821","44254.17983937","22478.55921173","23876.66326016","24350.64025753",".2",".3",".30503",".00501","4297.93502265","5419.28206062","3528.16003704","60762.09626"
"07/19/2023 01:15:20","N","31274.59117388","44393.30977654","22357.58384323","23836.01150929","24386.67939603",".2",".3",".30506073",".00504072","4390.12220516","5420.33112645","3560.30003643","59820.81249"
"07/19/2023 01:30:23","N","30816.03391099","44369.27678465","22141.12163925","23794.62485206","24386.55862025",".2",".3",".30503",".00501","4324.7016431","5421.54529047","3553.84003639","59017.29101"
"07/19/2023 01:45:19","N","30301.61190247","44265.67062163","22117.25458526","23553.39637541","24020.90183329",".2",".3",".30503",".00501","4374.70877572","5420.39293956","3541.42003631","58285.48375"
"07/19/2023 02:00:38","N","29994.7325313","44366.41926026","22119.30260658","23434.35814076","23863.26010018",".2",".6048006",".6098306",".3098106","4367.77633549","5462.86487412","3543.42003631","57685.46068"
"07/19/2023 02:15:22","N","29540.05328845","44398.33930826","22150.16324806","23505.07145166","23828.28599548",".2",".3",".30503",".00501","4307.26395739","5468.30233836","3537.98003673","57460.88064"
"07/19/2023 02:30:21","N","28620.07624626","44385.4401412","22145.11502838","23482.5028541","23871.05061745",".2",".3",".30503",".00501","4380.01433397","5434.19529533","3550.98003673","56647.52233"
"07/19/2023 02:45:19","N","28485.27268409","44370.80121564","22143.05443763","23463.9510039","23829.92882001",".2",".3",".30503",".00501","4286.00170139","5416.66493844","3528.48003673","56275.277"
"07/19/2023 03:00:29","N","28165.21075797","44300.74961018","22158.01738739","23179.159361","23494.95567102",".2",".3",".30503",".00501","4270.48999844","5430.71745729","3513.14003658","55672.45492"
"07/19/2023 03:15:18","N","28180.0979743","44443.87402439","22254.10612487","23123.72972083","23487.89000916",".2",".3",".30503",".00501","4270.44435269","5428.46140551","3509.06003665","55578.01529"
"07/19/2023 03:30:19","N","27841.1259377","44444.120404","22245.5994358","23051.57687211","23447.44781651",".2",".3",".30536623",".00501","4268.5712176","5427.62017536","3510.12003707","55238.94513"
"07/19/2023 03:45:19","N","27239.90108561","44432.51440834","22253.26415634","23162.99712729","23670.0543878",".2",".3",".30520341",".00501","4280.39215952","5429.50809907","3523.26003646","54780.10409"
"07/19/2023 04:00:35","N","26489.34548306","44437.46261668","22264.01881408","23330.23137378","23948.00990247",".2",".3",".30503",".00501","4297.86213164","5552.42602658","3530.18003654","54306.94256"
"07/19/2023 04:15:21","N","26800.44322538","44497.211833","22374.99576187","23506.8665628","24061.47202885",".2",".3",".30503",".00501","4273.50022891","5517.47377347","3514.92003631","54637.78977"
"07/19/2023 04:30:21","N","26383.05146098","44426.44037652","22311.65727233","23572.83200776","24150.21240174",".2",".3",".30503",".00501","4308.1292128","5517.47581911","3517.00003623","54365.92349"
"07/19/2023 04:45:18","N","26545.74162459","43367.21247792","21644.87505912","23508.75341081","24088.26874685",".2",".2",".20503",".00501","4329.08796931","5516.40180397","3508.34003639","54298.83797"
