"SCED Time Stamp","Repeated Hour Flag","SUM TELEM GEN MW","SUM TELEM DCTIE MW","AGG LOAD SUMMARY"
"08/14/2021 00:00:19","N","9321.37546","0","9321.37546"
"08/14/2021 00:15:13","N","9376.71601","0","9376.71601"
"08/14/2021 00:30:13","N","9294.34442","0","9294.34442"
"08/14/2021 00:45:13","N","9153.4503","0","9153.4503"
"08/14/2021 01:00:18","N","8869.30141","0","8869.30141"
"08/14/2021 01:15:12","N","8903.1331","0","8903.1331"
"08/14/2021 01:30:12","N","8882.971","0","8882.971"
"08/14/2021 01:45:12","N","8890.37017","0","8890.37017"
"08/14/2021 02:00:13","N","8815.98491","0","8815.98491"
"08/14/2021 02:15:08","N","8935.78635","0","8935.78635"
"08/14/2021 02:30:07","N","8864.10854","0","8864.10854"
"08/14/2021 02:45:08","N","8882.06235","0","8882.06235"
"08/14/2021 03:00:13","N","8950.31245","0","8950.31245"
"08/14/2021 03:15:09","N","9087.38916","0","9087.38916"
"08/14/2021 03:30:08","N","8884.96747","0","8884.96747"
"08/14/2021 03:45:08","N","8800.37159","0","8800.37159"
"08/14/2021 04:00:12","N","8757.14114","0","8757.14114"
"08/14/2021 04:15:10","N","8738.98572","0","8738.98572"
"08/14/2021 04:30:09","N","8728.11749","0","8728.11749"
"08/14/2021 04:45:08","N","8728.01265","0","8728.01265"
"08/14/2021 05:00:11","N","8744.4411","0","8744.4411"
"08/14/2021 05:15:08","N","8796.23899","0","8796.23899"
"08/14/2021 05:30:08","N","8803.41922","0","8803.41922"
"08/14/2021 05:45:08","N","8794.35969","0","8794.35969"
"08/14/2021 06:00:13","N","8716.57443","0","8716.57443"
"08/14/2021 06:15:08","N","8748.6622","0","8748.6622"
"08/14/2021 06:30:08","N","8745.61669","0","8745.61669"
"08/14/2021 06:45:08","N","8764.66435","0","8764.66435"
"08/14/2021 07:00:12","N","8763.12853","0","8763.12853"
"08/14/2021 07:15:08","N","8833.4719","0","8833.4719"
"08/14/2021 07:30:07","N","8986.05192","0","8986.05192"
"08/14/2021 07:45:07","N","9057.5747","0","9057.5747"
"08/14/2021 08:00:12","N","9316.61432","0","9316.61432"
"08/14/2021 08:15:08","N","9562.1765","0","9562.1765"
"08/14/2021 08:30:08","N","9642.70475","0","9642.70475"
"08/14/2021 08:45:08","N","9753.5448","0","9753.5448"
"08/14/2021 09:00:12","N","9803.75689","0","9803.75689"
"08/14/2021 09:15:08","N","9929.67905","0","9929.67905"
"08/14/2021 09:30:08","N","10011.68613","0","10011.68613"
"08/14/2021 09:45:08","N","10256.56789","0","10256.56789"
"08/14/2021 10:00:12","N","10561.4155","0","10561.4155"
"08/14/2021 10:15:08","N","11141.21461","0","11141.21461"
