"SCED Time Stamp","Repeated Hour Flag","SUM TELEM DSR LOAD","SUM TELEM DSR GEN"
"08/21/2023 00:00:28","N","357.2","0"
"08/21/2023 00:15:18","N","351.6","0"
"08/21/2023 00:30:18","N","342.4","0"
"08/21/2023 00:45:17","N","335.3","0"
"08/21/2023 01:00:26","N","329.9","0"
"08/21/2023 01:15:18","N","324.4","0"
"08/21/2023 01:30:17","N","318.6","0"
"08/21/2023 01:45:16","N","313.1","0"
"08/21/2023 02:00:23","N","307.9","0"
"08/21/2023 02:15:16","N","305","0"
"08/21/2023 02:30:16","N","298.3","0"
"08/21/2023 02:45:16","N","292.9","0"
"08/21/2023 03:00:22","N","290.4","0"
"08/21/2023 03:15:16","N","286.2","0"
"08/21/2023 03:30:17","N","283.8","0"
"08/21/2023 03:45:17","N","281.9","0"
"08/21/2023 04:00:25","N","278.1","0"
"08/21/2023 04:15:18","N","277.6","0"
"08/21/2023 04:30:20","N","275.7","0"
"08/21/2023 04:45:16","N","273.7","0"
"08/21/2023 05:00:21","N","273.9","0"
"08/21/2023 05:15:17","N","271.1","0"
"08/21/2023 05:30:17","N","273.4","0"
"08/21/2023 05:45:16","N","275","0"
"08/21/2023 06:00:20","N","277.9","0"
"08/21/2023 06:15:18","N","279.1","0"
"08/21/2023 06:30:17","N","283","0"
"08/21/2023 06:45:17","N","286.1","0"
"08/21/2023 07:00:22","N","285.8","0"
"08/21/2023 07:15:16","N","288","0"
"08/21/2023 07:30:17","N","290.1","0"
"08/21/2023 07:45:17","N","290.1","0"
"08/21/2023 08:00:22","N","294.5","0"
"08/21/2023 08:15:17","N","299.6","0"
"08/21/2023 08:30:17","N","305.9","0"
"08/21/2023 08:45:17","N","310.1","0"
"08/21/2023 09:00:16","N","319.3","0"
"08/21/2023 09:15:11","N","327.6","0"
"08/21/2023 09:30:11","N","334.6","0"
"08/21/2023 09:45:13","N","340.1","0"
"08/21/2023 10:00:16","N","349.4","0"
"08/21/2023 10:15:11","N","347","0"
"08/21/2023 10:30:16","N","359.8","0"
"08/21/2023 10:45:16","N","367.7","0"
"08/21/2023 11:00:21","N","379.4","0"
"08/21/2023 11:15:16","N","384.7","0"
"08/21/2023 11:30:17","N","396","0"
"08/21/2023 11:45:16","N","406.4","0"
"08/21/2023 12:00:23","N","415.6","0"
"08/21/2023 12:15:17","N","426.6","0"
"08/21/2023 12:30:17","N","434.8","0"
"08/21/2023 12:45:18","N","443.3","0"
"08/21/2023 13:00:26","N","449.1","0"
"08/21/2023 13:15:16","N","453.9","0"
"08/21/2023 13:30:17","N","460","0"
"08/21/2023 13:45:17","N","462.9","0"
"08/21/2023 14:00:23","N","470.9","0"
"08/21/2023 14:15:18","N","472.5","0"
"08/21/2023 14:30:19","N","477.4","0"
"08/21/2023 14:45:18","N","480.1","0"
"08/21/2023 15:00:24","N","486","0"
"08/21/2023 15:15:21","N","488.3","0"
"08/21/2023 15:30:21","N","490.5","0"
"08/21/2023 15:45:19","N","491.6","0"
"08/21/2023 16:00:24","N","494.8","0"
"08/21/2023 16:15:19","N","496.9","0"
"08/21/2023 16:30:20","N","499","0"
"08/21/2023 16:45:19","N","497.8","0"
"08/21/2023 17:00:25","N","498.3","0"
"08/21/2023 17:15:19","N","497.8","0"
"08/21/2023 17:30:19","N","487.9","0"
"08/21/2023 17:45:18","N","487.1","0"
"08/21/2023 18:00:24","N","482","0"
"08/21/2023 18:15:21","N","478.9","0"
"08/21/2023 18:30:19","N","476.3","0"
"08/21/2023 18:45:19","N","473","0"
"08/21/2023 19:00:25","N","467.4","0"
"08/21/2023 19:15:19","N","466","0"
"08/21/2023 19:30:17","N","456.2","0"
"08/21/2023 19:45:17","N","451.9","0"
"08/21/2023 20:00:23","N","447.7","0"
"08/21/2023 20:15:18","N","448.1","0"
"08/21/2023 20:30:16","N","441.3","0"
"08/21/2023 20:45:17","N","437","0"
"08/21/2023 21:00:20","N","428.6","0"
"08/21/2023 21:15:15","N","425.6","0"
"08/21/2023 21:30:16","N","422.6","0"
"08/21/2023 21:45:16","N","416.1","0"
"08/21/2023 22:00:23","N","413.6","0"
"08/21/2023 22:15:16","N","403.7","0"
"08/21/2023 22:30:15","N","393","0"
"08/21/2023 22:45:18","N","386.6","0"
"08/21/2023 23:00:23","N","382.6","0"
"08/21/2023 23:15:17","N","373.2","0"
"08/21/2023 23:30:16","N","364.9","0"
"08/21/2023 23:45:17","N","359.2","0"
