SCED Time  Stamp,Repeated Hour  Flag,SUM  BASE POINT NON-WGR,SUM  HASL NON-WGR,SUM  LASL NON-WGR,SUM  BASE POINT WGR,SUM  HASL  WGR,SUM  LASL WGR,SUM  BASE POINT REMAINING RESOURCES,SUM  HASL REMAINING RESOURCES,SUM  LASL REMAINING RESOURCES,SUM  GEN  TELEM  MW
07/27/2024 00:00:17,N,1488.75268095,2781.34970249,972.016771,11613.44223099,11616.69420701,.1,2.09696927,951.81331181,0,13132.20533
07/27/2024 00:15:11,N,1416.23036592,2739.58106388,889.02194373,11546.87829387,11551.67197144,.1,16.98613966,1003.4357264,0,13013.597
07/27/2024 00:30:11,N,1334.56595819,2796.83194698,807.56623999,11575.97695666,11579.55005007,.1,1.912685,1003.48431372,0,12893.9794
07/27/2024 00:45:11,N,1323.32517545,2935.54592193,807.8217179,11514.86242276,11519.40888196,.1,.30745124,1009.03110289,0,12833.49006
07/27/2024 01:00:18,N,1316.19083421,2978.91188968,848.48346106,11564.05884706,11568.70578539,.1,.01380688,872.46479439,0,12874.67386
07/27/2024 01:15:10,N,1311.14012926,2964.3885342,807.41896216,11363.29552918,11366.22684556,.1,.91331938,872.83049082,0,12654.16094
07/27/2024 01:30:10,N,1313.02087705,3025.67027725,807.90075842,11144.64391601,11148.67574203,.1,.30790858,872.99879193,0,12445.64446
07/27/2024 01:45:10,N,1313.37446993,3058.96586956,808.41931311,11010.06148159,11015.3297578,.1,2.11421564,872.25771117,0,12318.52489
07/27/2024 02:00:17,N,1312.56349104,3101.39387382,807.83355872,10782.65450406,10787.64312481,.1,.80831061,871.54431271,0,12091.44132
07/27/2024 02:15:10,N,1313.23935335,2954.82472766,807.94214026,10721.21498405,10724.78555214,.1,1.30788882,871.338701,0,12028.77593
07/27/2024 02:30:11,N,1312.81269281,3012.82374156,807.98350684,10517.47727239,10523.1803745,.1,1.61615172,870.6449759,0,11824.8784
07/27/2024 02:45:09,N,1313.50277632,3063.57349647,808.33906714,10526.50158905,10531.35415482,.1,1.21621526,870.269912,0,11829.37854
07/27/2024 03:00:15,N,1314.35279386,3091.94116653,808.65963904,10482.33858537,10486.67055177,.1,.01398798,911.29640197,0,11799.22948
07/27/2024 03:15:11,N,1316.32924001,2939.30064071,808.87761084,10379.75284373,10384.76714503,.1,.01969856,913.37573313,0,11687.83967
07/27/2024 03:30:10,N,1316.71570127,2998.27876533,809.37220923,10143.20630419,10148.59483873,.1,.01278255,913.19532513,0,11453.26294
07/27/2024 03:45:16,N,1315.73660772,3042.50296463,808.60501257,10227.30778145,10231.72262215,.1,6.34590246,913.73229622,0,11560.2094
07/27/2024 04:00:14,N,1315.36851787,3117.250874,807.74672936,9935.68396747,9941.11868655,.1,.01758645,914.96801781,0,11271.22491
07/27/2024 04:15:10,N,1315.42904758,2956.13140722,807.74079369,10011.11132431,10015.59347152,.1,.4156145,914.59823966,0,11318.84394
07/27/2024 04:30:14,N,1317.04254436,3044.51694532,808.63028954,9950.82792782,9954.8258984,.1,3.64610526,914.19312977,0,11264.98951
07/27/2024 04:45:10,N,1317.63293743,3104.44431157,808.93468712,9609.68674778,9614.28311085,.1,2.54078674,913.78700327,0,10921.05
07/27/2024 05:00:14,N,1316.0702486,3119.6856236,808.3313546,9381.24705576,9386.10074305,.1,75.32086884,918.00121045,0,10668.69841
