SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
06/04/2024 00:00:16,N,206.5,0
06/04/2024 00:15:09,N,200.9,0
06/04/2024 00:30:09,N,198.1,0
06/04/2024 00:45:10,N,195.9,0
06/04/2024 01:00:15,N,192.5,0
06/04/2024 01:15:11,N,190.1,0
06/04/2024 01:30:11,N,186.7,0
06/04/2024 01:45:10,N,184.1,0
06/04/2024 02:00:16,N,182.9,0
06/04/2024 02:15:11,N,180.3,0
06/04/2024 02:30:11,N,179.4,0
06/04/2024 02:45:09,N,176.4,0
06/04/2024 03:00:14,N,178.3,0
06/04/2024 03:15:10,N,177.5,0
06/04/2024 03:30:11,N,176.8,0
06/04/2024 03:45:13,N,178.1,0
06/04/2024 04:00:14,N,178.5,0
06/04/2024 04:15:10,N,180.6,0
06/04/2024 04:30:13,N,180.3,0
06/04/2024 04:45:09,N,180.8,0
06/04/2024 05:00:14,N,185.4,0
06/04/2024 05:15:10,N,190.7,0
06/04/2024 05:30:10,N,194.4,0
06/04/2024 05:45:09,N,198.2,0
06/04/2024 06:00:14,N,200.3,0
06/04/2024 06:15:10,N,205.2,0
06/04/2024 06:30:09,N,209.4,0
06/04/2024 06:45:09,N,212.3,0
06/04/2024 07:00:16,N,210,0
06/04/2024 07:15:11,N,205.5,0
06/04/2024 07:30:09,N,208.4,0
06/04/2024 07:45:11,N,205.8,0
06/04/2024 08:00:15,N,206.3,0
06/04/2024 08:15:10,N,210.1,0
06/04/2024 08:30:09,N,210.6,0
06/04/2024 08:45:11,N,212.7,0
06/04/2024 09:00:12,N,214.2,0
06/04/2024 09:15:14,N,217.6,0
06/04/2024 09:30:09,N,217.8,0
06/04/2024 09:45:10,N,220.1,0
06/04/2024 10:00:14,N,219,0
06/04/2024 10:15:09,N,220.2,0
06/04/2024 10:30:10,N,223.6,0
06/04/2024 10:45:08,N,225.7,0
06/04/2024 11:00:16,N,226.9,0
06/04/2024 11:15:10,N,232.2,0
06/04/2024 11:30:12,N,236.3,0
06/04/2024 11:45:10,N,237.8,0
06/04/2024 12:00:13,N,240.1,0
06/04/2024 12:15:09,N,242.2,0
06/04/2024 12:30:11,N,246,0
06/04/2024 12:45:14,N,251.4,0
06/04/2024 13:00:15,N,258.2,0
06/04/2024 13:15:11,N,263.9,0
06/04/2024 13:30:10,N,274.5,0
06/04/2024 13:45:11,N,282.2,0
06/04/2024 14:00:13,N,293.7,0
06/04/2024 14:15:10,N,301.5,0
06/04/2024 14:30:12,N,311.2,0
06/04/2024 14:45:10,N,322,0
06/04/2024 15:00:16,N,324.5,0
06/04/2024 15:15:13,N,330.3,0
06/04/2024 15:30:12,N,335.8,0
06/04/2024 15:45:09,N,339.1,0
06/04/2024 16:00:15,N,345.8,0
06/04/2024 16:15:11,N,348.8,0
06/04/2024 16:30:13,N,351.2,0
06/04/2024 16:45:11,N,356.5,0
06/04/2024 17:00:16,N,358.4,0
06/04/2024 17:15:11,N,360.9,0
06/04/2024 17:30:13,N,362.1,0
06/04/2024 17:45:11,N,363.3,0
06/04/2024 18:00:16,N,360.1,0
06/04/2024 18:15:11,N,360.1,0
06/04/2024 18:30:11,N,362.1,0
06/04/2024 18:45:12,N,359.3,0
06/04/2024 19:00:14,N,353.4,0
06/04/2024 19:15:12,N,350.7,0
06/04/2024 19:30:11,N,348,0
06/04/2024 19:45:10,N,348,0
06/04/2024 20:00:15,N,340.8,0
06/04/2024 20:15:12,N,338.7,0
06/04/2024 20:30:11,N,335.1,0
06/04/2024 20:45:11,N,336.1,0
06/04/2024 21:00:15,N,332.5,0
06/04/2024 21:15:10,N,331,0
06/04/2024 21:30:10,N,325.1,0
06/04/2024 21:45:11,N,323.3,0
06/04/2024 22:00:18,N,318.4,0
06/04/2024 22:15:12,N,312.7,0
06/04/2024 22:30:11,N,308.9,0
06/04/2024 22:45:11,N,305.1,0
06/04/2024 23:00:15,N,298.5,0
06/04/2024 23:15:12,N,290.9,0
06/04/2024 23:30:12,N,285.2,0
06/04/2024 23:45:11,N,281.1,0
